landbase,discount_rate,flow_policy,period,projected_mcf,realized_mcf
2,0.02,-20%,13,9550.407222197862,9840.084722460002
2,0.02,-20%,14,9196.75595577406,17739.38755262
2,0.02,-20%,15,28499.92942388555,14292.119991791398
2,0.02,+/-10%,1,17462.523929750572,17462.523929750572
2,0.02,+/-10%,2,15716.271536775515,15716.271535696489
2,0.02,+/-10%,3,14144.644383097973,14144.64438304102
2,0.02,+/-10%,4,12730.179944788173,12730.179942965275
2,0.02,+/-10%,5,11457.161950309357,11457.161947973824
2,0.02,+/-10%,6,10311.445755278413,10311.445754428241
2,0.02,+/-10%,7,10191.313439866584,10191.31344284
2,0.02,+/-10%,8,11210.44478385324,11210.44478887
2,0.02,+/-10%,9,12331.489262238563,12954.98831426842
2,0.02,+/-10%,10,13230.195367354612,11659.48948519
2,0.02,+/-10%,11,11907.175830619166,13511.287379779998
2,0.02,+/-10%,12,13097.893413681071,12160.15864892
2,0.02,+/-10%,13,11788.104072312966,12320.352012599995
2,0.02,+/-10%,14,11339.734704208378,11088.316811140001
2,0.02,+/-10%,15,12473.708174629226,11648.102369420822
2,0.02,+/-20%,1,21593.04500140124,21593.04500140124
2,0.02,+/-20%,2,17274.436001120997,17339.233647438243
2,0.02,+/-20%,3,13819.548800896793,13871.386917602616
2,0.02,+/-20%,4,11055.639040717437,11097.109534159381
2,0.02,+/-20%,5,8844.511232573946,8877.687626851997
2,0.02,+/-20%,6,9235.047423289583,9043.764772313061
2,0.02,+/-20%,7,11082.056907947477,10852.517725381662
2,0.02,+/-20%,8,13298.468289536968,13023.02126823
2,0.02,+/-20%,9,15958.161947444361,15627.62552245
2,0.02,+/-20%,10,12766.529557955495,12632.36517722
2,0.02,+/-20%,11,10213.22364636439,12473.188538119999
2,0.02,+/-20%,12,9024.500996568682,10223.3072246
2,0.02,+/-20%,13,10829.401195882409,10774.905183296447
2,0.02,+/-20%,14,12995.281435058923,10055.7071363
2,0.02,+/-20%,15,15594.337722070686,14148.032180344284
2,0.04,NHF,1,81822.22750000001,81822.22750000001
2,0.04,NHF,2,0.0,0.0
2,0.04,NHF,3,0.0,0.0
2,0.04,NHF,4,0.0,0.0
2,0.04,NHF,5,0.0,0.0
2,0.04,NHF,6,0.0,0.0
2,0.04,NHF,7,38300.0,38300.0
2,0.04,NHF,8,14375.0,14375.0
2,0.04,NHF,9,26850.0,26850.0
2,0.04,NHF,10,0.0,0.0
2,0.04,NHF,11,0.0,0.0
2,0.04,NHF,12,0.0,0.0
2,0.04,NHF,13,38300.0,38300.0
2,0.04,NHF,14,0.0,0.0
2,0.04,NHF,15,14375.0,14375.0
2,0.04,NDY,1,12129.037965117304,12129.037965117304
2,0.04,NDY,2,12129.037965117306,12079.714820040144
2,0.04,NDY,3,12129.037965117306,12010.72964236237
2,0.04,NDY,4,12129.037965117306,11933.33256623051
2,0.04,NDY,5,12129.037965117303,11932.999477566264
2,0.04,NDY,6,12129.037965117315,11885.553965145846
2,0.04,NDY,7,12129.037965117299,11713.57571706177
2,0.04,NDY,8,12129.037965117303,11710.966242956645
2,0.04,NDY,9,12129.037965117299,11649.057430994984
2,0.04,NDY,10,12129.037965117303,11649.057430913457
2,0.04,NDY,11,12129.0379651173,11649.057432385074
2,0.04,NDY,12,12129.0379651173,11640.096871298929
2,0.04,NDY,13,12129.037965117295,11640.096871875496
2,0.04,NDY,14,12129.037965117317,11635.4782722567
2,0.04,NDY,15,12129.037965117299,11631.233416192706
2,0.04,-10%,1,17462.523929750576,17462.523929750576
2,0.04,-10%,2,15716.271536775519,15716.271537085824
2,0.04,-10%,3,14144.644383097966,14144.644383992072
2,0.04,-10%,4,12730.179944788171,12730.17994327395
2,0.04,-10%,5,11457.161950309359,11457.161949227024
2,0.04,-10%,6,10311.445755278408,10311.445754682445
2,0.04,-10%,7,9280.301179750582,9280.301178540001
2,0.04,-10%,8,11133.413726630995,11133.41372213
2,0.04,-10%,9,14540.922091307732,14540.92209877
2,0.04,-10%,10,13988.009006335707,13988.009005020001
2,0.04,-10%,11,12589.208105702137,12589.208104059999
2,0.04,-10%,12,11330.287295131908,11330.28729918
2,0.04,-10%,13,10197.258565618722,10197.258567960002
2,0.04,-10%,14,9177.532709056564,9177.53269976
2,0.04,-10%,15,15569.486545002193,13243.349422182637
2,0.04,-20%,1,22178.37288034521,22178.37288034521
2,0.04,-20%,2,17742.69830427617,17742.698304075366
2,0.04,-20%,3,14194.158643420938,14194.158643680774
2,0.04,-20%,4,11355.32691473675,11355.32691620618
2,0.04,-20%,5,9084.2615317894,9084.26153304318
2,0.04,-20%,6,7267.409225431531,7267.409229432778
2,0.04,-20%,7,5813.927380345217,5813.92738398
2,0.04,-20%,8,20593.068650378536,20061.78103558
2,0.04,-20%,9,16474.45492030283,16049.42482692
2,0.04,-20%,10,13179.563936242264,14606.311033555558
2,0.04,-20%,11,10543.651148993791,11685.048831600001
2,0.04,-20%,12,10226.364751828325,9348.039062639938
2,0.04,-20%,13,8181.091801462657,7478.43125588
2,0.04,-20%,14,6544.873441170135,5982.74499842
2,0.04,-20%,15,24481.099065546245,16192.8684593
2,0.04,+/-10%,1,17462.523929750572,17462.523929750572
2,0.04,+/-10%,2,15716.271536775528,15716.271536607754
2,0.04,+/-10%,3,14144.644383097955,14144.64438296118
2,0.04,+/-10%,4,12730.179944788164,12730.179944897824
2,0.04,+/-10%,5,11457.161950309364,11457.161952986477
2,0.04,+/-10%,6,10311.445755278413,10311.4457544765
2,0.04,+/-10%,7,9798.34165338195,9798.341654839998
2,0.04,+/-10%,8,10778.175818720145,10778.175822829999
2,0.04,+/-10%,9,11855.99340059216,11855.99340633
2,0.04,+/-10%,10,13041.59274065138,13041.59273406
2,0.04,+/-10%,11,14167.1801819901,14058.943485109288
2,0.04,+/-10%,12,12750.462163791079,12653.049133979885
2,0.04,+/-10%,13,11475.415947412002,11387.744221327632
2,0.04,+/-10%,14,10327.87435267081,10248.9698001425
2,0.04,+/-10%,15,10756.27051897634,10756.27052083
2,0.04,+/-20%,1,22178.372880345214,22178.372880345214
2,0.04,+/-20%,2,17742.698304276182,17742.698303657424
2,0.04,+/-20%,3,14194.158643420917,14194.158641910983
2,0.04,+/-20%,4,11355.326914736741,11355.326913743893
2,0.04,+/-20%,5,9084.261531789438,9084.261530495567
2,0.04,+/-20%,6,7267.409225431509,7267.40922198275
2,0.04,+/-20%,7,8720.891070517826,8720.89107214
2,0.04,+/-20%,8,10465.069284621391,13719.09628022222
2,0.04,+/-20%,9,12558.083141545676,10975.277023400002
2,0.04,+/-20%,10,15069.69976985482,17028.510309938112
2,0.04,+/-20%,11,14763.45281768174,13510.937510219353
2,0.04,+/-20%,12,11810.762254145444,10808.750007216437
2,0.04,+/-20%,13,9448.609803316333,8647.000001942532
2,0.04,+/-20%,14,8720.891070517824,7303.289681184999
2,0.04,+/-20%,15,10465.069284621391,12055.984490315783
2,0.06,NHF,1,81822.22750000001,81822.22750000001
2,0.06,NHF,2,0.0,0.0
2,0.06,NHF,3,0.0,0.0
2,0.06,NHF,4,0.0,0.0
2,0.06,NHF,5,0.0,0.0
2,0.06,NHF,6,0.0,0.0
2,0.06,NHF,7,38300.0,38300.0
2,0.06,NHF,8,14375.0,14375.0
2,0.06,NHF,9,26850.0,26850.0
2,0.06,NHF,10,0.0,0.0
2,0.06,NHF,11,0.0,0.0
2,0.06,NHF,12,0.0,0.0
2,0.06,NHF,13,38300.0,38300.0
2,0.06,NHF,14,0.0,0.0
2,0.06,NHF,15,14375.0,14375.0
2,0.06,NDY,1,12071.547731161016,12071.547731161016
2,0.06,NDY,2,12071.547731161016,12071.547731207917
2,0.06,NDY,3,12071.547731161023,11954.774712714352
2,0.06,NDY,4,12071.547731161023,11874.044437426946
2,0.06,NDY,5,12071.547731161021,11859.183263141686
2,0.06,NDY,6,12071.547731161025,11817.535721059437
2,0.06,NDY,7,12071.547731161032,11708.919733880772
2,0.06,NDY,8,12071.547731161027,11603.500488881798
2,0.06,NDY,9,12071.547731161027,11603.500489438979
2,0.06,NDY,10,12071.547731161027,11603.500489678256
2,0.06,NDY,11,12071.547731161027,11603.449067624573
2,0.06,NDY,12,12071.547731161027,11596.488375101435
2,0.06,NDY,13,12071.547731161027,11594.493709323293
2,0.06,NDY,14,12071.547731161023,11594.811770628883
2,0.06,NDY,15,12071.547731161027,11523.137384132035
2,0.06,-10%,1,17462.523929750576,17462.523929750576
2,0.06,-10%,2,15716.271536775519,15716.271537085877
2,0.06,-10%,3,14144.644383097966,14144.644382672941
2,0.06,-10%,4,12730.179944788171,12730.179946958455
2,0.06,-10%,5,11457.161950309353,11457.161950500684
2,0.06,-10%,6,10311.44575527841,10311.4457544765
2,0.06,-10%,7,9280.301179750582,9280.301178540001
2,0.06,-10%,8,8352.271061775524,8352.271064490002
2,0.06,-10%,9,14650.720633147288,14650.72063835
2,0.06,-10%,10,14377.859048340164,14377.859048663959
2,0.06,-10%,11,12940.073143506146,12940.073144715952
2,0.06,-10%,12,11646.065829155534,11646.065828526851
2,0.06,-10%,13,10481.459246239983,10481.459245148426
2,0.06,-10%,14,9433.313321615971,9433.313321285
2,0.06,-10%,15,15679.285086841748,11821.888817448824
2,0.06,-20%,1,22178.37288034521,22178.37288034521
2,0.06,-20%,2,17742.69830427617,17742.69830407537
2,0.06,-20%,3,14194.158643420938,14194.158643694716
2,0.06,-20%,4,11355.326914736752,11355.326916973956
2,0.06,-20%,5,9084.261531789403,9084.261528904275
2,0.06,-20%,6,7267.4092254315265,7267.409221982751
2,0.06,-20%,7,5813.92738034522,5813.92738398
2,0.06,-20%,8,15596.578741697804,15596.57873746
2,0.06,-20%,9,16959.30906544661,16959.30905664
2,0.06,-20%,10,14988.25698764949,14988.256988164105
2,0.06,-20%,11,11990.60559011959,11990.605592052301
2,0.06,-20%,12,9592.484472095677,9592.484473048784
2,0.06,-20%,13,7673.98757767654,7673.98757970626
2,0.06,-20%,14,6139.190062141237,6139.1900602099995
2,0.06,-20%,15,24965.95321069003,13869.974004011114
2,0.06,+/-10%,1,17462.523929750565,17462.523929750565
2,0.06,+/-10%,2,15716.271536775526,15716.271537085828
2,0.06,+/-10%,3,14144.644383097972,14144.64438162183
2,0.06,+/-10%,4,12730.179944788164,12730.179942347968
2,0.06,+/-10%,5,11457.16195030935,11457.161950500682
2,0.06,+/-10%,6,10311.445755278424,10311.445754476501
2,0.06,+/-10%,7,9280.301179750573,9280.301178540001
2,0.06,+/-10%,8,10208.33129772564,10208.33130173
2,0.06,+/-10%,9,11229.164427498168,11229.164423729999
2,0.06,+/-10%,10,12352.080870248012,15191.451427354052
2,0.06,+/-10%,11,13587.288957272818,13672.306284492814
2,0.06,+/-10%,12,13705.29260467469,12305.075657112531
2,0.06,+/-10%,13,12334.76334420723,11074.56809202596
2,0.06,+/-10%,14,11101.287009786472,9967.1112866825
2,0.06,+/-10%,15,12211.415710765159,10190.192018730955
2,0.06,+/-20%,1,22178.372880345218,22178.372880345218
2,0.06,+/-20%,2,17742.698304276164,17742.698304134956
2,0.06,+/-20%,3,14194.158643420931,14194.158642630797
2,0.06,+/-20%,4,11355.32691473675,11355.326911315042
2,0.06,+/-20%,5,9084.261531789398,9084.26153004495
2,0.06,+/-20%,6,7267.4092254315365,7267.40922198275
2,0.06,+/-20%,7,8720.891070517819,8720.89107214
2,0.06,+/-20%,8,10465.069284621373,13719.096280222226
2,0.06,+/-20%,9,12558.08314154565,10975.277023400002
2,0.06,+/-20%,10,15069.699769854791,17028.51030993809
2,0.06,+/-20%,11,15093.090996212126,13622.808248852398
2,0.06,+/-20%,12,12074.472796969718,10898.246598419704
2,0.06,+/-20%,13,9659.578237575766,8718.597278327383
2,0.06,+/-20%,14,7727.662590060612,6974.8778244
2,0.06,+/-20%,15,9273.195108072747,12321.02981322062
3,0.0,NHF,1,7503.016,7503.016
3,0.0,NHF,2,0.0,0.0
3,0.0,NHF,3,20532.1,0.0
3,0.0,NHF,4,0.0,0.0
3,0.0,NHF,5,18400.0,38932.1
3,0.0,NHF,6,18400.0,18400.0
3,0.0,NHF,7,0.0,0.0
3,0.0,NHF,8,11500.0,11500.0
3,0.0,NHF,9,15320.0,0.0
3,0.0,NHF,10,0.0,0.0
3,0.0,NHF,11,0.0,22980.0
3,0.0,NHF,12,0.0,7660.0
3,0.0,NHF,13,10740.0,10740.0
3,0.0,NHF,14,10740.0,10740.0
3,0.0,NHF,15,47282.5,11500.0
3,0.0,NDY,1,7008.778999999999,7008.778999999999
3,0.0,NDY,2,7008.779000000001,6142.663319022541
3,0.0,NDY,3,7008.779000000001,7441.836838969924
3,0.0,NDY,4,7008.778999999999,7441.8368338369
3,0.0,NDY,5,7786.571236336434,8403.870336529504
3,0.0,NDY,6,7786.571236336434,8410.412828226443
3,0.0,NDY,7,7786.571236336433,8597.12198451271
3,0.0,NDY,8,7786.571236336433,8599.55705413077
3,0.0,NDY,9,7786.571236336433,8677.49635688885
3,0.0,NDY,10,7786.571236336434,9052.82073058766
3,0.0,NDY,11,7786.571236336432,8622.62593975075
3,0.0,NDY,12,7786.571236336434,8486.508922043051
3,0.0,NDY,13,7786.571236336434,8321.0750965919
3,0.0,NDY,14,7786.571236336433,8618.666950341792
3,0.0,NDY,15,39257.034360643556,8700.34529584609
3,0.0,-10%,1,8152.112823495204,8152.112823495204
3,0.0,-10%,2,7336.901541145684,2821.2276394148457
3,0.0,-10%,3,6603.211387031113,6454.290094176922
3,0.0,-10%,4,5942.890248327999,10607.48544633685
3,0.0,-10%,5,12776.420205010032,8183.97797983779
3,0.0,-10%,6,11498.77818450903,11163.94471075586
3,0.0,-10%,7,10348.900366058126,6388.952321350559
3,0.0,-10%,8,9314.010329452312,11872.02044191139
3,0.0,-10%,9,8382.609296507082,10694.266103830898
3,0.0,-10%,10,7544.3483668563695,9603.197914576873
3,0.0,-10%,11,6789.913530170736,8650.96083296984
3,0.0,-10%,12,6110.922177153662,5460.924961442051
3,0.0,-10%,13,5499.829959438297,7740.44128272415
3,0.0,-10%,14,4949.846963494467,7771.7379261875
3,0.0,-10%,15,37566.20442424224,12061.974657183775
3,0.0,-20%,1,9496.990514905152,9496.990514905152
3,0.0,-20%,2,7597.592411924116,4578.625968753455
3,0.0,-20%,3,6078.073929539297,5054.4234132131105
3,0.0,-20%,4,4862.459143631434,8905.076107052251
3,0.0,-20%,5,15691.721934018133,7660.0
3,0.0,-20%,6,12553.377547214503,7660.0
3,0.0,-20%,7,10042.702037771604,9334.938164210067
3,0.0,-20%,8,8034.161630217284,14991.09325647438
3,0.0,-20%,9,6427.329304173827,12008.744483270297
3,0.0,-20%,10,5141.863443339058,9589.351827821503
3,0.0,-20%,11,4113.49075467125,4665.1917598970285
3,0.0,-20%,12,3290.792603736999,5800.938146526241
3,0.0,-20%,13,2632.6340829896,4897.835598236338
3,0.0,-20%,14,2106.10726639168,8380.588221420001
3,0.0,-20%,15,56264.57785464772,15937.410960218931
3,0.0,+/-10%,1,7100.542085782122,7100.542085782122
3,0.0,+/-10%,2,6390.487877203907,6324.644687120344
3,0.0,+/-10%,3,6925.755255720943,6957.109156588928
3,0.0,+/-10%,4,7618.330781293028,9999.547628553546
3,0.0,+/-10%,5,8380.16385942237,12209.391641833328
3,0.0,+/-10%,6,9174.812269150814,10296.469632006429
3,0.0,+/-10%,7,8257.331042235774,8300.9046027748
3,0.0,+/-10%,8,7866.242779066061,10240.52199539766
3,0.0,+/-10%,9,8405.133167074868,8146.049389038821
3,0.0,+/-10%,10,9245.646483782355,8074.136797447429
3,0.0,+/-10%,11,10170.211132160603,9453.465977112937
3,0.0,+/-10%,12,11187.23224537665,7922.458854851873
3,0.0,+/-10%,13,12305.95546991432,7864.2620400346705
3,0.0,+/-10%,14,13536.551016905745,9073.939373527604
3,0.0,+/-10%,15,14890.206118596321,11467.848376794049
3,0.0,+/-20%,1,7503.016,7503.016
3,0.0,+/-20%,2,6002.412800000008,5640.686813186808
3,0.0,+/-20%,3,6604.403272727274,6768.8241779266145
3,0.0,+/-20%,4,7925.283927272717,9704.641350210972
3,0.0,+/-20%,5,9510.340712727271,13005.40681295345
3,0.0,+/-20%,6,11412.408855272726,10497.12252346099
3,0.0,+/-20%,7,9129.92708421818,9941.627403382588
3,0.0,+/-20%,8,10062.551858995155,10046.563923180553
3,0.0,+/-20%,9,8050.041487196131,6575.9327497181985
3,0.0,+/-20%,10,6896.005563611372,9575.0
3,0.0,+/-20%,11,8275.206676333657,8884.40990076699
3,0.0,+/-20%,12,9930.24801160039,7999.8859293375
3,0.0,+/-20%,13,11916.297613920462,7123.766841269261
3,0.0,+/-20%,14,14299.557136704556,8548.52021082
3,0.0,+/-20%,15,17159.468564045477,13878.955555922777
3,0.02,NHF,1,28035.115999999998,28035.115999999998
3,0.02,NHF,2,0.0,0.0
3,0.02,NHF,3,0.0,0.0
3,0.02,NHF,4,0.0,0.0
3,0.02,NHF,5,18400.0,18400.0
3,0.02,NHF,6,18400.0,18400.0
3,0.02,NHF,7,15320.0,15320.0
3,0.02,NHF,8,11500.0,11500.0
3,0.02,NHF,9,0.0,0.0
3,0.02,NHF,10,0.0,0.0
3,0.02,NHF,11,7660.0,7660.0
3,0.02,NHF,12,7660.0,7660.0
3,0.02,NHF,13,26060.0,26060.0
3,0.02,NHF,14,10740.0,10740.0
3,0.02,NHF,15,11500.0,11500.0
3,0.02,NDY,1,7008.778999999995,7008.778999999995
3,0.02,NDY,2,7008.779,7008.778998064044
3,0.02,NDY,3,7008.779000000003,7008.778995790302
3,0.02,NDY,4,7008.778999999999,7008.7789957903005
3,0.02,NDY,5,10101.247833545387,10045.312666658467
3,0.02,NDY,6,10101.247833545385,9679.247097872041
3,0.02,NDY,7,10101.247833545389,9400.394740350432
3,0.02,NDY,8,10101.247833545378,9372.921355133738
3,0.02,NDY,9,10101.247833545385,9394.835847923681
3,0.02,NDY,10,10101.247833545387,9394.83585086
3,0.02,NDY,11,10101.247833545378,9359.08259871405
3,0.02,NDY,12,10101.24783354538,9359.08260024
3,0.02,NDY,13,10101.247833545378,9372.921354
3,0.02,NDY,14,10101.247833545378,9372.921354420001
3,0.02,NDY,15,21404.32188148771,9230.18684489299
3,0.02,-10%,1,8152.112823495201,8152.112823495201
3,0.02,-10%,2,7336.901541145682,7336.901542324447
3,0.02,-10%,3,6603.211387031113,6603.211388677157
3,0.02,-10%,4,5942.890248328002,5942.890247107849
3,0.02,-10%,5,14058.899840418484,14058.899839696387
3,0.02,-10%,6,12653.009856376635,12653.00985477895
3,0.02,-10%,7,11387.70887073897,10807.566378183761
3,0.02,-10%,8,10248.937983665071,9823.275263382227
3,0.02,-10%,9,9224.044185298564,8840.947737729193
3,0.02,-10%,10,8301.639766768709,7956.85296421
3,0.02,-10%,11,7471.4757900918385,7471.475787439999
3,0.02,-10%,12,7660.0,6724.32821176
3,0.02,-10%,13,7068.754746411822,8410.91468392
3,0.02,-10%,14,6361.87927177064,8165.9269586400005
3,0.02,-10%,15,28990.309485387304,12331.66221608797
3,0.02,-20%,1,9496.990514905148,9496.990514905148
3,0.02,-20%,2,7597.592411924117,7597.59241329137
3,0.02,-20%,3,6078.073929539296,6078.073931806449
3,0.02,-20%,4,4862.45914363144,4862.45914583
3,0.02,-20%,5,16974.775147403227,16974.775146156564
3,0.02,-20%,6,13579.820117922583,13579.820117354739
3,0.02,-20%,7,10863.856094338065,10863.856098840002
3,0.02,-20%,8,9161.523935501864,8691.0848744
3,0.02,-20%,9,7329.219148401491,7590.5741839
3,0.02,-20%,10,5863.375318721197,6072.459345740001
3,0.02,-20%,11,6234.775147403228,6234.77514524
3,0.02,-20%,12,7660.0,6909.70358982
3,0.02,-20%,13,14627.742193347618,15200.049833955554
3,0.02,-20%,14,11702.193754678094,12160.03986648
3,0.02,-20%,15,13649.68582558247,12028.773241418032
3,0.02,+/-10%,1,7189.970695970701,7189.970695970701
3,0.02,+/-10%,2,7908.967765567769,7513.696498806163
3,0.02,+/-10%,3,8699.864542124536,8888.088956845175
3,0.02,+/-10%,4,9569.85099633699,9776.8978506474
3,0.02,+/-10%,5,10526.836095970695,13641.682824328418
3,0.02,+/-10%,6,11579.519705567767,12283.871689431893
3,0.02,+/-10%,7,11523.470790343468,11055.48452033782
3,0.02,+/-10%,8,10371.123711309121,9949.936064098525
3,0.02,+/-10%,9,9334.01134017821,8954.9424654941
3,0.02,+/-10%,10,8400.610206160387,8059.448219488324
3,0.02,+/-10%,11,7560.5491855443415,7253.503397744999
3,0.02,+/-10%,12,8316.604104098786,7509.55102006
3,0.02,+/-10%,13,9148.264514508668,8260.50612658
3,0.02,+/-10%,14,10063.090965959549,9086.556733500001
3,0.02,+/-10%,15,11069.400062555496,12231.997273551407
3,0.02,+/-20%,1,7361.3335735157125,7361.3335735157125
3,0.02,+/-20%,2,7144.868249034146,6753.625854370344
3,0.02,+/-20%,3,8573.841898840974,8137.924021708681
3,0.02,+/-20%,4,10288.610278609165,10360.14289331885
3,0.02,+/-20%,5,12346.332334331004,16172.083601191709
3,0.02,+/-20%,6,14815.598801197191,12937.666881787787
3,0.02,+/-20%,7,12349.59079924916,10350.13349882
3,0.02,+/-20%,8,9879.672639399327,9291.91477352
3,0.02,+/-20%,9,7903.738111519461,8299.564469444436
3,0.02,+/-20%,10,6322.990489215568,6639.65157321
3,0.02,+/-20%,11,6514.243759900692,6689.78534984
3,0.02,+/-20%,12,7817.092511880825,7966.8324453
3,0.02,+/-20%,13,9380.511014256994,9796.837240721405
3,0.02,+/-20%,14,11256.613217108377,11235.60040512
3,0.02,+/-20%,15,13507.935860530066,13614.461216496526
3,0.04,NHF,1,28035.115999999998,28035.115999999998
3,0.04,NHF,2,0.0,0.0
3,0.04,NHF,3,0.0,0.0
3,0.04,NHF,4,0.0,0.0
3,0.04,NHF,5,18400.0,18400.0
3,0.04,NHF,6,18400.0,18400.0
3,0.04,NHF,7,15320.0,15320.0
3,0.04,NHF,8,11500.0,11500.0
3,0.04,NHF,9,0.0,0.0
3,0.04,NHF,10,0.0,0.0
3,0.04,NHF,11,7660.0,7660.0
3,0.04,NHF,12,7660.0,7660.0
3,0.04,NHF,13,26060.0,26060.0
3,0.04,NHF,14,10740.0,10740.0
3,0.04,NHF,15,11500.0,11500.0
3,0.04,NDY,1,7503.016,7503.016
3,0.04,NDY,2,7503.016,6844.033333333333
3,0.04,NDY,3,7503.016,6844.033331622325
3,0.04,NDY,4,7503.015999999999,6844.033336755349
3,0.04,NDY,5,9871.153736640115,9915.012127181079
3,0.04,NDY,6,9871.153736640115,9864.234340033647
3,0.04,NDY,7,9871.153736640113,9668.70931968337
3,0.04,NDY,8,9871.153736640113,9535.770852660069
3,0.04,NDY,9,9871.153736640113,9509.632849892365
3,0.04,NDY,10,9871.153736640113,9456.583855650282
3,0.04,NDY,11,9871.153736640113,9456.583854488745
3,0.04,NDY,12,9871.15373664011,7981.160555687404
3,0.04,NDY,13,9871.153736640112,7981.160554676667
3,0.04,NDY,14,9871.15373664011,7981.160556973335
3,0.04,NDY,15,18361.794686326117,9547.513824275025
3,0.04,-10%,1,9703.010758941551,9703.010758941551
3,0.04,-10%,2,8732.709683047398,6764.614478553578
3,0.04,-10%,3,7859.43871474266,6088.153032113814
3,0.04,-10%,4,7073.4948432683905,5479.3377337653
3,0.04,-10%,5,13791.399183283138,14700.229773501973
3,0.04,-10%,6,12412.259264954824,12495.417628378946
3,0.04,-10%,7,11171.033338459349,11245.875867820001
3,0.04,-10%,8,10053.930004613416,10362.460087306477
3,0.04,-10%,9,9048.537004152071,7918.804666557895
3,0.04,-10%,10,8143.683303736865,7126.92420218
3,0.04,-10%,11,7329.314973363181,7660.0
3,0.04,-10%,12,6596.383476026863,6894.0
3,0.04,-10%,13,7481.730314450025,9447.7530304
3,0.04,-10%,14,6733.557283005023,8502.97772812
3,0.04,-10%,15,26844.07036078262,12378.82236176906
3,0.04,-20%,1,11303.7445799458,11303.7445799458
3,0.04,-20%,2,9042.99566395664,6857.1194321624125
3,0.04,-20%,3,7234.396531165311,5485.695546671714
3,0.04,-20%,4,5787.517224932248,4388.5564419416505
3,0.04,-20%,5,17324.475228154635,18400.0
3,0.04,-20%,6,13859.580182523709,13198.102807822223
3,0.04,-20%,7,11087.664146018964,10558.48224746
3,0.04,-20%,8,8870.131316815174,9420.79999822
3,0.04,-20%,9,7096.105053452137,6690.341637611111
3,0.04,-20%,10,5676.884042761709,5352.2733078599995
3,0.04,-20%,11,6584.475228154634,7660.0
3,0.04,-20%,12,5267.580182523709,6433.95004394
3,0.04,-20%,13,17058.089384249823,15103.048723911112
3,0.04,-20%,14,13646.471507399856,12082.4389764
3,0.04,-20%,15,13868.035730100337,11837.459138344444
3,0.04,+/-10%,1,9266.496528742015,9266.496528742015
3,0.04,+/-10%,2,8339.846875867815,7281.618570747098
3,0.04,+/-10%,3,7505.862188281033,8009.780425932667
3,0.04,+/-10%,4,8256.448407109137,8810.7584684325
3,0.04,+/-10%,5,9082.093247820052,13751.92433258185
3,0.04,+/-10%,6,9990.302572602057,12376.73189874092
3,0.04,+/-10%,7,10989.332829862271,11139.058725292707
3,0.04,+/-10%,8,11481.5477326377,10025.15282937909
