landbase,discount_rate,flow_window,anchoring,period,projected_mcf,realized_mcf
12,0.04,3,realized-history,4,10777.867794362937,10383.25022346959
12,0.04,3,realized-history,5,10777.867794362935,10202.701045726193
12,0.04,3,realized-history,6,10777.86779436294,10454.606354519576
12,0.04,3,realized-history,7,10777.86779436294,10346.852541238453
12,0.04,3,realized-history,8,10777.867794362941,10334.719980494743
12,0.04,3,realized-history,9,10777.86779436294,8913.176261133116
12,0.04,3,realized-history,10,10777.867794362934,9864.916260955435
12,0.04,3,realized-history,11,10777.867794362935,9704.27083419443
12,0.04,3,realized-history,12,10777.867794362935,9494.121118760995
12,0.04,3,realized-history,13,10777.86779436294,9687.769404636954
12,0.04,3,realized-history,14,10777.867794362935,9628.720452530793
12,0.04,3,realized-history,15,10777.867794362937,9603.536991976245
12,0.06,2,within-plan,1,10714.619033621231,10714.619033621231
12,0.06,2,within-plan,2,10714.619033621231,10511.447568821299
12,0.06,2,within-plan,3,10714.61903362123,10304.723582388922
12,0.06,2,within-plan,4,10714.619033621228,10210.22884753107
12,0.06,2,within-plan,5,10714.61903362123,10185.27126649856
12,0.06,2,within-plan,6,10714.61903362123,10074.00770096548
12,0.06,2,within-plan,7,10714.619033621228,9332.13565253521
12,0.06,2,within-plan,8,10714.619033621228,8902.633353063431
12,0.06,2,within-plan,9,10714.619033621228,8902.6333519985
12,0.06,2,within-plan,10,10714.61903362123,9497.554564213697
12,0.06,2,within-plan,11,10714.61903362123,9057.280679479503
12,0.06,2,within-plan,12,10714.619033621231,8625.048666264094
12,0.06,2,within-plan,13,10714.61903362123,8331.3176422711
12,0.06,2,within-plan,14,10714.619033621231,8331.3176380635
12,0.06,2,within-plan,15,10714.61903362123,8427.816147685999
12,0.06,2,realized-history,1,10714.619033621231,10714.619033621231
12,0.06,2,realized-history,2,10714.619033621231,10714.619033621233
12,0.06,2,realized-history,3,10714.61903362123,10714.619033621233
12,0.06,2,realized-history,4,10714.619033621228,10375.06165144938
12,0.06,2,realized-history,5,10714.61903362123,10231.560789593035
12,0.06,2,realized-history,6,10714.61903362123,10303.311220521207
12,0.06,2,realized-history,7,10714.619033621228,10267.436005057123
12,0.06,2,realized-history,8,10714.619033621228,10285.373612789168
12,0.06,2,realized-history,9,10714.619033621228,9998.567388252926
12,0.06,2,realized-history,10,10714.61903362123,8009.364195899848
12,0.06,2,realized-history,11,10714.61903362123,9003.965792076388
12,0.06,2,realized-history,12,10714.619033621231,10658.839956776055
12,0.06,2,realized-history,13,10714.61903362123,9831.402874426221
12,0.06,2,realized-history,14,10714.619033621231,7134.915334634125
12,0.06,2,realized-history,15,10714.61903362123,8483.159104530174
12,0.06,3,within-plan,1,10714.619033621231,10714.619033621231
12,0.06,3,within-plan,2,10714.619033621231,10511.447568821299
12,0.06,3,within-plan,3,10714.619033621231,10304.723582388924
12,0.06,3,within-plan,4,10714.61903362123,10210.22884753107
12,0.06,3,within-plan,5,10714.619033621231,10185.271266498565
12,0.06,3,within-plan,6,10714.619033621231,10074.007700965481
12,0.06,3,within-plan,7,10714.61903362123,9332.13565253521
12,0.06,3,within-plan,8,10714.61903362123,8902.633353063431
12,0.06,3,within-plan,9,10714.619033621228,8902.6333519985
12,0.06,3,within-plan,10,10714.619033621228,9497.554564213699
12,0.06,3,within-plan,11,10714.619033621231,9057.280679479503
12,0.06,3,within-plan,12,10714.619033621228,8625.048666264094
12,0.06,3,within-plan,13,10714.619033621228,8331.3176422711
12,0.06,3,within-plan,14,10714.61903362123,8331.3176380635
12,0.06,3,within-plan,15,10714.619033621228,8427.816147685999
12,0.06,3,realized-history,1,10714.619033621231,10714.619033621231
12,0.06,3,realized-history,2,10714.619033621231,10714.619033621233
12,0.06,3,realized-history,3,10714.619033621231,10714.619033621233
12,0.06,3,realized-history,4,10714.61903362123,10375.061651449385
12,0.06,3,realized-history,5,10714.619033621231,10231.560789593039
12,0.06,3,realized-history,6,10714.619033621231,10168.108685163681
12,0.06,3,realized-history,7,10714.61903362123,10258.24370873537
12,0.06,3,realized-history,8,10714.61903362123,10219.304394497365
12,0.06,3,realized-history,9,10714.619033621228,10215.21892946547
12,0.06,3,realized-history,10,10714.619033621228,8137.697999787452
12,0.06,3,realized-history,11,10714.619033621231,9524.073774583429
12,0.06,3,realized-history,12,10714.619033621228,9773.611562322369
12,0.06,3,realized-history,13,10714.619033621228,9515.485038808141
12,0.06,3,realized-history,14,10714.61903362123,9604.390125237982
12,0.06,3,realized-history,15,10714.619033621228,9631.16224212283
13,0.0,2,within-plan,1,9292.113623028825,9292.113623028825
13,0.0,2,within-plan,2,9292.113623028825,9292.3735226991
13,0.0,2,within-plan,3,9292.113623028825,9121.31855014998
13,0.0,2,within-plan,4,9292.113623028825,8783.286904212082
13,0.0,2,within-plan,5,9292.113623028825,8566.148524597897
13,0.0,2,within-plan,6,9292.113623028825,8543.39148351338
13,0.0,2,within-plan,7,9292.113623028827,8632.266069146259
13,0.0,2,within-plan,8,9292.113623028823,8606.12537476722
13,0.0,2,within-plan,9,9292.113623028825,8554.07367970973
13,0.0,2,within-plan,10,9292.113623028821,8423.57824943091
13,0.0,2,within-plan,11,9292.113623028821,8295.655171472306
13,0.0,2,within-plan,12,9292.113623028821,8226.597961484948
13,0.0,2,within-plan,13,9292.113623028821,8348.287682816355
13,0.0,2,within-plan,14,9292.113623028823,8425.311282739356
13,0.0,2,within-plan,15,34367.46809724174,8582.100931479716
13,0.0,2,realized-history,1,9292.113623028825,9292.113623028825
13,0.0,2,realized-history,2,9292.113623028825,9292.492947479732
13,0.0,2,realized-history,3,9292.113623028825,9292.30328525428
13,0.0,2,realized-history,4,9292.113623028825,9292.398116367007
13,0.0,2,realized-history,5,9292.113623028825,9292.350700810643
13,0.0,2,realized-history,6,9292.113623028825,9292.374408588823
13,0.0,2,realized-history,7,9292.113623028827,9292.362554699732
13,0.0,2,realized-history,8,9292.113623028823,9292.368481644278
13,0.0,2,realized-history,9,9292.113623028825,9292.365518172008
13,0.0,2,realized-history,10,9292.113623028821,9292.366999908143
13,0.0,2,realized-history,11,9292.113623028821,9292.366259040075
13,0.0,2,realized-history,12,9292.113623028821,9292.366629474109
13,0.0,2,realized-history,13,9292.113623028821,9292.366444257092
13,0.0,2,realized-history,14,9292.113623028823,9292.3665368656
13,0.0,2,realized-history,15,34367.46809724174,9292.366490561346
13,0.0,3,within-plan,1,9292.113623028825,9292.113623028825
13,0.0,3,within-plan,2,9292.113623028827,9111.162204204005
13,0.0,3,within-plan,3,9292.113623028823,9145.205360969338
13,0.0,3,within-plan,4,9292.113623028825,8796.652714605547
13,0.0,3,within-plan,5,9292.113623028825,8571.44766662965
13,0.0,3,within-plan,6,9292.113623028825,8552.264627909988
13,0.0,3,within-plan,7,9292.113623028823,8640.679514609843
13,0.0,3,within-plan,8,9292.113623028823,8648.928523404562
13,0.0,3,within-plan,9,9292.113623028825,8555.216621596595
13,0.0,3,within-plan,10,9292.113623028823,8416.051182907742
13,0.0,3,within-plan,11,9292.113623028821,8323.736799387736
13,0.0,3,within-plan,12,9292.113623028823,8219.977955492064
13,0.0,3,within-plan,13,9292.113623028821,8366.11802029111
13,0.0,3,within-plan,14,9292.113623028821,8427.93570870192
13,0.0,3,within-plan,15,34367.46809724174,8597.226226436445
13,0.0,3,realized-history,1,9292.113623028825,9292.113623028825
13,0.0,3,realized-history,2,9292.113623028827,9292.113623028825
13,0.0,3,realized-history,3,9292.113623028823,9292.113623028825
13,0.0,3,realized-history,4,9292.113623028825,9292.113623028825
13,0.0,3,realized-history,5,9292.113623028825,9292.113623028827
13,0.0,3,realized-history,6,9292.113623028825,9292.113623028825
13,0.0,3,realized-history,7,9292.113623028823,9292.113623028827
13,0.0,3,realized-history,8,9292.113623028823,9292.113623028825
13,0.0,3,realized-history,9,9292.113623028825,9292.113623028827
13,0.0,3,realized-history,10,9292.113623028823,9292.113623028825
13,0.0,3,realized-history,11,9292.113623028821,9292.113623028825
13,0.0,3,realized-history,12,9292.113623028823,9292.113623028825
13,0.0,3,realized-history,13,9292.113623028821,9292.113623028825
13,0.0,3,realized-history,14,9292.113623028821,9292.113623028825
13,0.0,3,realized-history,15,34367.46809724174,9292.113623028825
13,0.02,2,within-plan,1,11121.82134198645,11121.82134198645
13,0.02,2,within-plan,2,11121.821341986451,10894.684424322562
13,0.02,2,within-plan,3,11121.821341986448,10806.451311388317
13,0.02,2,within-plan,4,11121.821341986448,10616.778549440698
13,0.02,2,within-plan,5,11121.821341986451,10435.20767235338
13,0.02,2,within-plan,6,11121.82134198645,10264.938056599236
13,0.02,2,within-plan,7,11121.821341986451,10076.576387757448
13,0.02,2,within-plan,8,11121.821341986448,9939.870385321121
13,0.02,2,within-plan,9,11121.82134198645,9799.906662774058
13,0.02,2,within-plan,10,11121.821341986451,9631.339685567795
13,0.02,2,within-plan,11,11121.82134198645,9520.164929580731
13,0.02,2,within-plan,12,11121.821341986451,9411.827594053446
13,0.02,2,within-plan,13,11121.821341986448,9397.042609390923
13,0.02,2,within-plan,14,11121.821341986448,9369.932832912431
13,0.02,2,within-plan,15,11121.821341986451,9363.642892459515
13,0.02,2,realized-history,1,11121.82134198645,11121.82134198645
13,0.02,2,realized-history,2,11121.821341986451,11121.821341986451
13,0.02,2,realized-history,3,11121.821341986448,11121.82134198645
13,0.02,2,realized-history,4,11121.821341986448,10743.57199009977
13,0.02,2,realized-history,5,11121.821341986451,10932.69666604311
13,0.02,2,realized-history,6,11121.82134198645,10838.13432807144
13,0.02,2,realized-history,7,11121.821341986451,10885.415497057274
13,0.02,2,realized-history,8,11121.821341986448,10861.774912564355
13,0.02,2,realized-history,9,11121.82134198645,10181.00437011009
13,0.02,2,realized-history,10,11121.821341986451,10521.389641337224
13,0.02,2,realized-history,11,11121.82134198645,10351.197005723658
13,0.02,2,realized-history,12,11121.821341986451,10436.29332353044
13,0.02,2,realized-history,13,11121.821341986448,10393.745164627051
13,0.02,2,realized-history,14,11121.821341986448,10415.01924407875
13,0.02,2,realized-history,15,11121.821341986451,10404.382204352902
13,0.02,3,within-plan,1,11121.821341986451,11121.821341986451
13,0.02,3,within-plan,2,11121.821341986451,10894.684424322562
13,0.02,3,within-plan,3,11121.82134198645,10806.45131138832
13,0.02,3,within-plan,4,11121.82134198645,10616.7785494407
13,0.02,3,within-plan,5,11121.821341986451,10435.207672353383
13,0.02,3,within-plan,6,11121.82134198645,10264.938056599236
13,0.02,3,within-plan,7,11121.82134198645,10076.57638775745
13,0.02,3,within-plan,8,11121.821341986448,9939.870385321121
13,0.02,3,within-plan,9,11121.82134198645,9799.906662774058
13,0.02,3,within-plan,10,11121.82134198645,9631.339685567795
13,0.02,3,within-plan,11,11121.821341986448,9520.164929580742
13,0.02,3,within-plan,12,11121.821341986451,9411.827594053448
13,0.02,3,within-plan,13,11121.82134198645,9397.042609390923
13,0.02,3,within-plan,14,11121.82134198645,9369.932832912435
13,0.02,3,within-plan,15,11121.821341986451,9363.642892459515
13,0.02,3,realized-history,1,11121.821341986451,11121.821341986451
13,0.02,3,realized-history,2,11121.821341986451,11121.821341986453
13,0.02,3,realized-history,3,11121.82134198645,11121.82134198645
13,0.02,3,realized-history,4,11121.82134198645,10743.57199009977
13,0.02,3,realized-history,5,11121.821341986451,10995.73822469089
13,0.02,3,realized-history,6,11121.82134198645,10593.789290464607
13,0.02,3,realized-history,7,11121.82134198645,10777.699835085088
13,0.02,3,realized-history,8,11121.821341986448,10789.07578341353
13,0.02,3,realized-history,9,11121.82134198645,10720.18830298774
13,0.02,3,realized-history,10,11121.82134198645,9854.628787939895
13,0.02,3,realized-history,11,11121.821341986448,10454.630958113723
13,0.02,3,realized-history,12,11121.821341986451,10343.14934968045
13,0.02,3,realized-history,13,11121.82134198645,10217.469698578021
13,0.02,3,realized-history,14,11121.82134198645,10338.416668790733
13,0.02,3,realized-history,15,11121.821341986451,10299.678572349736
13,0.04,2,within-plan,1,11164.645403153672,11164.645403153672
13,0.04,2,within-plan,2,11164.64540315367,10921.341954816247
13,0.04,2,within-plan,3,11164.645403153674,10799.362127108618
13,0.04,2,within-plan,4,11164.645403153669,10596.776341983646
13,0.04,2,within-plan,5,11164.645403153672,10392.866860682061
13,0.04,2,within-plan,6,11164.64540315367,10190.931715776427
13,0.04,2,within-plan,7,11164.645403153669,10077.65424319834
13,0.04,2,within-plan,8,11164.645403153669,9966.342444678285
13,0.04,2,within-plan,9,11164.645403153667,9797.616474789054
13,0.04,2,within-plan,10,11164.645403153672,9690.460066546893
13,0.04,2,within-plan,11,11164.64540315367,9395.95058406308
13,0.04,2,within-plan,12,11164.645403153669,9177.76816978257
13,0.04,2,within-plan,13,11164.645403153669,9145.478946239597
13,0.04,2,within-plan,14,11164.64540315367,8965.938421697958
13,0.04,2,within-plan,15,11164.645403153669,8965.938422234702
13,0.04,2,realized-history,1,11164.645403153672,11164.645403153672
13,0.04,2,realized-history,2,11164.64540315367,11164.645403153672
13,0.04,2,realized-history,3,11164.645403153674,10815.93266502733
13,0.04,2,realized-history,4,11164.645403153669,10542.81737745558
13,0.04,2,realized-history,5,11164.645403153672,10679.375021241458
13,0.04,2,realized-history,6,11164.64540315367,10611.09619934852
13,0.04,2,realized-history,7,11164.645403153669,10645.23561029499
13,0.04,2,realized-history,8,11164.645403153669,10628.165904821757
13,0.04,2,realized-history,9,11164.645403153667,9763.883351346069
13,0.04,2,realized-history,10,11164.645403153672,10196.024628083911
13,0.04,2,realized-history,11,11164.64540315367,9979.953989714992
13,0.04,2,realized-history,12,11164.645403153669,10087.98930889945
13,0.04,2,realized-history,13,11164.645403153669,10033.971649307221
13,0.04,2,realized-history,14,11164.64540315367,10060.980479103338
13,0.04,2,realized-history,15,11164.645403153669,10047.47606420528
13,0.04,3,within-plan,1,11164.645403153672,11164.645403153672
13,0.04,3,within-plan,2,11164.645403153669,10921.34195481625
13,0.04,3,within-plan,3,11164.645403153672,10799.362127108618
13,0.04,3,within-plan,4,11164.645403153667,10596.776341983646
13,0.04,3,within-plan,5,11164.645403153672,10392.866860682065
13,0.04,3,within-plan,6,11164.64540315367,10190.931715776429
13,0.04,3,within-plan,7,11164.645403153669,10077.654243198342
13,0.04,3,within-plan,8,11164.645403153669,9966.342444678286
13,0.04,3,within-plan,9,11164.645403153667,9797.616474789054
13,0.04,3,within-plan,10,11164.645403153672,9690.460066546895
13,0.04,3,within-plan,11,11164.645403153669,9395.950584063079
13,0.04,3,within-plan,12,11164.645403153667,9177.76816978257
13,0.04,3,within-plan,13,11164.64540315367,9145.478946239595
13,0.04,3,within-plan,14,11164.645403153667,8965.938421697958
13,0.04,3,within-plan,15,11164.645403153667,8965.938422234702
13,0.04,3,realized-history,1,11164.645403153672,11164.645403153672
13,0.04,3,realized-history,2,11164.645403153669,11164.645403153672
13,0.04,3,realized-history,3,11164.645403153672,10815.93266502733
13,0.04,3,realized-history,4,11164.645403153667,10542.817377455582
13,0.04,3,realized-history,5,11164.645403153672,10350.606327316413
13,0.04,3,realized-history,6,11164.64540315367,10569.785456599775
13,0.04,3,realized-history,7,11164.645403153669,10487.736387123923
13,0.04,3,realized-history,8,11164.645403153669,10469.376057013369
13,0.04,3,realized-history,9,11164.645403153667,10508.965966912356
13,0.04,3,realized-history,10,11164.645403153672,10488.692803683218
13,0.04,3,realized-history,11,11164.645403153669,10489.011609202984
13,0.04,3,realized-history,12,11164.645403153667,10135.7472135373
13,0.04,3,realized-history,13,11164.64540315367,10371.150542141166
13,0.04,3,realized-history,14,11164.645403153667,10032.888680952648
13,0.04,3,realized-history,15,11164.645403153667,10179.928812210372
13,0.06,2,within-plan,1,11075.55100099788,11075.55100099788
13,0.06,2,within-plan,2,11075.551000997883,10865.50300080774
13,0.06,2,within-plan,3,11075.551000997879,10657.345177561045
13,0.06,2,within-plan,4,11075.551000997877,10547.908546839897
13,0.06,2,within-plan,5,11075.551000997884,10508.835408256045
13,0.06,2,within-plan,6,11075.55100099788,10186.22817103902
13,0.06,2,within-plan,7,11075.55100099788,9904.266320425477
13,0.06,2,within-plan,8,11075.551000997879,9862.697097471984
13,0.06,2,within-plan,9,11075.55100099788,9857.979023156275
13,0.06,2,within-plan,10,11075.55100099788,9755.310922619057
