landbase,discount_rate,flow_policy,flow_denominator,max_decrease,max_increase,horizon,fd_version,ws3_version,max_abs_rel_deviation,mean_abs_rel_deviation,total_projected,total_realized,total_rel_change,occurrence,occurrence_tolerance,rev_max_abs_rel_deviation,rev_mean_abs_rel_deviation,rev_total_rel_change,rev_occurrence
10,0.0,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.5221972581226533,0.1923812208734352,140407.8575455606,124080.35640849943,-0.1162862351329811,True,0.05,0.5241323912591407,0.18975185500073408,-0.12697116226358107,True
10,0.02,NHF,volume,,,15,0.1.0b1,1.1.0a5,0.15355839258466414,0.03945782459434735,130552.75238227664,129593.37788211662,-0.00734855820849212,False,0.05,0.1431743316931018,0.03671473117009387,-0.007048530258931716,False
10,0.02,NHF,revenue,,,15,0.1.0b1,1.1.0a5,0.15355839258466414,0.03945782459434735,130552.75238227664,129593.37788211662,-0.00734855820849212,False,0.05,0.1431743316931018,0.03671473117009387,-0.007048530258931716,False
10,0.02,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.06955857926710786,0.028847043339102776,132257.53762485378,129809.83862450863,-0.018507066170307857,False,0.05,0.0790207867415257,0.03161931556024213,-0.01836402650050424,False
10,0.02,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.2510874261098319,0.06345702515448917,132257.53762485378,129150.71153637728,-0.023490729861378203,True,0.05,0.2658976966712374,0.06697794599249278,-0.026740472792551186,True
10,0.02,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.1421623749468632,0.036545268015736855,130103.69287064124,128777.20648350744,-0.010195609039727207,False,0.05,0.14804897041006204,0.036111711698393556,-0.009162497049873387,False
10,0.02,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.20580500707928603,0.06257869444640568,130103.69287064124,129070.03700636124,-0.007944861836533309,True,0.05,0.22198156969564095,0.0606552796297859,-0.008646474715492961,True
10,0.02,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.12427807471211591,0.040252250739819924,129854.58987871461,128805.04687776286,-0.008082448236385341,False,0.05,0.11554267035874291,0.03954650676605282,-0.0072856765228691825,False
10,0.02,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.18744600496930192,0.06536361353815391,129854.58987871461,128616.1876873464,-0.00953683803187001,True,0.05,0.1923951828323183,0.06210351388928229,-0.00969734161655205,True
10,0.02,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.10162372282985672,0.04520197002879509,130880.18499354589,129427.55360783015,-0.011098940498803316,False,0.05,0.0972447178991658,0.0461398487546989,-0.012219623547367215,False
10,0.02,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.1557544134950935,0.06430264638065597,130880.18499354589,129827.81299497379,-0.008040728232650283,True,0.05,0.17477442018283532,0.06461136445712341,-0.011547584950171568,True
10,0.02,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.048242744157027874,0.01719738892380102,130617.69201520758,129604.96578385589,-0.0077533618587731145,False,0.05,0.046513853464325995,0.019547358177754832,-0.00790074329063851,False
10,0.02,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.13468740083102915,0.05476910212438337,130617.69201520758,129453.77374024071,-0.008910877669093679,True,0.05,0.14568151745944705,0.05694043740247276,-0.009487807956668915,True
10,0.04,NHF,volume,,,15,0.1.0b1,1.1.0a5,2.1517073956628392e-16,2.4458332329259804e-17,129209.14025295165,129209.14025295165,0.0,False,0.05,0.0,0.0,0.0,False
10,0.04,NHF,revenue,,,15,0.1.0b1,1.1.0a5,2.1517073956628392e-16,2.4458332329259804e-17,129209.14025295165,129209.14025295165,0.0,False,0.05,0.0,0.0,0.0,False
10,0.04,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.14704039700767413,0.06982783615223492,140508.2772401927,129797.72111952704,-0.07622722540648928,True,0.05,0.551327317285451,0.09693337938682497,0.04897727989487666,True
10,0.04,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.16220131195689563,0.09949330429011186,140508.2772401927,129029.233502029,-0.08169656595063628,True,0.05,0.5759682461187822,0.13565477302387013,0.04049770981799623,True
10,0.04,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.0501077616820016,0.011217715288191456,129987.42573129955,128463.50298433927,-0.011723616637430904,False,0.05,0.263882753331992,0.02490057970840501,0.008367251770903032,False
10,0.04,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.16431110631480733,0.036909845501913466,129987.42573129955,128338.1473582701,-0.012687983962685083,False,0.05,0.28940600703102415,0.05226274200874499,0.006141818623598826,True
10,0.04,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.06891586257941171,0.007143812252836221,128597.9896045537,127710.86546011089,-0.0068984293391426595,False,0.05,0.06370339539429717,0.009517097133772145,-0.004566888340018481,False
10,0.04,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.13472979367832638,0.03986092708444654,128597.9896045537,127916.77765888104,-0.005297220802342489,False,0.05,0.12545090771991715,0.03592808788068818,-0.003403741217402897,False
10,0.04,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.173337352778107,0.07939024564450638,132551.1833561345,131519.73762806138,-0.00778149015314237,True,0.05,0.31041906681427456,0.10372759632239618,0.010302859656470974,True
10,0.04,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.19357200914744585,0.08978127017026027,132551.1833561345,129469.86452954038,-0.023246256642728974,True,0.05,0.3103851867355059,0.10156322778452648,0.020403690181954707,True
10,0.04,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.1067479042787367,0.05474625264010584,130908.82281956686,129446.88521208329,-0.011167601816254815,True,0.05,0.13197573779887314,0.06241962914409552,-0.0020057033955026503,True
10,0.04,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.13238494010317842,0.07469500434411754,130908.82281956686,128701.24122272857,-0.016863505066278314,True,0.05,0.0996576704522643,0.06716144723394131,0.001291747375414334,True
10,0.06,NHF,volume,,,15,0.1.0b1,1.1.0a5,2.1517073956628392e-16,2.4458332329259804e-17,129209.14025295165,129209.14025295165,0.0,False,0.05,0.0,0.0,0.0,False
10,0.06,NHF,revenue,,,15,0.1.0b1,1.1.0a5,2.1517073956628392e-16,2.4458332329259804e-17,129209.14025295165,129209.14025295165,0.0,False,0.05,0.0,0.0,0.0,False
10,0.06,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.22180122859979992,0.09432140369357384,141869.16692359652,127858.21998124363,-0.0987596335847836,True,0.05,0.33755006507294505,0.11017172834084914,0.03692563103489699,True
10,0.06,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.18982455058092532,0.10336936466860659,141869.16692359652,128968.38276159248,-0.09093437595888432,True,0.05,0.3620846231956358,0.12969516871614964,0.04473411555452031,True
10,0.06,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.2368522229855499,0.07199387375105433,138543.2473631349,128302.83694386703,-0.07391490104477473,True,0.05,0.40555451165930706,0.09932032004797982,0.035778526000902325,True
10,0.06,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.20285833280219334,0.09331872808001254,138543.2473631349,128310.73942812244,-0.07385786120771437,True,0.05,0.4735855884419909,0.12617319700804852,0.03502390253107599,True
10,0.06,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.12246008854865456,0.040540751956037124,133110.02099928283,128034.91309002951,-0.038127166318159184,False,0.05,0.2720682628886794,0.059689557240866144,0.014690734230209297,True
10,0.06,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.17159881655625747,0.0634822880054306,133110.02099928283,128087.41601506912,-0.03773273376796158,True,0.05,0.3127175894549411,0.08157716213621116,0.014506460763298834,True
10,0.06,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.40663640161568726,0.1707282678121905,134755.99501034772,131256.01434779275,-0.02597272694462469,True,0.05,0.5388892654535027,0.20473330539596363,0.03451625302753048,True
10,0.06,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.36058747711059497,0.14782162671555227,134755.99501034772,128606.33369129381,-0.04563553049036284,True,0.05,0.5578078208223092,0.17635016601330733,0.04965843594745706,True
10,0.06,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.307660779450625,0.1548321124656808,130736.66093067173,129785.12999375591,-0.007278225787183039,True,0.05,0.29604964823630847,0.14755140823245974,0.013559881125110371,True
10,0.06,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.27949572203218903,0.1509764948531781,130736.66093067173,128337.40208950668,-0.018351844265300243,True,0.05,0.268201161721263,0.1410811143608805,0.02213913074139091,True
11,0.0,NHF,volume,,,15,0.1.0b1,1.1.0a5,1.0,0.5536280623745263,162561.1468567226,112744.93887174976,-0.3064459678602023,True,0.05,1.0,0.5438766831047578,-0.3070710616916814,True
11,0.0,NHF,revenue,,,15,0.1.0b1,1.1.0a5,1.0,0.5536280623745263,162561.1468567226,112744.93887174976,-0.3064459678602023,True,0.05,1.0,0.5438766831047578,-0.3070710616916814,True
11,0.0,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.7413844603845594,0.11750363012296594,160685.9168567802,126883.70477889772,-0.210362007692376,True,0.05,0.7424705933447475,0.12508300498891053,-0.22189447753741048,True
11,0.0,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.7482523398712547,0.16955553299587814,160685.9168567802,126927.02364755396,-0.21009242047836493,True,0.05,0.7486178194131817,0.17880826150762602,-0.21920598525103127,True
11,0.0,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.7750672102693421,0.22850371638639025,162778.07450100587,123389.28151874927,-0.241978491900721,True,0.05,0.7805663594589601,0.23072391925276595,-0.24093936129502433,True
11,0.0,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.8355751064264311,0.2668547077250835,162778.07450100587,122640.47863548681,-0.24657863774688546,True,0.05,0.8379028895669602,0.26939352123716365,-0.24435868895952542,True
11,0.0,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.8590667552643734,0.324517055486583,162598.61477520622,120914.83441582612,-0.25635999677493093,True,0.05,0.8627554577083444,0.3298290645556935,-0.25376589574366504,True
11,0.0,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.857840375204894,0.2908972963529177,162598.61477520622,119757.85911256126,-0.26347552666345053,True,0.05,0.8618272020395686,0.29216216480866286,-0.26085850014358697,True
11,0.0,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.3787797483260858,0.13854897868874388,157236.50544892676,135522.2305861474,-0.13809944962070242,True,0.05,0.3896383547936602,0.14460747658390088,-0.14887262836810078,True
11,0.0,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.3734851339704552,0.1622534914002924,157236.50544892676,135456.99567372547,-0.13851433363402796,True,0.05,0.3721216127989993,0.18439498208275015,-0.15227395103622893,True
11,0.0,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.39814287563837014,0.17067629915806629,158429.94627688185,138235.1527696357,-0.1274682847645009,True,0.05,0.41156893378392956,0.17501060487192907,-0.13555639054114496,True
11,0.0,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.48041964507717955,0.18695947660527132,158429.94627688185,135340.11653033667,-0.14574157404681548,True,0.05,0.4852079058082868,0.1935587136448801,-0.1585826105337267,True
11,0.02,NHF,volume,,,15,0.1.0b1,1.1.0a5,0.34482991082530967,0.05927604418406087,150757.78364937368,149659.54714162368,-0.007284774829963232,True,0.05,0.3313791951083727,0.05594957433591754,-0.007281229300319479,True
11,0.02,NHF,revenue,,,15,0.1.0b1,1.1.0a5,0.34482991082530967,0.05927604418406087,150757.78364937368,149659.54714162368,-0.007284774829963232,True,0.05,0.3313791951083727,0.05594957433591754,-0.007281229300319479,True
11,0.02,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.16868608039034527,0.10415287023658865,164581.72761901576,147440.06829899878,-0.10415287023658894,True,0.05,0.48038133686723,0.14896354496137884,0.005251583317165261,True
11,0.02,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.24887810036895022,0.15628377017249573,164581.72761901576,148637.9496319504,-0.09687453290059646,True,0.05,0.46139636514368904,0.19782967921434585,0.0013982129410040189,True
11,0.02,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.1886268771988704,0.04792292385129957,151198.30566099964,147887.50351305894,-0.02189708498032923,False,0.05,0.18911239361324758,0.0484738293461167,-0.023363800407176883,False
11,0.02,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.2946733890853795,0.1160049565601183,151198.30566099964,147807.33931367975,-0.02242727742546761,True,0.05,0.29489080827936764,0.1184053603747359,-0.03313309361862977,True
11,0.02,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.1518890011569588,0.03722235109133043,150801.32013841532,148499.7268022129,-0.015262421669053394,False,0.05,0.14674726037330713,0.037241086553637816,-0.01647509901523644,False
11,0.02,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.19292123140500286,0.07935357613550434,150801.32013841532,148728.7631649693,-0.013743626193349545,True,0.05,0.1946957067318291,0.08154942231274398,-0.01975661834899648,True
11,0.02,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.15104735178395404,0.030601187026184647,149733.590637532,147403.35664688147,-0.015562533301505185,False,0.05,0.15059425473966245,0.03310186662408692,-0.016203465026113407,False
11,0.02,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.232480043601123,0.09454787075201929,149733.590637532,147427.6347584869,-0.015400391249731306,True,0.05,0.22968918186501225,0.09248010907826301,-0.02469598748881099,True
11,0.02,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.18109569606540743,0.03459129611418889,149624.5962220701,146969.30070420017,-0.017746383849410647,False,0.05,0.19255787324602766,0.039541338209470624,-0.019116206250289116,False
11,0.02,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.1954919087652894,0.08847667722656878,149624.5962220701,147618.98061233087,-0.013404317608065852,True,0.05,0.19403004211587524,0.08544265428640606,-0.017843487422585878,True
11,0.04,NHF,volume,,,15,0.1.0b1,1.1.0a5,3.0142961429849037e-16,3.837785698182058e-17,148759.43193172867,148759.43193172867,0.0,False,0.05,2.366595066451987e-16,4.531417793038552e-17,0.0,False
11,0.04,NHF,revenue,,,15,0.1.0b1,1.1.0a5,3.0142961429849037e-16,3.837785698182058e-17,148759.43193172867,148759.43193172867,0.0,False,0.05,2.366595066451987e-16,4.531417793038552e-17,0.0,False
11,0.04,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.19826769514313994,0.10827729301629542,164274.38268237663,146487.19721360592,-0.10827729301629523,True,0.05,0.6826436476252926,0.14315236975402487,0.0038058706586388096,True
11,0.04,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.25028076830779256,0.15545679972743057,164274.38268237663,148794.6172757574,-0.0942311585887938,True,0.05,0.6812993890659017,0.18470498837475535,0.008018498970351777,True
11,0.04,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.14311433247797606,0.05040158811098726,153804.86967476242,146817.49216095364,-0.045430144888028386,True,0.05,0.648439227866623,0.08967160422338137,0.033245079548330586,True
11,0.04,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.26408350651721885,0.12035339597959349,153804.86967476242,147525.335828349,-0.04082792605781729,True,0.05,0.5961341556396351,0.11894517873648573,0.03278627848313494,True
11,0.04,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.11750276175258763,0.029470470714423658,149444.2483484709,146115.9207676935,-0.022271366195482353,False,0.05,0.24537859613492966,0.05178484251142614,0.005309624080879124,True
11,0.04,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.256455406769098,0.10293092346659695,149444.2483484709,147043.29041880174,-0.016065910573357427,True,0.05,0.2451543999833975,0.08548619212992195,0.006783228544246287,True
11,0.04,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.14379918177507764,0.05661147554668266,153314.09443173386,146689.0747129654,-0.043212072205914345,True,0.05,0.6478740634703877,0.09263502543143186,0.025716403747324857,True
11,0.04,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.2625374455950648,0.08972216079335253,153314.09443173386,147248.82259355864,-0.03956108445643204,True,0.05,0.6250992455526034,0.1032193045472705,0.025458331209901652,True
11,0.04,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.10590799803795684,0.05613486124043428,149834.9519177698,145912.67914210065,-0.02617728857964802,True,0.05,0.41600093550784184,0.08162296097164042,0.005896663169035371,True
11,0.04,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.244056489433491,0.08377448278518779,149834.9519177698,146299.97423830323,-0.023592477150502115,True,0.05,0.4175357968505921,0.09298928940487919,0.004555520996395494,True
11,0.06,NHF,volume,,,15,0.1.0b1,1.1.0a5,3.0142961429849037e-16,3.837785698182058e-17,148759.43193172867,148759.43193172867,0.0,False,0.05,2.366595066451987e-16,4.531417793038552e-17,0.0,False
11,0.06,NHF,revenue,,,15,0.1.0b1,1.1.0a5,3.0142961429849037e-16,3.837785698182058e-17,148759.43193172867,148759.43193172867,0.0,False,0.05,2.366595066451987e-16,4.531417793038552e-17,0.0,False
11,0.06,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.27112903938511373,0.11802579392272672,163656.10821395396,144340.46611169836,-0.11802579392272677,True,0.05,0.5894219183554774,0.1644125702084314,-0.011294352667669991,True
11,0.06,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.25310246364380257,0.15357028610183432,163656.10821395396,148794.6172757574,-0.09080926523541405,True,0.05,0.580810390359851,0.17162373239902043,0.010244220555752064,True
11,0.06,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.23814439023610895,0.0927383586253233,157269.75346435138,146227.67774888562,-0.07021105757610721,True,0.05,0.592825566923731,0.12105729459329326,0.04806583633639536,True
11,0.06,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.26066343915294965,0.11707080817060851,157269.75346435138,147032.04431979998,-0.0650964913407332,True,0.05,0.5937283683425935,0.16090642216208265,0.05120337064182565,True
11,0.06,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.1839535236071762,0.08722193010752549,155975.49148039278,145738.87078676635,-0.06562967422938526,True,0.05,0.43057351961810886,0.10706941687045794,0.03477324772921652,True
11,0.06,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.23655129632806302,0.12831697947999632,155975.49148039278,146613.21982063484,-0.060023992044511976,True,0.05,0.3963857868908276,0.13885829084810966,0.03930119149333307,True
11,0.06,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.25902759208610665,0.0894677454456134,155781.1180617863,147016.34628153383,-0.056263377033769775,True,0.05,0.5824879230070771,0.10556041393115027,0.02706159160417789,True
11,0.06,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.26564732426602566,0.1050502396071161,155781.1180617863,147268.7252473549,-0.05464329002347524,True,0.05,0.6104583845820631,0.13022115726263325,0.03836837281343491,True
11,0.06,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.22420405786622474,0.13044837346346722,151729.35767840594,147475.03680073572,-0.028038877530130717,True,0.05,0.42785009419978137,0.129771066874645,0.029031635255555494,True
11,0.06,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.31485030303113426,0.1443253816518924,151729.35767840594,146560.52055513265,-0.034066163611057826,True,0.05,0.37670748095723267,0.13536294391157913,0.04066990227170512,True
12,0.0,NHF,volume,,,15,0.1.0b1,1.1.0a5,1.0,0.5779527013954021,158565.4962074603,106219.48949764382,-0.3301223025299855,True,0.05,1.0,0.5769214684245915,-0.3276819176412738,True
12,0.0,NHF,revenue,,,15,0.1.0b1,1.1.0a5,1.0,0.5779527013954021,158565.4962074603,106219.48949764382,-0.3301223025299855,True,0.05,1.0,0.5769214684245915,-0.3276819176412738,True
12,0.0,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.7561330624411943,0.11820728093464486,156666.1603223346,123079.46150814086,-0.2143838768058807,True,0.05,0.76156724960473,0.12473372320016024,-0.2259533370898442,True
12,0.0,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.7455399919127152,0.16603340377788064,156666.1603223346,123568.16612408095,-0.2112644755584473,True,0.05,0.7504451237833285,0.17565687233884464,-0.22013213928658648,True
12,0.0,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.7712268825819144,0.2239583794100082,158546.0883298653,120120.87267206977,-0.2423599097434016,True,0.05,0.7794387164890443,0.22950943587477482,-0.23801507140262995,True
12,0.0,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.7791364476075647,0.25154032436444035,158546.0883298653,116737.39006156672,-0.2637005977802045,True,0.05,0.7834307081810266,0.26056250613860577,-0.258535493654269,True
12,0.0,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.7993051755942898,0.3262489066515602,158604.64984259597,120053.59644062,-0.24306382845796265,True,0.05,0.8071705869225637,0.3313470748619169,-0.23984096326203996,True
12,0.0,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.8437024462455551,0.32324944507155645,158604.64984259597,117689.3590124251,-0.25797031090057215,True,0.05,0.8468233140088076,0.32726641646598714,-0.25207603604266654,True
12,0.0,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.42790309926943215,0.13303538686102023,153172.30514856311,132699.10653537692,-0.13366122938039657,True,0.05,0.4404068474092458,0.13296707894216128,-0.1431248399997797,True
12,0.0,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.41930998693350957,0.14653808786838926,153172.30514856311,132983.06155538524,-0.13180740195556995,True,0.05,0.44383920913245545,0.15439863221791925,-0.14721117397038336,True
12,0.0,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.4678976043393006,0.18885626154607543,154484.29100398297,133311.21567328076,-0.13705649417879204,True,0.05,0.48770134152265315,0.18822496485906914,-0.14473007609072142,True
12,0.0,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.4583302883828854,0.18754150745442827,154484.29100398297,133194.2606272757,-0.13781356174368795,True,0.05,0.45386645654568925,0.18907123154715613,-0.14835180880526064,True
12,0.02,NHF,volume,,,15,0.1.0b1,1.1.0a5,0.26950943681175926,0.0597459711165618,146775.81472225516,145897.3507593152,-0.005985072980874257,True,0.05,0.25416186798252377,0.056103406706616905,-0.0060931012189138324,True
12,0.02,NHF,revenue,,,15,0.1.0b1,1.1.0a5,0.26950943681175926,0.0597459711165618,146775.81472225516,145897.3507593152,-0.005985072980874257,True,0.05,0.25416186798252377,0.056103406706616905,-0.0060931012189138324,True
12,0.02,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.16383646609102828,0.09874852844843715,159960.59453051232,144164.72121088707,-0.09874852844843732,True,0.05,0.7111025526382907,0.15299411105729738,0.007072014988427576,True
12,0.02,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.2522637144737001,0.15805408196216716,159960.59453051232,144946.14576573783,-0.09386342185612777,True,0.05,0.6959666449230404,0.20815700035671367,-0.0010868553967949453,True
12,0.02,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.11729506524564234,0.0386826389131261,146542.49200729752,144588.14169283657,-0.0133364069881085,False,0.05,0.13215675857532125,0.04208329585093013,-0.01467321005475338,False
12,0.02,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.21766188893122257,0.11021035127209408,146542.49200729752,144617.47632596607,-0.013136228645788223,True,0.05,0.23580562513253436,0.11235127071008646,-0.023948333765281042,True
12,0.02,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.28096641206578854,0.032061184309395634,147655.8036866592,145228.25750529813,-0.016440574096989624,False,0.05,0.27320599732760764,0.03338748972475842,-0.017546166922040633,False
12,0.02,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.3264071017147842,0.09693604770933024,147655.8036866592,145141.15570125112,-0.017030471695812406,True,0.05,0.3172306531023434,0.09503298553933644,-0.02211487505703448,True
12,0.02,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.16382295929422042,0.02561763181833944,146689.60394262194,144144.23619084238,-0.017352066427114947,False,0.05,0.17285074118326346,0.027467513362718084,-0.018958194235282156,False
12,0.02,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.21673937917831582,0.1080623127762484,146689.60394262194,144083.51174974223,-0.017766031967058032,True,0.05,0.2380121674778555,0.11080179313347772,-0.027875495156658034,True
12,0.02,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.2038406912439321,0.030360177548647452,146111.34179084265,143494.7527157339,-0.017908185928881454,False,0.05,0.1992483645033093,0.03524974841818822,-0.019593085942478963,False
12,0.02,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.21814490486530563,0.08445083792763611,146111.34179084265,143510.025388389,-0.01780365829626973,True,0.05,0.21595141209756397,0.08208198907188376,-0.024749936959196167,True
12,0.04,NHF,volume,,,15,0.1.0b1,1.1.0a5,1.645149245369565e-16,3.105019895518673e-17,145242.55967587017,145242.55967587017,0.0,False,0.05,0.0,0.0,0.0,False
12,0.04,NHF,revenue,,,15,0.1.0b1,1.1.0a5,1.645149245369565e-16,3.105019895518673e-17,145242.55967587017,145242.55967587017,0.0,False,0.05,0.0,0.0,0.0,False
12,0.04,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.20030758539837928,0.11533258098139827,161668.0169154441,143022.42726244158,-0.11533258098139834,True,0.05,0.4615273582340089,0.14575679580374137,0.006394564608901196,True
12,0.04,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.24428236334356376,0.16251584854610604,161668.0169154441,145074.02058156228,-0.10264241901699614,True,0.05,0.4623986389770952,0.18941624703476345,0.009058770752712426,True
12,0.04,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.135354656893001,0.04805272208574772,151561.64355835112,144095.11962280085,-0.049263941458088406,False,0.05,0.5052434237208977,0.08454341606951908,0.025071239639486084,True
12,0.04,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.2706234713326894,0.11680431779546739,151561.64355835112,144098.01101089266,-0.0492448641505063,True,0.05,0.42236411116065165,0.1179437131312034,0.019214611606368365,True
12,0.04,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.05807863776702411,0.01977924207517313,146433.788779164,144419.2742736095,-0.013757169860520127,False,0.05,0.24572686095883622,0.03510649127921791,0.005487709883464219,False
12,0.04,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.3486419963223314,0.12444199601441662,146433.788779164,144531.43138345657,-0.01299124615683038,True,0.05,0.33621356746467523,0.11036353970380337,0.0018129748640962242,True
12,0.04,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.13509336023638366,0.04720480205056701,151582.75140539568,144445.70689756013,-0.04708348701725378,False,0.05,0.5044554067899488,0.08778420265595269,0.025615582530759323,True
12,0.04,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.2525873557874306,0.10130162739168405,151582.75140539568,143463.01065991735,-0.053566389778496336,True,0.05,0.4347173764029496,0.10962142039664712,0.012465645374554628,True
