landbase,discount_path,path_family,discount_rate,flow_policy,period,projected_mcf,realized_mcf
1,invj-4pc-k2,inverse-j,0.04,-20%,13,4026.292303953913,14169.529028644445
1,invj-4pc-k2,inverse-j,0.04,-20%,14,3221.0338431631276,11335.623226700001
1,invj-4pc-k2,inverse-j,0.04,-20%,15,42647.30616148156,12200.080270512673
1,invj-4pc-k2,inverse-j,0.04,+/-10%,1,14880.885203821792,14880.885203821792
1,invj-4pc-k2,inverse-j,0.04,+/-10%,2,13392.796683439592,12350.588944698451
1,invj-4pc-k2,inverse-j,0.04,+/-10%,3,12053.517015095633,11153.529570703731
1,invj-4pc-k2,inverse-j,0.04,+/-10%,4,10848.165313586207,9989.95508036311
1,invj-4pc-k2,inverse-j,0.04,+/-10%,5,9763.348782227526,8990.959570229126
1,invj-4pc-k2,inverse-j,0.04,+/-10%,6,8787.013904004561,8091.863612816688
1,invj-4pc-k2,inverse-j,0.04,+/-10%,7,7908.312513604263,7908.312511820001
1,invj-4pc-k2,inverse-j,0.04,+/-10%,8,8699.143764964689,10206.59847688768
1,invj-4pc-k2,inverse-j,0.04,+/-10%,9,7920.740598574377,9397.827848268269
1,invj-4pc-k2,inverse-j,0.04,+/-10%,10,8712.814658431818,8414.433468303121
1,invj-4pc-k2,inverse-j,0.04,+/-10%,11,9584.096124275027,7086.028562687719
1,invj-4pc-k2,inverse-j,0.04,+/-10%,12,10542.505736702427,7502.86755737
1,invj-4pc-k2,inverse-j,0.04,+/-10%,13,11596.7563103728,12057.62202682193
1,invj-4pc-k2,inverse-j,0.04,+/-10%,14,12756.431941410032,10900.415824786254
1,invj-4pc-k2,inverse-j,0.04,+/-10%,15,14032.07513555103,9885.330236387064
1,invj-4pc-k2,inverse-j,0.04,+/-20%,1,18691.925587929607,18691.925587929607
1,invj-4pc-k2,inverse-j,0.04,+/-20%,2,14953.540470343769,13779.668089400493
1,invj-4pc-k2,inverse-j,0.04,+/-20%,3,11962.832376274713,11160.460274378787
1,invj-4pc-k2,inverse-j,0.04,+/-20%,4,9570.265901019959,8944.970512169522
1,invj-4pc-k2,inverse-j,0.04,+/-20%,5,7656.212720815964,7093.412782919069
1,invj-4pc-k2,inverse-j,0.04,+/-20%,6,7956.542943615987,5996.359887459755
1,invj-4pc-k2,inverse-j,0.04,+/-20%,7,9547.851532338964,9547.851535239999
1,invj-4pc-k2,inverse-j,0.04,+/-20%,8,11457.42183880677,11927.829609997807
1,invj-4pc-k2,inverse-j,0.04,+/-20%,9,9165.937471045396,10291.041773931049
1,invj-4pc-k2,inverse-j,0.04,+/-20%,10,7332.749976836232,7653.765603552205
1,invj-4pc-k2,inverse-j,0.04,+/-20%,11,7973.427337510502,5718.308952165973
1,invj-4pc-k2,inverse-j,0.04,+/-20%,12,9568.112805012717,6993.987716916019
1,invj-4pc-k2,inverse-j,0.04,+/-20%,13,11481.735366015255,14315.337713955556
1,invj-4pc-k2,inverse-j,0.04,+/-20%,14,13778.082439218537,11452.270171060001
1,invj-4pc-k2,inverse-j,0.04,+/-20%,15,16533.698927062,11041.011586546196
2,linear-4pc-0pc,linear,0.04,NHF,1,81822.22750000001,81822.22750000001
2,linear-4pc-0pc,linear,0.04,NHF,2,0.0,0.0
2,linear-4pc-0pc,linear,0.04,NHF,3,0.0,0.0
2,linear-4pc-0pc,linear,0.04,NHF,4,0.0,0.0
2,linear-4pc-0pc,linear,0.04,NHF,5,0.0,0.0
2,linear-4pc-0pc,linear,0.04,NHF,6,0.0,0.0
2,linear-4pc-0pc,linear,0.04,NHF,7,38300.0,38300.0
2,linear-4pc-0pc,linear,0.04,NHF,8,14375.0,14375.0
2,linear-4pc-0pc,linear,0.04,NHF,9,26850.0,26850.0
2,linear-4pc-0pc,linear,0.04,NHF,10,0.0,0.0
2,linear-4pc-0pc,linear,0.04,NHF,11,0.0,0.0
2,linear-4pc-0pc,linear,0.04,NHF,12,0.0,0.0
2,linear-4pc-0pc,linear,0.04,NHF,13,0.0,38300.0
2,linear-4pc-0pc,linear,0.04,NHF,14,0.0,0.0
2,linear-4pc-0pc,linear,0.04,NHF,15,56775.0,14375.0
2,linear-4pc-0pc,linear,0.04,NDY,1,12027.835838991705,12027.835838991705
2,linear-4pc-0pc,linear,0.04,NDY,2,12027.835838991703,12027.83583902013
2,linear-4pc-0pc,linear,0.04,NDY,3,12027.835838991707,12020.962212513474
2,linear-4pc-0pc,linear,0.04,NDY,4,12027.835838991705,11925.020990370984
2,linear-4pc-0pc,linear,0.04,NDY,5,12027.835838991707,11912.202053123843
2,linear-4pc-0pc,linear,0.04,NDY,6,12027.83583899171,11873.262371338093
2,linear-4pc-0pc,linear,0.04,NDY,7,12027.835838991705,11724.262122638886
2,linear-4pc-0pc,linear,0.04,NDY,8,12027.835838991705,11688.927975285213
2,linear-4pc-0pc,linear,0.04,NDY,9,12027.835838991703,11584.55043409451
2,linear-4pc-0pc,linear,0.04,NDY,10,12027.835838991703,11569.455965689036
2,linear-4pc-0pc,linear,0.04,NDY,11,12027.835838991703,11579.01540676089
2,linear-4pc-0pc,linear,0.04,NDY,12,12027.835838991705,11558.787881484757
2,linear-4pc-0pc,linear,0.04,NDY,13,12027.835838991703,11583.491353138355
2,linear-4pc-0pc,linear,0.04,NDY,14,12027.835838991723,11595.805741666196
2,linear-4pc-0pc,linear,0.04,NDY,15,16019.28134549291,11596.960618156845
2,linear-4pc-0pc,linear,0.04,-10%,1,17462.52392975058,17462.52392975058
2,linear-4pc-0pc,linear,0.04,-10%,2,15716.271536775523,15716.27153708581
2,linear-4pc-0pc,linear,0.04,-10%,3,14144.644383097972,14144.644382302053
2,linear-4pc-0pc,linear,0.04,-10%,4,12730.17994478816,12730.179943493556
2,linear-4pc-0pc,linear,0.04,-10%,5,11457.16195030935,11457.161948754325
2,linear-4pc-0pc,linear,0.04,-10%,6,10311.445755278415,10311.445754630542
2,linear-4pc-0pc,linear,0.04,-10%,7,9280.301179750562,9280.301178540001
2,linear-4pc-0pc,linear,0.04,-10%,8,11726.67578783471,13681.604856610002
2,linear-4pc-0pc,linear,0.04,-10%,9,10554.008209051239,12996.08897139
2,linear-4pc-0pc,linear,0.04,-10%,10,9498.607388146114,11696.48007746
2,linear-4pc-0pc,linear,0.04,-10%,11,8548.746649331497,10526.83206288
2,linear-4pc-0pc,linear,0.04,-10%,12,7693.871984398352,9474.14886264
2,linear-4pc-0pc,linear,0.04,-10%,13,6924.484785958515,14278.77252248421
2,linear-4pc-0pc,linear,0.04,-10%,14,6324.206900426355,12850.895272700001
2,linear-4pc-0pc,linear,0.04,-10%,15,46641.21146233659,11697.755258598714
2,linear-4pc-0pc,linear,0.04,-20%,1,22178.37288034522,22178.37288034522
2,linear-4pc-0pc,linear,0.04,-20%,2,17742.698304276168,17742.698306093313
2,linear-4pc-0pc,linear,0.04,-20%,3,14194.158643420937,14194.158644186997
2,linear-4pc-0pc,linear,0.04,-20%,4,11355.32691473675,11355.326913362132
2,linear-4pc-0pc,linear,0.04,-20%,5,9084.261531789403,9084.261526626426
2,linear-4pc-0pc,linear,0.04,-20%,6,7267.409225431524,7267.409217882617
2,linear-4pc-0pc,linear,0.04,-20%,7,9550.407222197866,9550.407225300001
2,linear-4pc-0pc,linear,0.04,-20%,8,17980.377204945744,17153.540950433337
2,linear-4pc-0pc,linear,0.04,-20%,9,14384.301763956595,13722.832756819998
2,linear-4pc-0pc,linear,0.04,-20%,10,11507.441411165277,12490.108240566666
2,linear-4pc-0pc,linear,0.04,-20%,11,9205.953128932224,9992.08659678
2,linear-4pc-0pc,linear,0.04,-20%,12,7364.7625031457765,11219.2365413
2,linear-4pc-0pc,linear,0.04,-20%,13,5891.8100025166195,9550.407225300001
2,linear-4pc-0pc,linear,0.04,-20%,14,9890.542225070538,8175.328651219999
2,linear-4pc-0pc,linear,0.04,-20%,15,36087.15198938123,15741.251976119715
2,linear-4pc-0pc,linear,0.04,+/-10%,1,17462.523929750565,17462.523929750565
2,linear-4pc-0pc,linear,0.04,+/-10%,2,15716.271536775519,15716.271536609496
2,linear-4pc-0pc,linear,0.04,+/-10%,3,14144.644383097962,14144.644384899078
2,linear-4pc-0pc,linear,0.04,+/-10%,4,12730.179944788171,12652.586367679833
2,linear-4pc-0pc,linear,0.04,+/-10%,5,11457.161950309363,11371.148967598187
2,linear-4pc-0pc,linear,0.04,+/-10%,6,10311.445755278415,10234.034066521763
2,linear-4pc-0pc,linear,0.04,+/-10%,7,9288.237909558295,9529.25615387865
2,linear-4pc-0pc,linear,0.04,+/-10%,8,10217.061700514114,10482.18176893
2,linear-4pc-0pc,linear,0.04,+/-10%,9,9782.007658264305,14243.14737571
2,linear-4pc-0pc,linear,0.04,+/-10%,10,10760.20842409074,14174.162635282575
2,linear-4pc-0pc,linear,0.04,+/-10%,11,11836.229266499815,12756.746370613091
2,linear-4pc-0pc,linear,0.04,+/-10%,12,13019.852193149765,11400.356562117428
2,linear-4pc-0pc,linear,0.04,+/-10%,13,14321.837412464705,9763.533262222143
2,linear-4pc-0pc,linear,0.04,+/-10%,14,15754.021153711225,10019.4125022525
2,linear-4pc-0pc,linear,0.04,+/-10%,15,17329.423269082326,12667.631429788893
2,linear-4pc-0pc,linear,0.04,+/-20%,1,22178.372880345192,22178.372880345192
2,linear-4pc-0pc,linear,0.04,+/-20%,2,17742.698304276175,17559.153143146745
2,linear-4pc-0pc,linear,0.04,+/-20%,3,14194.158643420938,14088.593904870491
2,linear-4pc-0pc,linear,0.04,+/-20%,4,11355.326914736754,11131.90826933727
2,linear-4pc-0pc,linear,0.04,+/-20%,5,9084.2615317894,8905.526617117592
2,linear-4pc-0pc,linear,0.04,+/-20%,6,7267.409225431544,7958.672692743194
2,linear-4pc-0pc,linear,0.04,+/-20%,7,8720.891070517826,9550.407225300001
2,linear-4pc-0pc,linear,0.04,+/-20%,8,10465.06928462138,16839.23225151111
2,linear-4pc-0pc,linear,0.04,+/-20%,9,12558.083141545656,13471.385800470001
2,linear-4pc-0pc,linear,0.04,+/-20%,10,10046.46651323659,12990.6384702
2,linear-4pc-0pc,linear,0.04,+/-20%,11,10151.441641115993,10392.510778580001
2,linear-4pc-0pc,linear,0.04,+/-20%,12,12181.729969339212,10450.4605523
2,linear-4pc-0pc,linear,0.04,+/-20%,13,14618.075963207022,9550.407225300001
2,linear-4pc-0pc,linear,0.04,+/-20%,14,17541.69115584845,11460.488669319999
2,linear-4pc-0pc,linear,0.04,+/-20%,15,21050.02938701814,14437.663406543
2,linear-6pc-0pc,linear,0.06,NHF,1,81822.22750000001,81822.22750000001
2,linear-6pc-0pc,linear,0.06,NHF,2,0.0,0.0
2,linear-6pc-0pc,linear,0.06,NHF,3,0.0,0.0
2,linear-6pc-0pc,linear,0.06,NHF,4,0.0,0.0
2,linear-6pc-0pc,linear,0.06,NHF,5,0.0,0.0
2,linear-6pc-0pc,linear,0.06,NHF,6,0.0,0.0
2,linear-6pc-0pc,linear,0.06,NHF,7,38300.0,38300.0
2,linear-6pc-0pc,linear,0.06,NHF,8,14375.0,14375.0
2,linear-6pc-0pc,linear,0.06,NHF,9,26850.0,26850.0
2,linear-6pc-0pc,linear,0.06,NHF,10,0.0,0.0
2,linear-6pc-0pc,linear,0.06,NHF,11,0.0,0.0
2,linear-6pc-0pc,linear,0.06,NHF,12,0.0,0.0
2,linear-6pc-0pc,linear,0.06,NHF,13,0.0,38300.0
2,linear-6pc-0pc,linear,0.06,NHF,14,0.0,0.0
2,linear-6pc-0pc,linear,0.06,NHF,15,56775.0,14375.0
2,linear-6pc-0pc,linear,0.06,NDY,1,12103.658202494673,12103.658202494673
2,linear-6pc-0pc,linear,0.06,NDY,2,12103.658202494673,12070.786761094143
2,linear-6pc-0pc,linear,0.06,NDY,3,12103.658202494677,11956.799746670014
2,linear-6pc-0pc,linear,0.06,NDY,4,12103.658202494677,11885.856256496012
2,linear-6pc-0pc,linear,0.06,NDY,5,12103.658202494677,11877.746002793629
2,linear-6pc-0pc,linear,0.06,NDY,6,12103.658202494673,11861.862877538204
2,linear-6pc-0pc,linear,0.06,NDY,7,12103.658202494686,11704.04522599955
2,linear-6pc-0pc,linear,0.06,NDY,8,12103.658202494684,11557.757442987227
2,linear-6pc-0pc,linear,0.06,NDY,9,12103.658202494684,11557.7574430722
2,linear-6pc-0pc,linear,0.06,NDY,10,12103.658202494691,11557.757442776321
2,linear-6pc-0pc,linear,0.06,NDY,11,12103.658202494682,11551.513989139305
2,linear-6pc-0pc,linear,0.06,NDY,12,12103.658202494682,11549.583304923599
2,linear-6pc-0pc,linear,0.06,NDY,13,12103.658202494677,11554.45634127484
2,linear-6pc-0pc,linear,0.06,NDY,14,12103.65820249467,11535.587056663735
2,linear-6pc-0pc,linear,0.06,NDY,15,12740.489737711396,11525.731288903951
2,linear-6pc-0pc,linear,0.06,-10%,1,17462.523929750572,17462.523929750572
2,linear-6pc-0pc,linear,0.06,-10%,2,15716.271536775515,15716.271537085824
2,linear-6pc-0pc,linear,0.06,-10%,3,14144.64438309797,14144.644385314148
2,linear-6pc-0pc,linear,0.06,-10%,4,12730.179944788171,12730.179946239645
2,linear-6pc-0pc,linear,0.06,-10%,5,11457.161950309353,11457.161953523873
2,linear-6pc-0pc,linear,0.06,-10%,6,10311.44575527842,10311.4457544765
2,linear-6pc-0pc,linear,0.06,-10%,7,9280.301179750577,9280.301178540003
2,linear-6pc-0pc,linear,0.06,-10%,8,13481.659937925686,13873.692562450002
2,linear-6pc-0pc,linear,0.06,-10%,9,12133.493944133115,12486.323309669999
2,linear-6pc-0pc,linear,0.06,-10%,10,10920.144549719811,11237.69098042
2,linear-6pc-0pc,linear,0.06,-10%,11,9828.130094747827,10113.92188238
2,linear-6pc-0pc,linear,0.06,-10%,12,8845.317085273045,11428.922460419999
2,linear-6pc-0pc,linear,0.06,-10%,13,7960.78537674574,13792.264521528607
2,linear-6pc-0pc,linear,0.06,-10%,14,7164.706839071173,12413.038071403344
2,linear-6pc-0pc,linear,0.06,-10%,15,32796.732275059345,11171.734262670901
2,linear-6pc-0pc,linear,0.06,-20%,1,22178.372880345192,22178.372880345192
2,linear-6pc-0pc,linear,0.06,-20%,2,17742.698304276164,17742.698302164044
2,linear-6pc-0pc,linear,0.06,-20%,3,14194.15864342095,14194.158643250517
2,linear-6pc-0pc,linear,0.06,-20%,4,11355.326914736757,11355.32691297537
2,linear-6pc-0pc,linear,0.06,-20%,5,9084.261531789409,9084.26152968729
2,linear-6pc-0pc,linear,0.06,-20%,6,7267.409225431532,7267.409223392173
2,linear-6pc-0pc,linear,0.06,-20%,7,6346.1144448788355,6346.11444786
2,linear-6pc-0pc,linear,0.06,-20%,8,20065.329663602064,20065.329660800002
2,linear-6pc-0pc,linear,0.06,-20%,9,16052.263730881656,16052.263731359999
2,linear-6pc-0pc,linear,0.06,-20%,10,12841.810984705322,12865.225133477777
2,linear-6pc-0pc,linear,0.06,-20%,11,10273.448787764259,10292.1801111
2,linear-6pc-0pc,linear,0.06,-20%,12,8218.759030211406,10673.646996735179
2,linear-6pc-0pc,linear,0.06,-20%,13,6575.0072241691205,8538.91759427385
2,linear-6pc-0pc,linear,0.06,-20%,14,5260.005779335299,6831.134076939999
2,linear-6pc-0pc,linear,0.06,-20%,15,32309.73864826115,15822.179590022224
2,linear-6pc-0pc,linear,0.06,+/-10%,1,17462.523929750554,17462.523929750554
2,linear-6pc-0pc,linear,0.06,+/-10%,2,15716.271536775512,15716.27153708581
2,linear-6pc-0pc,linear,0.06,+/-10%,3,14144.644383097975,14144.644381692233
2,linear-6pc-0pc,linear,0.06,+/-10%,4,12730.179944788166,12730.179941676095
2,linear-6pc-0pc,linear,0.06,+/-10%,5,11457.161950309344,11457.161943379984
2,linear-6pc-0pc,linear,0.06,+/-10%,6,10311.445755278446,10311.4457544765
2,linear-6pc-0pc,linear,0.06,+/-10%,7,9280.30117975058,9280.301178540001
2,linear-6pc-0pc,linear,0.06,+/-10%,8,10208.33129772564,10208.33130173
2,linear-6pc-0pc,linear,0.06,+/-10%,9,11229.16442749821,11229.16443139
2,linear-6pc-0pc,linear,0.06,+/-10%,10,11045.645098682879,15191.451422848788
2,linear-6pc-0pc,linear,0.06,+/-10%,11,11347.409489240797,13672.306281585592
2,linear-6pc-0pc,linear,0.06,+/-10%,12,12482.150438164876,12305.075654570719
2,linear-6pc-0pc,linear,0.06,+/-10%,13,13730.365481981373,11074.568090862564
2,linear-6pc-0pc,linear,0.06,+/-10%,14,15103.402030179524,9967.1112843475
2,linear-6pc-0pc,linear,0.06,+/-10%,15,16613.74223319748,9639.313483903303
2,linear-6pc-0pc,linear,0.06,+/-20%,1,22178.37288034519,22178.37288034519
2,linear-6pc-0pc,linear,0.06,+/-20%,2,17742.698304276157,17742.69830413496
2,linear-6pc-0pc,linear,0.06,+/-20%,3,14194.158643420935,14194.158642630804
2,linear-6pc-0pc,linear,0.06,+/-20%,4,11355.32691473674,11355.326911315038
2,linear-6pc-0pc,linear,0.06,+/-20%,5,9084.26153178941,9084.261534607638
2,linear-6pc-0pc,linear,0.06,+/-20%,6,7267.409225431574,7267.4092322488
2,linear-6pc-0pc,linear,0.06,+/-20%,7,8720.891070517799,8720.891072140003
2,linear-6pc-0pc,linear,0.06,+/-20%,8,10465.069284621388,13719.096280222222
2,linear-6pc-0pc,linear,0.06,+/-20%,9,12004.758253071168,10975.277023400002
2,linear-6pc-0pc,linear,0.06,+/-20%,10,12091.78105855275,17028.51031236015
2,linear-6pc-0pc,linear,0.06,+/-20%,11,9734.473530838584,13622.808251685994
2,linear-6pc-0pc,linear,0.06,+/-20%,12,11681.368237005689,10898.246597626123
2,linear-6pc-0pc,linear,0.06,+/-20%,13,14017.641884406872,8718.597276680328
2,linear-6pc-0pc,linear,0.06,+/-20%,14,16821.170261288302,6974.8778244
2,linear-6pc-0pc,linear,0.06,+/-20%,15,20185.404313545925,12060.370695924685
2,invj-4pc-k1,inverse-j,0.04,NHF,1,60709.020000000004,60709.020000000004
2,invj-4pc-k1,inverse-j,0.04,NHF,2,0.0,21113.2075
2,invj-4pc-k1,inverse-j,0.04,NHF,3,0.0,0.0
2,invj-4pc-k1,inverse-j,0.04,NHF,4,0.0,0.0
2,invj-4pc-k1,inverse-j,0.04,NHF,5,21113.2075,0.0
2,invj-4pc-k1,inverse-j,0.04,NHF,6,0.0,0.0
2,invj-4pc-k1,inverse-j,0.04,NHF,7,38300.0,38300.0
2,invj-4pc-k1,inverse-j,0.04,NHF,8,14375.0,14375.0
2,invj-4pc-k1,inverse-j,0.04,NHF,9,0.0,0.0
2,invj-4pc-k1,inverse-j,0.04,NHF,10,0.0,26850.0
2,invj-4pc-k1,inverse-j,0.04,NHF,11,0.0,0.0
2,invj-4pc-k1,inverse-j,0.04,NHF,12,0.0,0.0
2,invj-4pc-k1,inverse-j,0.04,NHF,13,26850.0,38300.0
2,invj-4pc-k1,inverse-j,0.04,NHF,14,0.0,0.0
2,invj-4pc-k1,inverse-j,0.04,NHF,15,56775.0,14375.0
2,invj-4pc-k1,inverse-j,0.04,NDY,1,11732.335530450637,11732.335530450637
2,invj-4pc-k1,inverse-j,0.04,NDY,2,11732.335530450637,11681.648661830948
2,invj-4pc-k1,inverse-j,0.04,NDY,3,11732.335530450637,11462.544444995536
2,invj-4pc-k1,inverse-j,0.04,NDY,4,11732.335530450615,10885.199534358939
2,invj-4pc-k1,inverse-j,0.04,NDY,5,11732.335530450628,10279.143097641083
2,invj-4pc-k1,inverse-j,0.04,NDY,6,11732.33553045063,10390.714667361202
2,invj-4pc-k1,inverse-j,0.04,NDY,7,11732.335530450639,10327.3875824638
2,invj-4pc-k1,inverse-j,0.04,NDY,8,11732.335530450628,10839.576935398418
2,invj-4pc-k1,inverse-j,0.04,NDY,9,11732.33553045063,10673.987205772763
2,invj-4pc-k1,inverse-j,0.04,NDY,10,11732.33553045063,10645.149580464158
2,invj-4pc-k1,inverse-j,0.04,NDY,11,11732.33553045063,10684.567312387277
2,invj-4pc-k1,inverse-j,0.04,NDY,12,11732.335530450637,10664.846252857218
2,invj-4pc-k1,inverse-j,0.04,NDY,13,11732.335530450646,10449.059172265162
2,invj-4pc-k1,inverse-j,0.04,NDY,14,11732.335530450604,10821.657430998363
2,invj-4pc-k1,inverse-j,0.04,NDY,15,23464.67106090126,11247.912170957778
2,invj-4pc-k1,inverse-j,0.04,-10%,1,17462.523929750576,17462.523929750576
2,invj-4pc-k1,inverse-j,0.04,-10%,2,15716.271536775519,15716.271537085819
2,invj-4pc-k1,inverse-j,0.04,-10%,3,14144.644383097966,14144.644385011517
2,invj-4pc-k1,inverse-j,0.04,-10%,4,12730.179944788164,12730.179944145959
2,invj-4pc-k1,inverse-j,0.04,-10%,5,11457.16195030935,11457.161949866362
2,invj-4pc-k1,inverse-j,0.04,-10%,6,10311.44575527842,10311.445756472245
2,invj-4pc-k1,inverse-j,0.04,-10%,7,9280.30117975058,9280.301178540001
2,invj-4pc-k1,inverse-j,0.04,-10%,8,8352.271061775522,10283.619132509186
2,invj-4pc-k1,inverse-j,0.04,-10%,9,7517.04395559797,10522.468403957839
2,invj-4pc-k1,inverse-j,0.04,-10%,10,6765.339560038173,9508.194784517718
2,invj-4pc-k1,inverse-j,0.04,-10%,11,6088.805604034354,8557.375308413273
2,invj-4pc-k1,inverse-j,0.04,-10%,12,5479.925043630919,7701.637782115001
2,invj-4pc-k1,inverse-j,0.04,-10%,13,4931.932539267827,16204.370136200218
2,invj-4pc-k1,inverse-j,0.04,-10%,14,7557.157766684236,14274.001013456622
2,invj-4pc-k1,inverse-j,0.04,-10%,15,63554.94650434428,13293.330725867188
2,invj-4pc-k1,inverse-j,0.04,-20%,1,22178.37288034521,22178.37288034521
2,invj-4pc-k1,inverse-j,0.04,-20%,2,17742.69830427617,17742.698303039393
2,invj-4pc-k1,inverse-j,0.04,-20%,3,14194.158643420944,14194.158644872907
2,invj-4pc-k1,inverse-j,0.04,-20%,4,11355.326914736754,11355.326918399376
2,invj-4pc-k1,inverse-j,0.04,-20%,5,9084.261531789405,9084.26153360388
2,invj-4pc-k1,inverse-j,0.04,-20%,6,7267.409225431521,7267.409228759834
2,invj-4pc-k1,inverse-j,0.04,-20%,7,9550.407222197857,9550.407225300001
2,invj-4pc-k1,inverse-j,0.04,-20%,8,13971.602295480961,15370.836763326643
2,invj-4pc-k1,inverse-j,0.04,-20%,9,11177.28183638477,12296.669411129998
2,invj-4pc-k1,inverse-j,0.04,-20%,10,8941.825469107815,9837.33552826193
2,invj-4pc-k1,inverse-j,0.04,-20%,11,7153.460375286252,7869.868423513721
2,invj-4pc-k1,inverse-j,0.04,-20%,12,5722.7683002290005,6295.894734899999
2,invj-4pc-k1,inverse-j,0.04,-20%,13,4578.214640183201,18359.243657355553
2,invj-4pc-k1,inverse-j,0.04,-20%,14,3662.57171214656,14687.394925060002
2,invj-4pc-k1,inverse-j,0.04,-20%,15,58962.9952588545,14831.661936209288
2,invj-4pc-k1,inverse-j,0.04,+/-10%,1,17462.523929750554,17462.523929750554
2,invj-4pc-k1,inverse-j,0.04,+/-10%,2,15716.27153677553,15607.388520948756
2,invj-4pc-k1,inverse-j,0.04,+/-10%,3,14144.644383097968,14176.305623537326
2,invj-4pc-k1,inverse-j,0.04,+/-10%,4,12730.179944788168,12758.675062958171
2,invj-4pc-k1,inverse-j,0.04,+/-10%,5,11457.161950309373,11482.80755415796
2,invj-4pc-k1,inverse-j,0.04,+/-10%,6,10311.445755278404,10334.526799437584
2,invj-4pc-k1,inverse-j,0.04,+/-10%,7,9351.857238396553,9351.85723706
2,invj-4pc-k1,inverse-j,0.04,+/-10%,8,10287.04296223625,12519.760175985435
2,invj-4pc-k1,inverse-j,0.04,+/-10%,9,9791.570404962436,11659.706972812095
2,invj-4pc-k1,inverse-j,0.04,+/-10%,10,10770.727445458686,9507.31168918
2,invj-4pc-k1,inverse-j,0.04,+/-10%,11,11847.800190004567,9970.812388104761
2,invj-4pc-k1,inverse-j,0.04,+/-10%,12,13032.580209004955,10967.89363056
2,invj-4pc-k1,inverse-j,0.04,+/-10%,13,14335.838229905487,14818.614005423977
2,invj-4pc-k1,inverse-j,0.04,+/-10%,14,15769.422052896076,12297.67464258799
2,invj-4pc-k1,inverse-j,0.04,+/-10%,15,17346.36425818566,12166.578617711804
2,invj-4pc-k1,inverse-j,0.04,+/-20%,1,21621.076368466413,21621.076368466413
2,invj-4pc-k1,inverse-j,0.04,+/-20%,2,17296.861094773143,17296.861092018855
2,invj-4pc-k1,inverse-j,0.04,+/-20%,3,13837.48887581849,14507.964325255103
2,invj-4pc-k1,inverse-j,0.04,+/-20%,4,11069.991100654794,11637.83840767208
2,invj-4pc-k1,inverse-j,0.04,+/-20%,5,8855.992880523807,7617.670125850883
2,invj-4pc-k1,inverse-j,0.04,+/-20%,6,9140.817179763351,9140.817185072496
2,invj-4pc-k1,inverse-j,0.04,+/-20%,7,10968.980615716018,10968.98061864
2,invj-4pc-k1,inverse-j,0.04,+/-20%,8,13162.776738859222,14037.592847501362
2,invj-4pc-k1,inverse-j,0.04,+/-20%,9,10530.221391087418,11464.524614933642
2,invj-4pc-k1,inverse-j,0.04,+/-20%,10,8424.17711286991,9636.00258490779
2,invj-4pc-k1,inverse-j,0.04,+/-20%,11,10082.964135027101,7295.876009686363
2,invj-4pc-k1,inverse-j,0.04,+/-20%,12,12099.556962032551,8755.05120873
2,invj-4pc-k1,inverse-j,0.04,+/-20%,13,14519.468354439063,18514.89419810971
2,invj-4pc-k1,inverse-j,0.04,+/-20%,14,17423.362025326853,15827.45635708
2,invj-4pc-k1,inverse-j,0.04,+/-20%,15,20908.03443039229,13254.63168512744
2,invj-4pc-k2,inverse-j,0.04,NHF,1,81822.22750000001,81822.22750000001
2,invj-4pc-k2,inverse-j,0.04,NHF,2,0.0,0.0
2,invj-4pc-k2,inverse-j,0.04,NHF,3,0.0,0.0
2,invj-4pc-k2,inverse-j,0.04,NHF,4,0.0,0.0
2,invj-4pc-k2,inverse-j,0.04,NHF,5,0.0,0.0
2,invj-4pc-k2,inverse-j,0.04,NHF,6,0.0,0.0
2,invj-4pc-k2,inverse-j,0.04,NHF,7,38300.0,38300.0
2,invj-4pc-k2,inverse-j,0.04,NHF,8,14375.0,14375.0
2,invj-4pc-k2,inverse-j,0.04,NHF,9,26850.0,26850.0
2,invj-4pc-k2,inverse-j,0.04,NHF,10,0.0,0.0
2,invj-4pc-k2,inverse-j,0.04,NHF,11,0.0,0.0
2,invj-4pc-k2,inverse-j,0.04,NHF,12,0.0,0.0
2,invj-4pc-k2,inverse-j,0.04,NHF,13,0.0,38300.0
2,invj-4pc-k2,inverse-j,0.04,NHF,14,0.0,0.0
2,invj-4pc-k2,inverse-j,0.04,NHF,15,56775.0,14375.0
2,invj-4pc-k2,inverse-j,0.04,NDY,1,11732.33553045064,11732.33553045064
2,invj-4pc-k2,inverse-j,0.04,NDY,2,11732.33553045064,11779.662485868417
2,invj-4pc-k2,inverse-j,0.04,NDY,3,11732.33553045064,11456.465048349974
2,invj-4pc-k2,inverse-j,0.04,NDY,4,11732.335530450637,11099.709256059563
2,invj-4pc-k2,inverse-j,0.04,NDY,5,11732.335530450637,10644.318528941558
2,invj-4pc-k2,inverse-j,0.04,NDY,6,11732.335530450628,10380.529476148464
2,invj-4pc-k2,inverse-j,0.04,NDY,7,11732.33553045063,10284.928631728802
2,invj-4pc-k2,inverse-j,0.04,NDY,8,11732.33553045063,10756.282750822571
2,invj-4pc-k2,inverse-j,0.04,NDY,9,11732.33553045063,10635.446896103074
2,invj-4pc-k2,inverse-j,0.04,NDY,10,11732.33553045063,10637.341069140628
