landbase,discount_path,path_family,discount_rate,flow_policy,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status
13,invj-4pc-k1,inverse-j,0.04,NHF,2,1452.18912778,15091.0618967465,95586632.03317212,95157449.74303679,429182.290135324,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NHF,3,3598.4218506425,9403.129717389,91881872.60877655,91667180.95483458,214691.65394197404,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NHF,4,575.9016635849999,9228.522362979998,94688387.6205559,94179088.73002554,509298.8905303478,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NHF,5,31687.16558582418,7360.1611134899995,95193591.16174723,,,infeasible
13,invj-4pc-k1,inverse-j,0.04,NHF,6,6725.433721684001,6431.4908012265005,95696684.70057903,95598272.88158359,98411.81899544597,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NHF,7,10346.628187924502,10479.5362025345,97803938.10912815,97801324.40965672,2613.6994714289904,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NHF,8,14951.9417350085,10213.6672446785,97254125.74563539,95262019.53895843,1992106.20667696,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NHF,9,5590.80123136,7602.050951479499,95440881.74180135,95196086.5580817,244795.1837196499,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NHF,10,430.43194522,11984.295425540502,96415583.94174063,94452090.83473864,1963493.10700199,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NHF,11,1288.67021724,8420.140436125,93223993.99369274,92091198.4635182,1132795.5301745385,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NHF,12,1097.89095511,7094.5246166825,96060973.36335644,95113368.78601448,947604.5773419589,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NHF,13,13253.496394200001,12034.6800452765,98523137.86754318,98051552.9049982,471584.96254497766,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NHF,14,5056.64859825,6875.477731004501,94795631.11485317,94624442.53304036,171188.58181281388,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NHF,15,51969.26453225283,10143.7189392935,97445284.38480845,,,infeasible
13,invj-4pc-k1,inverse-j,0.04,NDY,1,9397.693189777248,9397.693189777248,97482525.44590595,97482525.44590595,0.0,optimal
13,invj-4pc-k1,inverse-j,0.04,NDY,2,9397.693189777248,9335.78775573655,99290619.6871155,99290619.6871155,0.0,optimal
13,invj-4pc-k1,inverse-j,0.04,NDY,3,9397.693189777248,9206.709508175823,99922368.76897398,99901862.14225933,20506.626714646816,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NDY,4,9397.693189777247,8952.439235767763,99878761.48576416,99657854.80465353,220906.6811106354,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NDY,5,9397.693189777248,8780.8937119515,99959833.23324652,99344782.21786271,615051.0153838098,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NDY,6,9397.693189777248,8606.060746486142,99360467.51831844,98473281.35802951,887186.1602889299,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NDY,7,9397.693189777248,8574.10950707951,99475395.67313763,98517542.32772516,957853.3454124779,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NDY,8,9397.693189777247,8708.467604619958,99516559.36406921,98637348.61099155,879210.753077656,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NDY,9,9397.693189777247,8626.969163409458,99765677.63780148,98734153.1318297,1031524.5059717894,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NDY,10,9397.693189777248,8634.432714065213,99206759.96509016,97968137.07899761,1238622.8860925436,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NDY,11,9397.69318977725,8369.75053794059,97737504.60327946,96198828.60272275,1538676.0005567074,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NDY,12,9397.69318977725,8459.484651044011,97992230.53603652,96550084.62681113,1442145.9092253894,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NDY,13,9397.69318977725,8402.592073695885,98126782.71009545,96644779.80746657,1482002.9026288837,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NDY,14,9397.69318977725,8405.541447118545,98232137.53087534,96852833.43083273,1379304.1000426114,suboptimal
13,invj-4pc-k1,inverse-j,0.04,NDY,15,32947.6221979981,8496.883911236506,99251718.74859564,,,infeasible
13,invj-4pc-k1,inverse-j,0.04,-10%,1,11793.161738573503,11793.161738573503,99583891.00118583,99583891.00118583,0.0,optimal
13,invj-4pc-k1,inverse-j,0.04,-10%,2,10613.845564716154,12384.648457317633,99858434.41319205,99798313.0550785,60121.3581135422,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,3,9552.461008244536,12349.861210766974,98222758.20572133,98081278.19878025,141480.0069410801,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,4,9457.817958274092,11149.82734682658,97827960.62426382,97684354.00838049,143606.61588333547,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,5,11562.893231993681,10837.31922274368,98711879.0463783,98137311.78839396,574567.2579843402,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,6,10406.603908794312,9882.191998811195,97199366.35184228,96909289.93351161,290076.4183306694,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,7,9365.943517914879,9098.962822157002,95970091.50640847,95891845.71828571,78245.78812275827,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,8,8429.349166123391,8325.642857570263,96338819.9604968,96328833.29811682,9986.662379980087,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,9,7586.414249511053,7493.078574446,96143841.68983163,96136256.81159794,7584.8782336860895,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,10,6827.7728245599465,10313.64249615167,96565874.25899424,96043827.63626198,522046.6227322519,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,11,6144.995542103954,9953.077818135527,94322884.97781776,93738148.90171789,584736.0760998726,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,12,5530.495987893558,8957.7700380025,94945640.71337993,94429212.85586007,516427.85751986504,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,13,4977.446389104201,9321.819888177348,97210079.13117704,96626006.76673964,584072.3644374013,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,14,4479.701750193781,8594.627922464502,96669358.11095123,96093212.83293161,576145.278019622,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-10%,15,51169.92417924084,9348.866032567157,97888534.51059516,,,infeasible
13,invj-4pc-k1,inverse-j,0.04,-20%,1,11168.368338230119,11168.368338230119,99982800.50837943,99982800.50837943,0.0,optimal
13,invj-4pc-k1,inverse-j,0.04,-20%,2,8934.694670584095,13806.750666804373,100520230.66700676,100412600.24981682,107630.41718994081,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-20%,3,7147.755736467275,13753.698556676472,97918785.98762126,97574936.09389208,343849.8937291801,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-20%,4,5718.20458917382,11982.175189920774,96740841.03236571,96209155.52347395,531685.5088917613,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-20%,5,16977.335667139574,10429.123470069133,97119500.83909594,,,infeasible
13,invj-4pc-k1,inverse-j,0.04,-20%,6,13581.868533711659,8343.298780064,94972948.65252548,,,infeasible
13,invj-4pc-k1,inverse-j,0.04,-20%,7,10865.494826969325,7494.384242394501,95347401.75940876,93931079.02726711,1416322.7321416438,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-20%,8,8692.39586157546,8933.097135385278,97087582.0742133,97076736.05948375,10846.01472954452,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-20%,9,6953.916689260368,7146.477707557999,96436444.94735752,96425512.27868381,10932.668673709035,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-20%,10,5563.133351408295,11292.105499722502,97593297.31773259,96709478.18458943,883819.1331431568,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-20%,11,4450.506681126637,10036.022311485001,94102573.07028212,93227500.17802478,875072.8922573328,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-20%,12,3560.405344901309,8366.896807100002,94835508.64446716,94079229.89206383,756278.7524033338,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-20%,13,3811.896283811272,9916.27616297876,97684194.61814705,96844528.73101817,839665.8871288747,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-20%,14,8951.790029287822,7933.020926584501,96284732.02696675,95881318.23424023,403413.7927265167,suboptimal
13,invj-4pc-k1,inverse-j,0.04,-20%,15,51443.82950651374,10407.979377184753,98344620.56830555,,,infeasible
13,invj-4pc-k1,inverse-j,0.04,+/-10%,1,12475.186160995425,12475.186160995425,95909398.70374902,95909398.70374902,0.0,optimal
13,invj-4pc-k1,inverse-j,0.04,+/-10%,2,11227.667544895885,12167.478625906022,96108644.87372161,96083186.10714531,25458.76657630503,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-10%,3,10104.900790406296,11372.502540074778,94860056.40191239,94773667.76252396,86388.63938842714,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-10%,4,9094.410711365666,10451.241723960105,94235702.83596046,94066348.82170531,169354.01425515115,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-10%,5,9865.760658638195,10661.21135300076,94565528.67389335,94454043.22628595,111485.44760739803,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-10%,6,8879.184592774376,10016.46996863817,93678781.85583778,93481741.65839793,197040.19743984938,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-10%,7,7991.26613349694,9602.42989795696,93142717.93347633,92892562.29191206,250155.6415642649,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-10%,8,8085.576823535595,9298.521329279865,93224876.56990471,93059099.78888609,165776.78101862967,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-10%,9,8894.134505889157,8386.788927878766,93100660.46544692,92830678.52525564,269981.9401912838,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-10%,10,9783.54795647807,7548.110037122001,92959614.6340027,92115570.04196402,844044.5920386761,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-10%,11,10761.90275212588,10269.061394306254,93832228.83215405,93713708.49642679,118520.33572725952,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-10%,12,11838.093027338466,10091.20091461965,92468139.05624777,91049714.3800574,1418424.6761903763,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-10%,13,13021.902330072318,9974.345381101537,92258544.94918008,,,infeasible
13,invj-4pc-k1,inverse-j,0.04,+/-10%,14,14324.092563079548,9255.867531561096,91680860.47361915,,,infeasible
13,invj-4pc-k1,inverse-j,0.04,+/-10%,15,15756.501819387502,9008.113189236308,92337978.86417057,,,infeasible
13,invj-4pc-k1,inverse-j,0.04,+/-20%,1,13665.611903950175,13665.611903950175,97034562.08335696,97034562.08335696,0.0,optimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,2,10932.48952316014,13298.925165603388,96347535.42761059,96275112.42417476,72423.00343583524,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,3,8745.991618528113,13853.208740513766,94653196.20112951,94262060.58995035,391135.6111791581,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,4,8208.414911128515,11554.42051572119,93209350.22632173,92848666.35681036,360683.8695113659,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,5,9850.097893354217,9421.621368904873,93304545.26302347,93105197.98651884,199347.2765046209,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,6,10068.19629622,7537.2970961515,92507763.78502414,91452738.88946594,1055024.8955581933,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,7,10340.2684222291,9146.978694379502,93339397.38496655,92766820.51239657,572576.8725699782,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,8,8644.019444618138,7994.624420522499,93346478.67069158,93067429.30077028,279049.36992129683,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,9,6915.215555694512,6395.699532388,93427003.99825758,93304013.49908933,122990.49916824698,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,10,7673.92933919635,10855.253897188499,96159497.63602786,95438460.60493581,721037.0310920477,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,11,9208.71520703562,11332.94989701542,94028101.96880947,93726251.28871697,301850.68009249866,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,12,11050.458248442748,9066.359914402998,92905402.20606558,92092023.04725145,813379.1588141322,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,13,13260.549898131296,10883.662646533683,94064436.91049674,92389686.94045748,1674749.9700392634,suboptimal
13,invj-4pc-k1,inverse-j,0.04,+/-20%,14,15912.659877757553,8706.9301208245,92008764.5546289,,,infeasible
13,invj-4pc-k1,inverse-j,0.04,+/-20%,15,19095.191853309057,8618.04785554941,92693103.51226251,,,infeasible
13,invj-4pc-k2,inverse-j,0.04,NHF,1,34112.14688135751,34112.14688135751,74857218.8698698,74857218.8698698,0.0,optimal
13,invj-4pc-k2,inverse-j,0.04,NHF,2,5155.3789478174995,7307.5602061234995,59804086.61037569,59506194.45695889,297892.1534167975,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NHF,3,726.48024724,4878.9232268595,63067058.4719488,62322133.061287515,744925.4106612876,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NHF,4,0.0,5118.396711385,65577752.80502889,64464952.40638511,1112800.3986437842,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NHF,5,15641.220349262503,6677.6303582075,68948539.6986994,,,infeasible
13,invj-4pc-k2,inverse-j,0.04,NHF,6,6270.502296221501,6431.4908012265005,70200838.53485176,70179297.75583892,21540.779012843966,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NHF,7,9325.0561931945,12084.6589302145,73376025.69521196,72776563.7599804,599461.9352315664,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NHF,8,17339.376723613,12500.201045615499,72702081.71790874,70676536.01856226,2025545.6993464828,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NHF,9,9337.46481692,15118.679075998502,70093746.49075843,68570011.55229945,1523734.9384589791,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NHF,10,2443.80796768,5227.3556090545,62444289.04938181,61700442.846638136,743846.2027436718,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NHF,11,1288.67021724,6337.694008264999,67256463.81233957,65876854.67874346,1379609.1335961148,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NHF,12,2710.3610409499993,5347.515521282501,68785528.59120125,68097521.24307817,688007.3481230736,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NHF,13,6418.037314560001,13136.638856391502,72803650.06140456,71135035.04415256,1668615.0172519982,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NHF,14,5526.129623700001,6556.7523341795,68181827.8529299,67966976.62845463,214851.22447527945,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NHF,15,50549.33649540099,11655.8336725305,71663418.40927073,,,infeasible
13,invj-4pc-k2,inverse-j,0.04,NDY,1,9504.686165293313,9504.686165293313,69087055.7349566,69087055.7349566,0.0,optimal
13,invj-4pc-k2,inverse-j,0.04,NDY,2,9504.686165293315,9447.336278375797,70521409.5546824,70521409.5546824,0.0,optimal
13,invj-4pc-k2,inverse-j,0.04,NDY,3,9504.686165293311,9297.785688851554,71016078.99042672,70999245.21766949,16833.77275723219,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NDY,4,9504.686165293311,8959.272947289614,71044324.16678129,70777156.65953241,267167.5072488785,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NDY,5,9504.686165293311,8688.588962894797,70645000.1008477,69975563.71741234,669436.3834353685,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NDY,6,9504.686165293313,8543.148783962442,70193652.70258406,69338371.29448664,855281.4080974162,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NDY,7,9504.686165293315,8706.340723874753,70759271.08921508,70006731.46048161,752539.628733471,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NDY,8,9504.686165293315,8730.42365732302,70732351.98084018,69902313.7916867,830038.1891534775,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NDY,9,9504.686165293311,8720.64811586685,70939460.37025464,70040064.68950632,899395.6807483137,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NDY,10,9504.686165293313,8685.38737266327,70709319.4467674,69819973.48130248,889345.9654649198,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NDY,11,9504.686165293311,8528.199528550216,69908548.92929584,68968676.15710527,939872.7721905708,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NDY,12,9504.686165293311,8462.396416370106,69825041.52180226,68749025.23806763,1076016.2837346345,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NDY,13,9504.686165293313,8347.779844862689,69548492.51820134,68216702.1122796,1331790.4059217423,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NDY,14,9504.686165293313,8501.194048783196,69857296.20707558,68681823.9331547,1175472.2739208788,suboptimal
13,invj-4pc-k2,inverse-j,0.04,NDY,15,31336.730511175414,8664.483171828573,70527529.45018277,,,infeasible
13,invj-4pc-k2,inverse-j,0.04,-10%,1,14345.005027896015,14345.005027896015,71675878.5193455,71675878.5193455,0.0,optimal
13,invj-4pc-k2,inverse-j,0.04,-10%,2,12910.504525106417,13029.205520586449,70719212.80238259,70719212.80238259,0.0,optimal
13,invj-4pc-k2,inverse-j,0.04,-10%,3,11619.454072595774,11911.667479751175,69142260.31412192,69136542.0455224,5718.268599510193,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-10%,4,10457.508665336194,10787.12437329864,69582624.47173461,69545683.12005684,36941.35167777538,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-10%,5,9411.757798802577,9828.532460668634,70474874.36257721,70383252.4867565,91621.87582071126,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-10%,6,8470.58201892232,8844.789849481209,69203567.83386816,69140600.9065889,62966.927279263735,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-10%,7,7623.523817030087,7960.310863259501,68853856.62697957,68794945.66040482,58910.96657475829,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-10%,8,7357.915398183107,9003.40857748342,70118330.39831628,69649576.82770538,468753.57061089575,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-10%,9,6622.123858364795,8103.067714744999,69384260.36625707,68976336.1034354,407924.26282167435,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-10%,10,5959.911472528317,10801.632677696365,69689383.99945858,68147776.89767873,1541607.1017798483,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-10%,11,5363.920325275486,9638.379997556844,67682180.23060797,66374655.01611151,1307525.2144964635,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-10%,12,4827.5282927479375,8674.54200283,68668633.85691784,67503804.54154113,1164829.3153767139,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-10%,13,4344.775463473144,9261.796959892425,69926018.62172069,68511377.89617932,1414640.7255413681,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-10%,14,6061.318056942517,8335.6172664195,69444408.49846861,68809144.7721728,635263.7262958139,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-10%,15,52490.19367606935,9659.070578940706,70848880.6165971,,,infeasible
13,invj-4pc-k2,inverse-j,0.04,-20%,1,17864.345114465657,17864.345114465657,72339182.65005317,72339182.65005317,0.0,optimal
13,invj-4pc-k2,inverse-j,0.04,-20%,2,14291.476091572522,14391.190023945575,69237074.25672717,69237074.25672717,0.0,optimal
13,invj-4pc-k2,inverse-j,0.04,-20%,3,11433.180873258021,11825.171681504984,67296673.36779091,67256042.8311369,40630.536654010415,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-20%,4,9146.544698606413,9456.70334590122,67527427.34371486,67497680.61322425,29746.730490610003,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-20%,5,7317.235758885133,7565.362672995,67643413.78487374,67605069.01563093,38344.76924280822,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-20%,6,5853.788607108107,6431.4908012265005,67966031.90244457,67852143.4954558,113888.40698876977,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-20%,7,5116.8811233945,7482.8852268995015,69826344.84123383,69278942.23404017,547402.6071936637,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-20%,8,10348.068625757096,11915.486634155499,72421523.23318903,72051188.13337547,370335.0998135656,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-20%,9,8278.45490060568,10044.2338452985,69628641.40501726,69141524.79568462,487116.609332636,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-20%,10,6622.763920484546,10821.731849743057,68728608.99855566,67429421.94929314,1299187.0492625237,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-20%,11,5298.2111363876365,8667.064601646192,66594250.28656237,65708418.44807356,885831.8384888098,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-20%,12,4238.568909110111,6933.651678177501,67830715.28325182,67093613.7825974,737101.5006544217,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-20%,13,3886.4462698230873,8736.5159106765,70212092.83180457,69021654.96243995,1190437.8693646193,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-20%,14,5828.117376356913,7524.646298694501,69666095.19354922,69239904.06021643,426191.13333278894,suboptimal
13,invj-4pc-k2,inverse-j,0.04,-20%,15,52326.01867614431,11745.304265630164,72282688.16081798,,,infeasible
13,invj-4pc-k2,inverse-j,0.04,+/-10%,1,13678.735352146941,13678.735352146941,69061939.1447631,69061939.1447631,0.0,optimal
13,invj-4pc-k2,inverse-j,0.04,+/-10%,2,12310.861816932249,12638.170177697404,68470484.46041319,68460354.78369072,10129.676722466946,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-10%,3,11079.77563523902,11892.625402741698,67451764.98020434,67356956.83405812,94808.14614622295,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-10%,4,9971.798071715119,11001.409902858111,67361961.51558504,67138150.96393949,223810.55164554715,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-10%,5,8974.618264543607,10234.200146508247,67228379.34087078,66858399.30479883,369980.03607195616,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-10%,6,8077.156438089247,9188.014862892844,66463198.788860574,66162588.0162391,300610.77262147516,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-10%,7,7269.440794280321,8269.2133779345,66115786.73470219,65705494.068454914,410292.66624727845,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-10%,8,7923.629001281813,9311.310330807428,67302933.10825582,66864723.54115428,438209.5671015382,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-10%,9,8715.991901409994,8380.1792950485,66747735.67400843,66639788.62652089,107947.04748754203,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-10%,10,9587.591091550996,8412.8235180015,66663701.58982456,66204831.220811546,458870.36901301146,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-10%,11,10546.350200706096,9674.415491909,66962302.78095988,66629556.311819166,332746.4691407159,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-10%,12,11600.985220776703,10321.535666693138,66935290.650453284,65893645.425588876,1041645.2248644084,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-10%,13,12761.083742854378,9314.945288941055,66300745.7897575,,,infeasible
13,invj-4pc-k2,inverse-j,0.04,+/-10%,14,14037.192117139813,8383.4507595495,65948905.19959406,,,infeasible
13,invj-4pc-k2,inverse-j,0.04,+/-10%,15,15440.9113288538,9691.98598493759,67334609.9049971,,,infeasible
13,invj-4pc-k2,inverse-j,0.04,+/-20%,1,17865.019403787268,17865.019403787268,70465409.76013307,70465409.76013307,0.0,optimal
13,invj-4pc-k2,inverse-j,0.04,+/-20%,2,14292.015523029811,14455.403145256918,67658203.94111954,67658031.83976829,172.10135124623775,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-20%,3,11433.61241842385,11846.76735841145,65428697.713540904,65387354.2827473,41343.430793605745,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-20%,4,9146.889934739078,9521.600264398183,65695086.67350465,65654831.51524864,40255.15825600922,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-20%,5,7317.511947791266,7617.2802104125,65608633.9905572,65561775.674177945,46858.31637925655,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-20%,6,5854.009558233012,6431.4908012265005,65833577.58423111,65543374.54001686,290203.04421424866,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-20%,7,5107.096418718751,8872.468691479502,68024122.21713151,65949921.13202061,2074201.0851109028,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-20%,8,6128.5157024625,9461.8073276445,68793762.77927786,67256414.77134824,1537348.0079296231,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-20%,9,7348.086779772431,8052.8101785265,67807308.89099173,67466156.49453355,341152.39645817876,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-20%,10,7936.60262351089,12375.132315328861,69461185.35550657,67771729.90699479,1689455.4485117793,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-20%,11,9523.923148213069,9895.56319759058,66288417.40138351,66220544.66569493,67872.73568858206,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-20%,12,11428.70777785568,7916.450557614999,66281994.33163054,64806840.9832288,1475153.3484017402,suboptimal
13,invj-4pc-k2,inverse-j,0.04,+/-20%,13,13714.449333426815,9207.58234445737,67293147.41013014,,,infeasible
13,invj-4pc-k2,inverse-j,0.04,+/-20%,14,16457.33920011218,7366.065876229501,66583411.94994454,,,infeasible
13,invj-4pc-k2,inverse-j,0.04,+/-20%,15,19748.807040134612,10461.307764909881,69031839.6510079,,,infeasible
14,linear-4pc-0pc,linear,0.04,NHF,1,36572.00440377866,36572.00440377866,39976656.76808983,39976656.76808983,0.0,optimal
14,linear-4pc-0pc,linear,0.04,NHF,2,5209.0779505165,5209.0779505165,23138217.728173736,23138217.728173736,0.0,optimal
14,linear-4pc-0pc,linear,0.04,NHF,3,6378.0262179655,6378.0262179655,26346604.29530205,26346604.29530205,0.0,optimal
14,linear-4pc-0pc,linear,0.04,NHF,4,4812.172014618499,4812.172014618499,28075124.082695723,28075124.082695723,0.0,optimal
14,linear-4pc-0pc,linear,0.04,NHF,5,6098.728814603499,6098.728814603499,32017019.334452365,32017019.334452365,0.0,optimal
14,linear-4pc-0pc,linear,0.04,NHF,6,5680.738441829,5680.738441829,34700760.971797615,34700760.971797615,0.0,optimal
14,linear-4pc-0pc,linear,0.04,NHF,7,12392.554386610498,12392.5543866105,39762500.10892883,39762500.10892883,0.0,optimal
14,linear-4pc-0pc,linear,0.04,NHF,8,13742.645161454,14450.756569874,39456605.566749275,39359970.846904084,96634.71984519064,suboptimal
14,linear-4pc-0pc,linear,0.04,NHF,9,10597.895486752499,15177.2097203665,35156760.22988236,34147244.2753507,1009515.9545316622,suboptimal
14,linear-4pc-0pc,linear,0.04,NHF,10,2794.1830102599997,6970.204506290501,28062859.584136933,27028562.620217923,1034296.96391901,suboptimal
14,linear-4pc-0pc,linear,0.04,NHF,11,2063.79326636,6301.1139210335,29606810.66481929,28582159.611056533,1024651.0537627563,suboptimal
14,linear-4pc-0pc,linear,0.04,NHF,12,694.1084575199999,4897.748880078499,31364225.986989986,30257914.949596506,1106311.0373934805,suboptimal
14,linear-4pc-0pc,linear,0.04,NHF,13,3738.08049934,12426.029562539,35720099.65424222,33660036.691501744,2060062.9627404734,suboptimal
14,linear-4pc-0pc,linear,0.04,NHF,14,0.0,5441.206440255501,32766635.26298782,31257392.06628653,1509243.1967012882,suboptimal
