landbase,discount_rate,flow_window,anchoring,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status,solver_note
15,0.04,3,within-plan,1,10925.614400238102,10925.614400238102,23613359.455089774,23613359.455089778,-3.725290298461914e-09,optimal,
15,0.04,3,within-plan,2,10925.614400238102,10748.992044516746,24763529.314395025,24699900.30261113,63629.01178389415,suboptimal,
15,0.04,3,within-plan,3,10925.614400238099,10617.28839051718,26090749.841330294,25238454.22281197,852295.6185183227,suboptimal,
15,0.04,3,within-plan,4,10925.614400238102,10495.192706245558,27180244.936266147,23031815.971536677,4148428.9647294693,suboptimal,
15,0.04,3,within-plan,5,10925.614400238102,10313.038373139294,27584717.103413224,,,infeasible,
15,0.04,3,within-plan,6,10925.614400238102,10147.623868617646,26750501.015629053,,,infeasible,
15,0.04,3,within-plan,7,10925.614400238102,9950.667259922573,26672348.745598994,,,infeasible,
15,0.04,3,within-plan,8,10925.614400238099,9839.036550175548,26407897.963169504,,,infeasible,
15,0.04,3,within-plan,9,10925.6144002381,9749.192548460454,25906659.124061704,,,infeasible,
15,0.04,3,within-plan,10,10925.6144002381,9642.9893334265,25431011.57866115,,,infeasible,
15,0.04,3,within-plan,11,10925.614400238104,9340.667232030239,25176773.90336799,,,infeasible,
15,0.04,3,within-plan,12,10925.6144002381,9291.065904522158,25058303.604254384,,,infeasible,
15,0.04,3,within-plan,13,10925.614400238102,9165.169382776823,24986339.16479045,,,infeasible,
15,0.04,3,within-plan,14,10925.6144002381,9102.808751023014,24746596.65088799,,,infeasible,
15,0.04,3,within-plan,15,10925.6144002381,9102.80875246841,25136517.454461154,,,infeasible,
15,0.04,3,realized-history,1,10925.614400238102,10925.614400238102,23613359.455089774,23613359.455089778,-3.725290298461914e-09,optimal,ok
15,0.04,3,realized-history,2,10925.614400238102,10925.614400238102,24252603.497960728,24252603.497960716,1.1175870895385742e-08,optimal,ok
15,0.04,3,realized-history,3,10925.614400238099,10925.614400238099,23326392.482516732,23326392.482516766,-3.3527612686157227e-08,optimal,ok
15,0.04,3,realized-history,4,10925.614400238102,10577.013918494893,28195931.938486468,,,infeasible,relaxed_floor
15,0.04,3,realized-history,5,10925.614400238102,10450.822516362836,28025970.129592165,,,infeasible,relaxed_floor
15,0.04,3,realized-history,6,10925.614400238102,10280.211418481662,27339869.456979286,,,infeasible,relaxed_floor
15,0.04,3,realized-history,7,10925.614400238102,10436.01595111313,25954569.223184098,,,infeasible,ok
15,0.04,3,realized-history,8,10925.614400238099,10389.016628652538,24854656.65658477,,,infeasible,ok
15,0.04,3,realized-history,9,10925.6144002381,10368.414666082443,23712533.894645706,,,infeasible,ok
15,0.04,3,realized-history,10,10925.6144002381,9624.322278904454,25410935.75482506,,,infeasible,relaxed_floor
15,0.04,3,realized-history,11,10925.614400238104,10127.251191213145,23095955.087471146,,,infeasible,ok
15,0.04,3,realized-history,12,10925.6144002381,10039.996045400014,21849840.17366037,,,infeasible,ok
15,0.04,3,realized-history,13,10925.614400238102,9930.523171839204,24404350.51025038,,,infeasible,ok
15,0.04,3,realized-history,14,10925.6144002381,8580.542488955647,24143264.54447823,,,infeasible,relaxed_floor
15,0.04,3,realized-history,15,10925.6144002381,9517.020568731621,24070382.532177366,,,infeasible,ok
15,0.06,2,within-plan,1,10838.948742482764,10838.948742482764,13933033.009591708,13933033.009591706,1.862645149230957e-09,optimal,
15,0.06,2,within-plan,2,10838.94874248276,10666.979601248024,14257912.752149506,14235768.317775445,22144.43437406048,suboptimal,
15,0.06,2,within-plan,3,10838.94874248276,10480.591543995464,15286721.353728669,14515494.305166075,771227.0485625938,suboptimal,
15,0.06,2,within-plan,4,10838.948742482764,10394.545242687464,15959108.339626227,,,infeasible,
15,0.06,2,within-plan,5,10838.94874248276,10358.084185729156,16491863.01260946,,,infeasible,
15,0.06,2,within-plan,6,10838.94874248276,10230.19873343099,16398367.991962304,,,infeasible,
15,0.06,2,within-plan,7,10838.948742482762,9881.38401611522,16253529.741972174,,,infeasible,
15,0.06,2,within-plan,8,10838.948742482758,9742.766317980773,16344594.295420635,,,infeasible,
15,0.06,2,within-plan,9,10838.948742482757,9742.766318572001,15819865.609104302,,,infeasible,
15,0.06,2,within-plan,10,10838.948742482757,9682.771446168486,15247570.257182557,,,infeasible,
15,0.06,2,within-plan,11,10838.948742482758,9657.502365318436,14623566.71814269,,,infeasible,
15,0.06,2,within-plan,12,10838.948742482762,8137.431772417228,13860648.20530987,,,infeasible,
15,0.06,2,within-plan,13,10838.94874248276,8137.431769053501,14296666.531597964,,,infeasible,
15,0.06,2,within-plan,14,10838.948742482758,8806.177777052,15172682.582658753,,,infeasible,
15,0.06,2,within-plan,15,10838.948742482758,9391.192142189251,15791863.440135539,,,infeasible,
15,0.06,2,realized-history,1,10838.948742482764,10838.948742482764,13933033.009591708,13933033.009591706,1.862645149230957e-09,optimal,ok
15,0.06,2,realized-history,2,10838.94874248276,10838.948742482764,13976738.618056597,13976738.618056597,0.0,optimal,ok
15,0.06,2,realized-history,3,10838.94874248276,10473.484327618422,15454828.232561124,,,infeasible,relaxed_floor
15,0.06,2,realized-history,4,10838.948742482764,10395.343863736893,15978914.50464599,,,infeasible,relaxed_floor
15,0.06,2,realized-history,5,10838.94874248276,10434.41409567766,16258617.93304861,,,infeasible,ok
15,0.06,2,realized-history,6,10838.94874248276,10414.878979707275,15900271.006045595,,,infeasible,ok
15,0.06,2,realized-history,7,10838.948742482762,10424.646537692468,13742683.671281658,,,infeasible,ok
15,0.06,2,realized-history,8,10838.948742482758,10419.76275869987,12022704.67543012,,,infeasible,ok
15,0.06,2,realized-history,9,10838.948742482757,9920.989022533673,16843924.59366738,,,infeasible,relaxed_floor
15,0.06,2,realized-history,10,10838.948742482757,10170.375890616771,13109972.625816962,,,infeasible,ok
15,0.06,2,realized-history,11,10838.948742482758,10045.682456575221,15896542.854114963,,,infeasible,ok
15,0.06,2,realized-history,12,10838.948742482762,9777.94110103899,15905657.963060575,,,infeasible,relaxed_floor
15,0.06,2,realized-history,13,10838.94874248276,9911.811778807105,14098368.701738868,,,infeasible,ok
15,0.06,2,realized-history,14,10838.948742482758,9967.787395868578,16016785.236867541,,,infeasible,ok
15,0.06,2,realized-history,15,10838.948742482758,9939.799587337842,15927040.456646934,,,infeasible,ok
15,0.06,3,within-plan,1,10838.948742482762,10838.948742482762,13933033.009591708,13933033.009591708,0.0,optimal,
15,0.06,3,within-plan,2,10838.94874248276,10666.979601248024,14257912.752149507,14235768.317775447,22144.43437406048,suboptimal,
15,0.06,3,within-plan,3,10838.94874248276,10480.591543995462,15286721.353728669,14515494.305166097,771227.0485625714,suboptimal,
15,0.06,3,within-plan,4,10838.948742482766,10394.545242687467,15959108.339626228,,,infeasible,
15,0.06,3,within-plan,5,10838.948742482764,10358.084185729156,16491863.01260946,,,infeasible,
15,0.06,3,within-plan,6,10838.94874248276,10230.198733430992,16398367.991962304,,,infeasible,
15,0.06,3,within-plan,7,10838.948742482764,9881.384016115222,16253529.741972176,,,infeasible,
15,0.06,3,within-plan,8,10838.948742482758,9742.766317980773,16346248.449212154,,,infeasible,
15,0.06,3,within-plan,9,10838.948742482757,9742.766318572001,15819865.609104304,,,infeasible,
15,0.06,3,within-plan,10,10838.94874248276,9682.771446168488,15247570.257182559,,,infeasible,
15,0.06,3,within-plan,11,10838.948742482758,9657.502365318436,14623626.14351995,,,infeasible,
15,0.06,3,within-plan,12,10838.948742482762,8137.431772417228,13888316.064816993,,,infeasible,
15,0.06,3,within-plan,13,10838.948742482757,8137.431769053501,14346206.622097163,,,infeasible,
15,0.06,3,within-plan,14,10838.94874248276,8806.177777052,15203929.821346391,,,infeasible,
15,0.06,3,within-plan,15,10838.948742482758,9391.192142189253,15791863.44013554,,,infeasible,
15,0.06,3,realized-history,1,10838.948742482762,10838.948742482762,13933033.009591708,13933033.009591708,0.0,optimal,ok
15,0.06,3,realized-history,2,10838.94874248276,10838.94874248276,13976738.618056608,13976738.618056605,3.725290298461914e-09,optimal,ok
15,0.06,3,realized-history,3,10838.94874248276,10473.484327618422,15454828.232561124,,,infeasible,relaxed_floor
15,0.06,3,realized-history,4,10838.948742482766,10395.343863736896,15978914.504645994,,,infeasible,relaxed_floor
15,0.06,3,realized-history,5,10838.948742482764,10341.283291974936,16506126.021018026,,,infeasible,relaxed_floor
15,0.06,3,realized-history,6,10838.94874248276,10403.370494443418,15820471.76418025,,,infeasible,ok
15,0.06,3,realized-history,7,10838.948742482764,10379.999216718415,14728699.561973339,,,infeasible,ok
15,0.06,3,realized-history,8,10838.948742482758,10374.884334378921,13236212.723071514,,,infeasible,ok
15,0.06,3,realized-history,9,10838.948742482757,9816.25357313565,16040960.44370951,,,infeasible,relaxed_floor
15,0.06,3,realized-history,10,10838.94874248276,10190.379041410992,13036861.59352012,,,infeasible,ok
15,0.06,3,realized-history,11,10838.948742482758,9704.597682082349,15204662.627650375,,,infeasible,relaxed_floor
15,0.06,3,realized-history,12,10838.948742482762,9903.743432209661,13942736.932688275,,,infeasible,ok
15,0.06,3,realized-history,13,10838.948742482757,7934.835028906896,14043290.369362,,,infeasible,relaxed_floor
15,0.06,3,realized-history,14,10838.94874248276,9181.058714399636,14134284.29715386,,,infeasible,ok
15,0.06,3,realized-history,15,10838.948742482758,9837.841642055622,15922561.160700077,,,infeasible,ok
16,0.0,2,within-plan,1,9101.848388994757,9101.848388994757,202336757.2297044,202336757.2297044,0.0,optimal,
16,0.0,2,within-plan,2,9101.84838899476,9104.878999864006,205948314.8925267,205948314.8925267,0.0,optimal,
16,0.0,2,within-plan,3,9101.848388994758,8961.276482046718,207449662.4992729,207434341.28086078,15321.218412131071,suboptimal,
16,0.0,2,within-plan,4,9101.848388994758,8777.786816948446,207556389.9453918,207382276.16070205,174113.78468975425,suboptimal,
16,0.0,2,within-plan,5,9101.848388994758,8307.681421114821,206550030.87419856,205521271.193759,1028759.6804395616,suboptimal,
16,0.0,2,within-plan,6,9101.848388994758,8206.342950796909,206241771.46344846,205158088.41383258,1083683.0496158898,suboptimal,
16,0.0,2,within-plan,7,9101.84838899476,8365.996085434126,205226770.1329614,204302358.20389777,924411.9290636182,suboptimal,
16,0.0,2,within-plan,8,9101.848388994757,8448.52793251125,205712209.8518133,204663051.1715006,1049158.6803126931,suboptimal,
16,0.0,2,within-plan,9,9101.848388994757,8415.717661737013,204995822.89250925,203184573.3295066,1811249.563002646,suboptimal,
16,0.0,2,within-plan,10,9101.848388994757,8299.637237900502,203764699.72140816,201187954.42719302,2576745.2942151427,suboptimal,
16,0.0,2,within-plan,11,9101.84838899476,8083.598009838635,203080241.08922273,200429877.9358772,2650363.1533455253,suboptimal,
16,0.0,2,within-plan,12,9101.848388994758,8049.869696601888,202938873.22996053,200186446.97304702,2752426.256913513,suboptimal,
16,0.0,2,within-plan,13,9101.848388994758,8154.372974467414,203701126.55613658,200924121.5618837,2777004.9942528903,suboptimal,
16,0.0,2,within-plan,14,9101.84838899476,8227.377635355348,204284862.7726384,201791262.16395134,2493600.608687073,suboptimal,
16,0.0,2,within-plan,15,33694.55353106414,8360.48702186561,205923176.06257913,,,infeasible,
16,0.0,2,realized-history,1,9101.848388994757,9101.848388994757,202336757.2297044,202336757.2297044,0.0,optimal,ok
16,0.0,2,realized-history,2,9101.84838899476,9106.25583538733,205948372.49097738,205948372.49097738,0.0,optimal,ok
16,0.0,2,realized-history,3,9101.848388994758,9104.05211219104,207327199.5080121,207327199.5080121,0.0,optimal,ok
16,0.0,2,realized-history,4,9101.848388994758,9105.153973789184,206739625.64973658,206739625.64973658,0.0,optimal,ok
16,0.0,2,realized-history,5,9101.848388994758,9104.603042990113,204595429.84691447,204595429.84691447,0.0,optimal,ok
16,0.0,2,realized-history,6,9101.848388994758,9104.878508389647,201719838.62074792,201719838.62074792,0.0,optimal,ok
16,0.0,2,realized-history,7,9101.84838899476,9104.74077568988,201448752.89509612,201448752.89509612,0.0,optimal,ok
16,0.0,2,realized-history,8,9101.848388994757,9104.809642039763,204139618.60057276,204139618.60057276,0.0,optimal,ok
16,0.0,2,realized-history,9,9101.848388994757,9104.77520886482,204888896.27346534,204888896.27346534,0.0,optimal,ok
16,0.0,2,realized-history,10,9101.848388994757,9104.792425452291,203443939.74694875,203443939.74694875,0.0,optimal,ok
16,0.0,2,realized-history,11,9101.84838899476,9104.783817158557,201365478.82685614,201365478.8268561,2.9802322387695312e-08,optimal,ok
16,0.0,2,realized-history,12,9101.848388994758,9104.788121305422,198237123.3604469,198237123.36044687,2.9802322387695312e-08,optimal,ok
16,0.0,2,realized-history,13,9101.848388994758,9104.78596923199,195519323.18580952,195519323.1858095,2.9802322387695312e-08,optimal,ok
16,0.0,2,realized-history,14,9101.84838899476,9104.787045268704,196835910.64757508,196835910.64757505,2.9802322387695312e-08,optimal,ok
16,0.0,2,realized-history,15,33694.55353106414,9104.786507250348,198591977.57218885,,,infeasible,ok
16,0.0,3,within-plan,1,9101.848388994757,9101.848388994757,202336757.2297044,202336757.2297044,0.0,optimal,
16,0.0,3,within-plan,2,9101.84838899476,9104.878999864006,205948314.8925267,205948314.8925267,0.0,optimal,
16,0.0,3,within-plan,3,9101.84838899476,8961.276482046722,207449662.49927294,207434341.28086078,15321.218412160873,suboptimal,
16,0.0,3,within-plan,4,9101.848388994758,8777.786816948448,207556389.9453918,207382276.16070205,174113.78468975425,suboptimal,
16,0.0,3,within-plan,5,9101.848388994758,8307.681421114823,206550030.87419856,205521271.193759,1028759.6804395616,suboptimal,
16,0.0,3,within-plan,6,9101.848388994758,8206.342950796909,206241771.46344846,205158088.41383258,1083683.0496158898,suboptimal,
16,0.0,3,within-plan,7,9101.848388994758,8365.996085434126,205226770.1329614,204302358.20389777,924411.9290636182,suboptimal,
16,0.0,3,within-plan,8,9101.848388994758,8448.527932511251,205712209.8518133,204663051.1715006,1049158.6803126931,suboptimal,
16,0.0,3,within-plan,9,9101.848388994757,8415.717661737013,204995822.89250925,203184573.32950664,1811249.5630026162,suboptimal,
16,0.0,3,within-plan,10,9101.848388994757,8299.637237900502,203764699.72140816,201187954.42719302,2576745.2942151427,suboptimal,
16,0.0,3,within-plan,11,9101.848388994757,8083.598009838636,203080241.08922273,200429877.93587723,2650363.1533454955,suboptimal,
16,0.0,3,within-plan,12,9101.848388994757,8049.869696601888,202938873.22996056,200186446.97304702,2752426.2569135427,suboptimal,
16,0.0,3,within-plan,13,9101.848388994757,8154.372974467414,203701126.55613658,200924121.56188372,2777004.9942528605,suboptimal,
16,0.0,3,within-plan,14,9101.848388994755,8227.377635355348,204284862.7726384,201791262.16395137,2493600.608687043,suboptimal,
16,0.0,3,within-plan,15,33694.55353106416,8360.487021865612,205923176.06257913,,,infeasible,
16,0.0,3,realized-history,1,9101.848388994757,9101.848388994757,202336757.2297044,202336757.2297044,0.0,optimal,ok
16,0.0,3,realized-history,2,9101.84838899476,9106.7796935826,205948380.74048454,205948380.74048454,0.0,optimal,ok
16,0.0,3,realized-history,3,9101.84838899476,9104.314041288679,207325622.22973067,207325622.22973067,0.0,optimal,ok
16,0.0,3,realized-history,4,9101.848388994758,9104.314041288677,206747212.6202803,206747212.6202803,0.0,optimal,ok
16,0.0,3,realized-history,5,9101.848388994758,9105.135925386652,204554286.55815497,204554286.55815497,0.0,optimal,ok
16,0.0,3,realized-history,6,9101.848388994758,9104.588002654673,201720061.83989587,201720061.83989587,0.0,optimal,ok
16,0.0,3,realized-history,7,9101.848388994758,9104.679323110002,201387027.459926,201387027.459926,0.0,optimal,ok
16,0.0,3,realized-history,8,9101.848388994758,9104.801083717106,204134803.6364139,204134803.6364139,0.0,optimal,ok
16,0.0,3,realized-history,9,9101.848388994757,9104.68946982726,204907998.418067,204907998.418067,0.0,optimal,ok
16,0.0,3,realized-history,10,9101.848388994757,9104.723292218123,203443832.87702915,203443832.87702918,-2.9802322387695312e-08,optimal,ok
16,0.0,3,realized-history,11,9101.848388994757,9104.737948587497,201452366.0541235,201452366.0541235,0.0,optimal,ok
16,0.0,3,realized-history,12,9101.848388994757,9104.716903544297,198335872.18782198,198335872.18782198,0.0,optimal,ok
16,0.0,3,realized-history,13,9101.848388994757,9104.72604811664,195424824.07235855,195424824.07235855,0.0,optimal,ok
16,0.0,3,realized-history,14,9101.848388994755,9104.726966749477,196865406.6177798,196865406.61777982,-2.9802322387695312e-08,optimal,ok
16,0.0,3,realized-history,15,33694.55353106416,9104.723306136804,198565375.92746255,,,infeasible,ok
16,0.02,2,within-plan,1,10948.344692290259,10948.344692290259,51000632.27315971,51000632.27315971,0.0,optimal,
16,0.02,2,within-plan,2,10948.34469229026,10701.035729000581,53234853.01706077,53172539.81783118,62313.199229590595,suboptimal,
16,0.02,2,within-plan,3,10948.344692290264,10597.85948825689,55171172.1056226,54484988.625890225,686183.4797323719,suboptimal,
16,0.02,2,within-plan,4,10948.34469229026,10363.17526943037,56187971.99576541,53522988.982404426,2664983.0133609846,suboptimal,
16,0.02,2,within-plan,5,10948.344692290259,10173.56423336106,56346395.12463585,50874009.660645954,5472385.463989899,suboptimal,
16,0.02,2,within-plan,6,10948.344692290262,10006.824017046109,55388188.37055824,,,infeasible,
16,0.02,2,within-plan,7,10948.344692290264,9840.832467611512,54058086.56321626,,,infeasible,
16,0.02,2,within-plan,8,10948.34469229026,9718.880411443983,53611206.71194114,,,infeasible,
16,0.02,2,within-plan,9,10948.344692290262,9517.345763407186,53230336.022535756,,,infeasible,
16,0.02,2,within-plan,10,10948.344692290257,9396.887595444143,52980464.41974426,,,infeasible,
16,0.02,2,within-plan,11,10948.344692290257,9303.314867399258,52845640.823957235,,,infeasible,
16,0.02,2,within-plan,12,10948.34469229026,9257.871874509286,52515988.24174185,,,infeasible,
16,0.02,2,within-plan,13,10948.344692290262,9173.29323534156,52167677.08779742,,,infeasible,
16,0.02,2,within-plan,14,10948.344692290262,9168.550178564576,52175194.84937299,,,infeasible,
16,0.02,2,within-plan,15,10948.344692290264,9150.258647118377,52296760.371531,,,infeasible,
16,0.02,2,realized-history,1,10948.344692290259,10948.344692290259,51000632.27315971,51000632.27315971,0.0,optimal,ok
16,0.02,2,realized-history,2,10948.34469229026,10948.34469229026,52610275.63866302,52610275.63866303,-7.450580596923828e-09,optimal,ok
16,0.02,2,realized-history,3,10948.344692290264,10948.344692290259,52661242.40252998,52661242.40252992,5.960464477539063e-08,optimal,ok
16,0.02,2,realized-history,4,10948.34469229026,10471.222404957105,56887065.716050714,,,infeasible,relaxed_floor
16,0.02,2,realized-history,5,10948.344692290259,10709.783548623678,52545522.77370233,,,infeasible,ok
16,0.02,2,realized-history,6,10948.344692290262,10590.50297679039,56353895.6848675,54530581.817070656,1823313.8677968457,suboptimal,ok
16,0.02,2,realized-history,7,10948.344692290264,10650.143262707037,51940057.45851161,,,infeasible,ok
16,0.02,2,realized-history,8,10948.34469229026,10620.323119748717,50995747.568724476,,,infeasible,ok
16,0.02,2,realized-history,9,10948.344692290262,9687.779994766328,53943995.458032034,,,infeasible,relaxed_floor
16,0.02,2,realized-history,10,10948.344692290257,10154.051557257522,51380619.65887312,,,infeasible,ok
16,0.02,2,realized-history,11,10948.344692290257,9920.915776011925,52879643.17681348,,,infeasible,ok
16,0.02,2,realized-history,12,10948.34469229026,10037.483666634724,50663979.96546801,,,infeasible,ok
16,0.02,2,realized-history,13,10948.344692290262,9979.199721323324,49731207.12154062,,,infeasible,ok
16,0.02,2,realized-history,14,10948.344692290262,10008.341693979026,47493693.750479564,,,infeasible,ok
16,0.02,2,realized-history,15,10948.344692290264,9993.770707651176,46286118.77713339,,,infeasible,ok
16,0.02,3,within-plan,1,10948.344692290262,10948.344692290262,51000632.27315972,51000632.27315972,0.0,optimal,
16,0.02,3,within-plan,2,10948.344692290264,10701.035729000585,53234853.01706077,53172539.81783117,62313.199229598045,suboptimal,
16,0.02,3,within-plan,3,10948.344692290266,10597.859488256892,55171172.1056226,54484988.62589022,686183.4797323793,suboptimal,
16,0.02,3,within-plan,4,10948.34469229027,10363.175269430372,56187971.99576541,53522988.9824043,2664983.0133611113,suboptimal,
16,0.02,3,within-plan,5,10948.344692290251,10173.564233361061,56346395.12463585,50874009.66064645,5472385.463989399,suboptimal,
16,0.02,3,within-plan,6,10948.344692290262,10006.82401704611,55388188.37055825,,,infeasible,
16,0.02,3,within-plan,7,10948.344692290262,9840.83246761151,54058086.56321627,,,infeasible,
16,0.02,3,within-plan,8,10948.344692290257,9718.880411443983,53611206.71194114,,,infeasible,
16,0.02,3,within-plan,9,10948.344692290259,9517.345763407187,53230336.02253576,,,infeasible,
16,0.02,3,within-plan,10,10948.344692290259,9396.887595444146,52980464.41974427,,,infeasible,
16,0.02,3,within-plan,11,10948.344692290257,9303.314867399256,52845640.823957235,,,infeasible,
16,0.02,3,within-plan,12,10948.344692290257,9257.871874509286,52515988.24174185,,,infeasible,
16,0.02,3,within-plan,13,10948.34469229026,9173.293235341562,52167677.08779742,,,infeasible,
16,0.02,3,within-plan,14,10948.344692290257,9168.550178564577,52175194.84937299,,,infeasible,
16,0.02,3,within-plan,15,10948.34469229026,9150.258647118379,52296760.371531,,,infeasible,
16,0.02,3,realized-history,1,10948.344692290262,10948.344692290262,51000632.27315972,51000632.27315972,0.0,optimal,ok
16,0.02,3,realized-history,2,10948.344692290264,10948.344692290264,52610275.638663016,52610275.63866301,7.450580596923828e-09,optimal,ok
16,0.02,3,realized-history,3,10948.344692290266,10948.344692290262,52661242.402529925,52661242.402529895,2.9802322387695312e-08,optimal,ok
16,0.02,3,realized-history,4,10948.34469229027,10471.222404957105,56887065.716050714,,,infeasible,relaxed_floor
16,0.02,3,realized-history,5,10948.344692290251,10789.303929845873,52500949.23912517,50830629.080212206,1670320.1589129642,suboptimal,ok
16,0.02,3,realized-history,6,10948.344692290262,10337.599738264573,56871239.75581393,,,infeasible,relaxed_floor
16,0.02,3,realized-history,7,10948.344692290262,10532.708691022517,54347113.23378747,52988802.34147673,1358310.8923107386,suboptimal,ok
16,0.02,3,realized-history,8,10948.344692290257,10553.204119710988,49675344.65707124,,,infeasible,ok
16,0.02,3,realized-history,9,10948.344692290259,10474.504182999359,52566751.640613385,,,infeasible,ok
16,0.02,3,realized-history,10,10948.344692290259,10520.138997910948,49146326.97201387,,,infeasible,ok
16,0.02,3,realized-history,11,10948.344692290257,9903.05373742011,55193116.88097621,,,infeasible,relaxed_floor
16,0.02,3,realized-history,12,10948.344692290257,10299.23230611014,53788966.26041883,,,infeasible,ok
16,0.02,3,realized-history,13,10948.34469229026,10240.808347147065,51285870.585832514,,,infeasible,ok
16,0.02,3,realized-history,14,10948.344692290257,10147.698130225774,51733121.37194,,,infeasible,ok
16,0.02,3,realized-history,15,10948.34469229026,10229.24626116099,48321987.6429076,,,infeasible,ok
16,0.04,2,within-plan,1,10948.5266798836,10948.5266798836,23374900.55864536,23374900.55864536,0.0,optimal,
16,0.04,2,within-plan,2,10948.5266798836,10775.716608802963,24771692.833931115,24734190.336560752,37502.49737036228,suboptimal,
16,0.04,2,within-plan,3,10948.526679883598,10638.430797945588,25991779.952522315,25335748.13553956,656031.8169827536,suboptimal,
16,0.04,2,within-plan,4,10948.526679883602,10412.230432575741,26542904.47187701,,,infeasible,
16,0.04,2,within-plan,5,10948.5266798836,10192.097388829898,27023919.233174685,,,infeasible,
16,0.04,2,within-plan,6,10948.526679883602,9987.850475371182,26371269.391316738,,,infeasible,
16,0.04,2,within-plan,7,10948.526679883602,9816.422025229818,25946811.3678536,,,infeasible,
16,0.04,2,within-plan,8,10948.5266798836,9766.18993256893,25690691.69424543,,,infeasible,
16,0.04,2,within-plan,9,10948.526679883598,9559.531151545192,25233513.157341536,,,infeasible,
16,0.04,2,within-plan,10,10948.526679883598,9418.75332131453,24716613.053120557,,,infeasible,
16,0.04,2,within-plan,11,10948.526679883595,9048.9973924965,24478120.67400316,,,infeasible,
16,0.04,2,within-plan,12,10948.526679883598,8918.21308300252,24495139.87527125,,,infeasible,
16,0.04,2,within-plan,13,10948.5266798836,8917.38991120075,24508303.04973107,,,infeasible,
16,0.04,2,within-plan,14,10948.526679883598,8917.389915007501,24356036.657589503,,,infeasible,
16,0.04,2,within-plan,15,10948.5266798836,8964.509704869499,24477779.584627435,,,infeasible,
16,0.04,2,realized-history,1,10948.5266798836,10948.5266798836,23374900.55864536,23374900.55864536,0.0,optimal,ok
16,0.04,2,realized-history,2,10948.5266798836,10948.526679883598,24297976.251205847,24297976.251205843,3.725290298461914e-09,optimal,ok
16,0.04,2,realized-history,3,10948.526679883598,10948.5266798836,24223946.712765925,24223946.71276601,-8.568167686462402e-08,optimal,ok
16,0.04,2,realized-history,4,10948.526679883602,10407.053854433987,27356957.654685058,,,infeasible,relaxed_floor
16,0.04,2,realized-history,5,10948.5266798836,10170.433860647601,27137871.558768645,,,infeasible,relaxed_floor
16,0.04,2,realized-history,6,10948.526679883602,10288.743857540794,25852804.065776616,,,infeasible,ok
16,0.04,2,realized-history,7,10948.526679883602,10229.588859094201,25287601.33581424,,,infeasible,ok
16,0.04,2,realized-history,8,10948.5266798836,10259.166358317496,23320176.473581273,,,infeasible,ok
16,0.04,2,realized-history,9,10948.526679883598,10244.377608705847,22190022.500912454,,,infeasible,ok
16,0.04,2,realized-history,10,10948.526679883598,10251.771983511671,21840788.97599248,,,infeasible,ok
16,0.04,2,realized-history,11,10948.526679883595,10248.074796108758,22138638.82681092,,,infeasible,ok
16,0.04,2,realized-history,12,10948.526679883598,10249.923389810216,21142020.56675376,,,infeasible,ok
16,0.04,2,realized-history,13,10948.5266798836,10248.999092959482,23148993.555324215,,,infeasible,ok
16,0.04,2,realized-history,14,10948.526679883598,9933.12915376274,26576541.35585881,,,infeasible,relaxed_floor
16,0.04,2,realized-history,15,10948.5266798836,10091.064123361111,25315913.115798455,,,infeasible,ok
16,0.04,3,within-plan,1,10948.5266798836,10948.5266798836,23374900.55864536,23374900.55864536,0.0,optimal,
16,0.04,3,within-plan,2,10948.526679883602,10775.716608802963,24771692.83393112,24734190.336560756,37502.49737036228,suboptimal,
16,0.04,3,within-plan,3,10948.526679883602,10638.430797945592,25991779.952522323,25335748.13553954,656031.8169827834,suboptimal,
16,0.04,3,within-plan,4,10948.526679883602,10412.230432575745,26542904.471877016,,,infeasible,
16,0.04,3,within-plan,5,10948.5266798836,10192.0973888299,27023919.23317469,,,infeasible,
16,0.04,3,within-plan,6,10948.526679883602,9987.850475371184,26371269.391316738,,,infeasible,
16,0.04,3,within-plan,7,10948.5266798836,9816.42202522982,25946811.3678536,,,infeasible,
16,0.04,3,within-plan,8,10948.526679883598,9766.189932568932,25690691.69424543,,,infeasible,
16,0.04,3,within-plan,9,10948.526679883596,9559.531151545192,25233513.157341536,,,infeasible,
16,0.04,3,within-plan,10,10948.526679883598,9418.75332131453,24716613.053120557,,,infeasible,
16,0.04,3,within-plan,11,10948.526679883593,9048.997392496502,24478120.67400316,,,infeasible,
16,0.04,3,within-plan,12,10948.526679883598,8916.559078878765,24496504.15814027,,,infeasible,
16,0.04,3,within-plan,13,10948.5266798836,8915.765855690945,24512204.19236586,,,infeasible,
16,0.04,3,within-plan,14,10948.526679883595,8915.765851857503,24361293.57637182,,,infeasible,
16,0.04,3,within-plan,15,10948.526679883596,8969.359661251112,24482258.521819204,,,infeasible,
16,0.04,3,realized-history,1,10948.5266798836,10948.5266798836,23374900.55864536,23374900.55864536,0.0,optimal,ok
16,0.04,3,realized-history,2,10948.526679883602,10948.5266798836,24297976.251205858,24297976.25120585,7.450580596923828e-09,optimal,ok
16,0.04,3,realized-history,3,10948.526679883602,10948.526679883602,24223946.71276602,24223946.712766014,7.450580596923828e-09,optimal,ok
16,0.04,3,realized-history,4,10948.526679883602,10407.053854433989,27356957.654685058,,,infeasible,relaxed_floor
