landbase,discount_rate,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status
14,0.0,14,9821.583213905398,9821.5832139054,195472571.53235123,195543051.48149192,-70479.94914069772,optimal
14,0.0,15,9821.5832139054,9821.5832139054,194748602.08385292,194748941.02315727,-338.93930435180664,optimal
14,0.02,1,10321.591086613314,10321.591086613314,51486483.39849689,51556210.98134606,-69727.58284917474,optimal
14,0.02,2,10321.59108661331,10321.591086613314,53214327.811830305,53287110.13771843,-72782.32588812709,optimal
14,0.02,3,10321.59108661331,10321.59108661331,55486875.61760274,55561015.39170885,-74139.77410610765,optimal
14,0.02,4,10321.591086613318,10321.591086613313,57340491.16745535,57422197.43226079,-81706.26480543613,optimal
14,0.02,5,10321.591086613314,10321.591086613316,58378286.424907394,58467126.91264838,-88840.48774098605,optimal
14,0.02,6,10321.591086613314,10321.59108661331,57870010.23588388,57952160.56342753,-82150.32754365355,optimal
14,0.02,7,10321.591086613313,10321.591086613313,57628928.785964854,57705730.26653698,-76801.4805721268,optimal
14,0.02,8,10321.591086613313,10321.591086613314,57649788.89027204,57718593.208959326,-68804.3186872825,optimal
14,0.02,9,10321.59108661331,10321.591086613313,56882791.947018854,56939938.701105505,-57146.75408665091,optimal
14,0.02,10,10321.591086613313,10321.59108661331,56425374.41982048,56472449.40027311,-47074.98045262694,optimal
14,0.02,11,10321.591086613314,10321.59108661331,55975822.331281856,56012851.773232,-37029.44195014238,optimal
14,0.02,12,10321.591086613313,10321.591086613313,55229762.12620517,55254533.28582384,-24771.15961866826,optimal
14,0.02,13,10321.59108661331,10321.591086613314,54561468.626553535,54570752.519535296,-9283.892981760204,optimal
14,0.02,14,10321.59108661331,10033.711128963,53458284.19751669,53360935.16608262,97349.0314340666,suboptimal
14,0.02,15,10321.591086613313,9991.231427430997,52693945.73762071,52574202.75418697,119742.98343373835,suboptimal
14,0.04,1,10178.731694411052,10178.731694411052,22954858.395560097,23013559.848187737,-58701.45262764022,optimal
14,0.04,2,10178.731694411052,10178.73169441105,23749887.50118518,23812424.948770363,-62537.44758518413,optimal
14,0.04,3,10178.731694411052,10178.731694411052,25142777.513976756,25210849.188269883,-68071.67429312691,optimal
14,0.04,4,10178.731694411055,10178.731694411055,26375057.244645674,26449484.90694706,-74427.66230138764,optimal
14,0.04,5,10178.731694411055,10178.731694411055,27470568.769059073,27551962.68775594,-81393.91869686544,optimal
14,0.04,6,10178.731694411052,10178.7317024795,27424499.50043567,27504146.85872509,-79647.3582894206,optimal
14,0.04,7,10178.731694411052,10178.731704033113,27742153.41953171,27819375.84768352,-77222.42815180868,optimal
14,0.04,8,10178.731694411052,10178.731694411053,27968101.99758172,28042282.49126224,-74180.49368051812,optimal
14,0.04,9,10178.73169441105,10178.731694411052,27476144.606999777,27543977.51179947,-67832.90479969233,optimal
14,0.04,10,10178.731694411053,10178.7316920475,27119288.448938873,27181544.42624208,-62255.97730320692,optimal
14,0.04,11,10178.73169441105,10178.73169441105,26637853.491406236,26689229.650727287,-51376.15932105109,optimal
14,0.04,12,10178.731694411052,10178.731694411052,26350551.79256134,26384792.54293038,-34240.75036903843,optimal
14,0.04,13,10178.731694411052,10178.731694411055,25906073.952079125,25924843.146473024,-18769.19439389929,optimal
14,0.04,14,10178.73169441105,10178.731696036999,25245030.70747008,25245030.70778036,-0.0003102794289588928,optimal
14,0.04,15,10178.731694411053,10064.677861925999,24499154.169357255,24493828.93378578,5325.235571473837,suboptimal
14,0.06,1,10214.446542461616,10214.446542461616,13544645.369989684,13594867.914623527,-50222.544633843005,optimal
14,0.06,2,10214.446542461616,10214.446542461617,13968379.839590909,14021078.312719371,-52698.47312846221,optimal
14,0.06,3,10214.446542461616,10214.446542461617,14952704.35932641,15009860.190282155,-57155.83095574565,optimal
14,0.06,4,10214.446542461621,10214.44654246162,15868356.067236003,15931392.66937088,-63036.602134877816,optimal
14,0.06,5,10214.44654246162,10214.44654246162,16772602.038948685,16842056.12587714,-69454.0869284533,optimal
14,0.06,6,10214.446542461617,10214.44654246162,16720609.607195219,16789656.85878562,-69047.2515904028,optimal
14,0.06,7,10214.446542461616,10214.446557647452,17013184.723254908,17081542.49105846,-68357.76780355349,optimal
14,0.06,8,10214.44654246162,10214.44654246162,17291861.209935673,17358798.462086447,-66937.252150774,optimal
14,0.06,9,10214.446542461617,10214.446545204333,16965264.98486064,17029204.479584087,-63939.49472344667,optimal
14,0.06,10,10214.44654246162,10214.446542461617,16759786.806536289,16820757.00427547,-60970.19773918204,optimal
14,0.06,11,10214.446542461617,10214.446542461617,16398779.199909173,16451053.711267442,-52274.51135826856,optimal
14,0.06,12,10214.446542461617,10214.446542461617,16108437.62785546,16148140.65978485,-39703.031929390505,optimal
14,0.06,13,10214.44654246162,10214.44654246162,15848491.303950876,15870508.242848007,-22016.93889713101,optimal
14,0.06,14,10214.446542461616,10214.4465092745,15201959.097622449,15201959.097622449,0.0,optimal
14,0.06,15,10214.44654246162,10214.44654479,14274233.077248087,14274233.077750925,-0.0005028378218412399,optimal
15,0.0,1,9576.614344207374,9576.614344207374,181432571.13945645,181510845.49281242,-78274.35335597396,optimal
15,0.0,2,9576.614344207375,9576.614344207375,186130928.5601361,186216845.21401146,-85916.65387535095,optimal
15,0.0,3,9576.61434420737,9576.614344207374,189795094.34569997,189889974.00532094,-94879.65962097049,optimal
15,0.0,4,9576.614344207372,9576.614344207372,192211867.91933626,192317110.6615078,-105242.74217152596,optimal
15,0.0,5,9576.614344207374,9576.614344207374,192915539.35168952,193031372.88028875,-115833.52859923244,optimal
15,0.0,6,9576.614344207374,9576.614344207374,191539405.8899296,191649539.9064272,-110134.016497612,optimal
15,0.0,7,9576.614344207375,9576.614344207372,191244918.63335103,191344866.92438856,-99948.2910375297,optimal
15,0.0,8,9576.614344207372,9576.614344207372,191034504.73439172,191128303.42937475,-93798.69498303533,optimal
15,0.0,9,9576.614344207374,9576.61434420737,190569182.64900783,190656358.61470652,-87175.96569868922,optimal
15,0.0,10,9576.614344207372,9576.614344207372,190990021.6028307,191073597.5830695,-83575.98023879528,optimal
15,0.0,11,9576.614344207368,9576.614344207374,191676026.2528914,191757801.1549208,-81774.9020293951,optimal
15,0.0,12,9576.614344207374,9576.614344207372,191375014.72517884,191446585.96889195,-71571.24371311069,optimal
15,0.0,13,9576.614344207372,9576.614344207374,190550329.6136234,190610828.08874372,-60498.475120306015,optimal
15,0.0,14,9576.614344207372,9576.614344207374,189845489.93245965,189851333.53892222,-5843.606462568045,optimal
15,0.0,15,9576.614344207375,9330.0332649505,188467005.1629265,188465071.8202379,1933.3426885902882,suboptimal
15,0.02,1,10002.241648394365,10002.241648394365,49803320.26867141,49870339.491024435,-67019.22235302627,optimal
15,0.02,2,10002.241648394369,10002.241648394365,51620905.037810445,51690951.91275238,-70046.87494193763,optimal
15,0.02,3,10002.241648394365,10002.241648394365,53900493.624978594,53972163.748851836,-71670.12387324125,optimal
15,0.02,4,10002.24164839437,10002.241648394367,55821547.94891716,55899698.395844445,-78150.44692728668,optimal
15,0.02,5,10002.241648394369,10002.241648394365,56706133.96466582,56791677.43725913,-85543.4725933075,optimal
15,0.02,6,10002.241648394367,10002.241648394367,56320100.10540064,56399811.526490204,-79711.42108956724,optimal
15,0.02,7,10002.241648394365,10002.241648394365,56094955.89126811,56167562.228789665,-72606.33752155304,optimal
15,0.02,8,10002.241648394367,10002.241648394363,55886227.43138504,55952315.60131311,-66088.16992806643,optimal
15,0.02,9,10002.241648394367,10002.241648394367,55234639.673162304,55292620.86353765,-57981.190375342965,optimal
15,0.02,10,10002.241648394367,10002.241648394365,54595080.45913181,54638562.56103674,-43482.101904936135,optimal
15,0.02,11,10002.241648394365,10002.241648394365,54351085.935462676,54383957.642426446,-32871.70696377009,optimal
15,0.02,12,10002.24164839437,10002.241648394365,53653599.198910266,53672871.88537774,-19272.68646747619,optimal
15,0.02,13,10002.241648394365,10002.241648394369,53029564.99930167,53037330.503656186,-7765.504354514182,optimal
15,0.02,14,10002.241648394367,9812.638604366499,51895830.308749445,51848606.24170535,47224.067044094205,suboptimal
15,0.02,15,10002.241648394365,9436.29462968,51159101.376820505,50913480.69678415,245620.68003635108,suboptimal
15,0.04,1,9860.365880332036,9860.365880332036,22150190.658236943,22206154.786933918,-55964.12869697437,optimal
15,0.04,2,9860.365880332036,9860.365880332036,22899973.06821722,22960369.454214554,-60396.38599733263,optimal
15,0.04,3,9860.365880332034,9860.365880332034,24397391.284636974,24463339.075227812,-65947.7905908376,optimal
15,0.04,4,9860.36588033204,9860.365880332036,25623541.10727779,25695624.580078423,-72083.4728006348,optimal
15,0.04,5,9860.365880332034,9860.365880332034,26514295.18728733,26593045.041761473,-78749.8544741422,optimal
15,0.04,6,9860.365880332036,9860.365880332038,26743092.87879902,26820241.696000602,-77148.81720158085,optimal
15,0.04,7,9860.365880332038,9860.365880332034,26977348.95146782,27052116.895637743,-74767.94416992366,optimal
15,0.04,8,9860.365880332034,9860.365880332032,27187222.71950559,27258190.918493956,-70968.19898836687,optimal
15,0.04,9,9860.365880332036,9860.365880332034,26697011.764556754,26761504.128735233,-64492.36417847872,optimal
15,0.04,10,9860.365880332036,9860.365880332036,26147418.079845384,26205824.439971436,-58406.36012605205,optimal
15,0.04,11,9860.365880332038,9860.365880332038,25790065.693266924,25836425.63423034,-46359.94096341729,optimal
15,0.04,12,9860.36588033204,9860.365880332036,25626733.503619358,25655313.30570507,-28579.802085712552,optimal
15,0.04,13,9860.365880332038,9860.365880332038,25078434.38846381,25091573.674853846,-13139.286390036345,optimal
15,0.04,14,9860.365880332034,9604.809558027,24620248.826646157,24552111.31001178,68137.51663437486,suboptimal
15,0.04,15,9860.365880332036,9860.36587771,24219690.908285648,24219690.908285648,0.0,optimal
15,0.06,1,9860.365880332036,9860.365880332036,13012420.42820443,13059010.414293442,-46589.986089011654,optimal
15,0.06,2,9860.365880332036,9860.365880332038,13396098.764966888,13446919.424514117,-50820.659547228366,optimal
15,0.06,3,9860.365880332034,9860.365880332034,14462448.399560655,14517625.836941175,-55177.43738052063,optimal
15,0.06,4,9860.365880332036,9860.365880332036,15376364.430250762,15437220.179184519,-60855.748933756724,optimal
15,0.06,5,9860.365880332034,9860.365880332034,16088768.278432049,16155821.803193603,-67053.52476155385,optimal
15,0.06,6,9860.365880332036,9860.365880332036,16273775.184078598,16340474.124147395,-66698.94006879628,optimal
15,0.06,7,9860.365880332034,9860.365880332036,16507342.8676855,16573390.31914087,-66047.45145536959,optimal
15,0.06,8,9860.365880332034,9860.365881716818,16785885.295002185,16850518.83949057,-64633.54448838532,optimal
15,0.06,9,9860.365880332032,9860.365881531998,16481090.014134942,16542849.8599405,-61759.84580555931,optimal
15,0.06,10,9860.365880332036,9860.365880332036,16116533.324420778,16175892.952447083,-59359.62802630477,optimal
15,0.06,11,9860.365880332036,9860.365880332036,15829009.233452607,15879514.223637918,-50504.990185311064,optimal
15,0.06,12,9860.36588033204,9860.36588033204,15612693.421591617,15650637.86035532,-37944.43876370229,optimal
15,0.06,13,9860.365880332038,9860.365880332038,15369869.637206804,15391147.09077677,-21277.453569965437,optimal
15,0.06,14,9860.365880332036,9860.365871475498,14989197.22961497,14989197.229679223,-6.42538070678711e-05,optimal
15,0.06,15,9860.365880332034,9860.3658798,14271053.759604884,14271053.759489756,0.00011512823402881622,optimal
16,0.0,1,9487.104382006108,9487.104382006108,179080617.94668782,179158104.51676747,-77486.57007965446,optimal
16,0.0,2,9487.104382006106,9487.104382006106,183667753.04597667,183752939.45111078,-85186.40513411164,optimal
16,0.0,3,9487.104382006108,9487.104382006108,187359281.09103444,187452874.12529147,-93593.03425702453,optimal
16,0.0,4,9487.104382006108,9487.10438200611,189764186.894847,189867342.68753794,-103155.79269093275,optimal
16,0.0,5,9487.104382006106,9487.104382006106,190364081.54383314,190478754.1430628,-114672.59922966361,optimal
16,0.0,6,9487.104382006106,9487.10438200611,189326088.29745665,189434987.52042326,-108899.22296661139,optimal
16,0.0,7,9487.10438200611,9487.10438200611,188771487.30975983,188870440.21335807,-98952.90359824896,optimal
16,0.0,8,9487.104382006108,9487.104382006108,188503041.27747935,188595184.6282288,-92143.35074946284,optimal
16,0.0,9,9487.10438200611,9487.10438200611,188133037.44798657,188207871.8162216,-74834.36823502183,optimal
16,0.0,10,9487.104382006106,9487.104382006106,188290473.25435847,188357059.0640209,-66585.80966243148,optimal
16,0.0,11,9487.104382006106,9487.104382006106,188412161.90852505,188451611.57132185,-39449.66279679537,optimal
16,0.0,12,9487.104382006108,9487.104382006108,187535268.92706957,187538540.79777318,-3271.8707036077976,optimal
16,0.0,13,9487.104382006108,9454.397569580075,187027754.51932138,187027754.51932138,0.0,optimal
16,0.0,14,9487.104382006106,9487.10438200611,186450390.54208997,186456605.83835512,-6215.296265155077,optimal
16,0.0,15,9487.10438200611,9211.937401959296,185305151.66094506,185301290.55116317,3861.1097818911076,suboptimal
16,0.02,1,9763.092873119012,9763.092873119012,48485554.19815993,48551466.283070385,-65912.08491045237,optimal
16,0.02,2,9763.092873119012,9763.092873119012,50446200.11010764,50516126.33528904,-69926.22518140078,optimal
16,0.02,3,9763.092873119014,9763.09287311901,52639139.13996647,52712461.8501776,-73322.710211128,optimal
16,0.02,4,9763.092873119016,9763.092873119012,54220788.75778621,54298843.23206681,-78054.47428060323,optimal
16,0.02,5,9763.092873119012,9763.092873119014,55335170.32585301,55420621.81031359,-85451.48446057737,optimal
16,0.02,6,9763.092873119012,9763.092873119012,54883698.03557837,54965348.25609261,-81650.22051423788,optimal
16,0.02,7,9763.092873119014,9763.092873119016,54513367.39908992,54591229.167612135,-77861.76852221787,optimal
16,0.02,8,9763.09287311901,9763.092873119012,54652114.96346787,54725054.95664197,-72939.99317409843,optimal
16,0.02,9,9763.092873119012,9763.092873119014,53969077.90942492,54031094.28873027,-62016.3793053478,optimal
16,0.02,10,9763.092873119014,9763.092873119014,53724622.74685638,53775629.32681676,-51006.579960383475,optimal
16,0.02,11,9763.092873119012,9763.092873119012,53622149.94800786,53661605.768785186,-39455.82077732682,optimal
16,0.02,12,9763.092873119014,9763.092873119012,53306591.44955438,53335517.43046124,-28925.98090686649,optimal
16,0.02,13,9763.092873119016,9763.092873119014,52404602.99087681,52422989.7034355,-18386.712558694184,optimal
16,0.02,14,9763.092873119014,9763.092873119012,51571506.962758645,51580491.89049671,-8984.927738063037,optimal
16,0.02,15,9763.092873119014,9484.359667984001,50499167.08219311,50403695.70319196,95471.37900114805,suboptimal
16,0.04,1,9659.597188951671,9659.597188951671,21610283.064829584,21665080.184537258,-54797.11970767379,optimal
16,0.04,2,9659.597188951675,9659.597188951673,22465277.74920584,22524493.779483736,-59216.03027789667,optimal
16,0.04,3,9659.597188951673,9659.597188951675,23782561.587296847,23847284.22171213,-64722.6344152838,optimal
16,0.04,4,9659.597188951673,9659.597188951677,25022987.119493216,25093974.40614074,-70987.28664752468,optimal
16,0.04,5,9659.597188951673,9659.597185710001,25990248.221037377,26068019.984509245,-77771.76347186789,optimal
16,0.04,6,9659.597188951675,9659.597188951671,26076385.88386461,26153161.49637987,-76775.61251525953,optimal
16,0.04,7,9659.597188951675,9659.597188951673,26308919.694707632,26383916.330308482,-74996.63560084999,optimal
16,0.04,8,9659.597188951673,9659.597188951671,26597413.74165144,26669083.25142129,-71669.5097698532,optimal
16,0.04,9,9659.597188951671,9659.597188951673,26234511.425843023,26300935.60506873,-66424.17922570556,optimal
16,0.04,10,9659.597188951675,9659.597188951673,25610911.221318092,25671591.107504483,-60679.886186391115,optimal
16,0.04,11,9659.597188951673,9659.597224534407,25396392.2463622,25445449.390269924,-49057.14390772581,optimal
16,0.04,12,9659.597188951673,9659.597188951673,25171890.278729346,25205832.715930406,-33942.437201060355,optimal
16,0.04,13,9659.597188951675,9659.597188951677,24806372.866666563,24825547.03604128,-19174.169374715537,optimal
16,0.04,14,9659.597188951673,9659.597138426501,24312663.71225532,24312663.71225532,0.0,optimal
16,0.04,15,9659.597188951675,9652.606087761002,23730151.86746474,23730151.86746474,0.0,optimal
16,0.06,1,9659.597188951671,9659.597188951671,12682652.201882899,12728278.76249978,-45626.560616880655,optimal
16,0.06,2,9659.597188951673,9659.597188951673,13167776.383183286,13217550.540233409,-49774.15705012344,optimal
16,0.06,3,9659.597188951673,9659.597188951673,14082119.245911172,14136201.445916459,-54082.200005287305,optimal
16,0.06,4,9659.597188951673,9659.597188951675,15005119.462382669,15064794.702956421,-59675.24057375267,optimal
16,0.06,5,9659.597188951675,9659.597188951673,15789697.237255294,15855498.714833861,-65801.47757856734,optimal
16,0.06,6,9659.597188951673,9659.597199211395,15849767.2182848,15915291.50093128,-65524.282646479085,optimal
16,0.06,7,9659.597188951675,9659.597516902597,16061777.844534576,16126699.045003409,-64921.20046883263,optimal
16,0.06,8,9659.597188951671,9659.597188951673,16390704.038951902,16454663.611309811,-63959.572357909754,optimal
16,0.06,9,9659.597188951673,9659.597188951673,16188244.302118877,16249787.682061687,-61543.37994281016,optimal
16,0.06,10,9659.597188951673,9659.597188951673,15744347.976347676,15802084.059396429,-57736.08304875344,optimal
16,0.06,11,9659.597188951675,9659.597188951675,15557937.614338966,15609086.833594749,-51149.219255782664,optimal
16,0.06,12,9659.597188951675,9659.597188951673,15406196.982595142,15445351.322721072,-39154.340125929564,optimal
16,0.06,13,9659.597188951675,9659.597188951677,15233079.784500727,15256720.455383074,-23640.67088234611,optimal
16,0.06,14,9659.597188951673,9659.597171759502,14840964.15076876,14840964.150767349,1.4118850231170654e-06,optimal
16,0.06,15,9659.597188951675,9659.596972135001,14284687.53858693,14284687.53858693,0.0,optimal
17,0.0,1,9574.914286133226,9574.914286133226,182682736.3257405,182761509.7190787,-78773.39333820343,optimal
17,0.0,2,9574.914286133224,9574.914286133226,187427710.59359825,187514725.42677334,-87014.83317509294,optimal
17,0.0,3,9574.914286133226,9574.914286133224,191249213.1777675,191344632.7773742,-95419.5996067226,optimal
17,0.0,4,9574.914286133226,9574.914286133224,193334583.41208878,193440118.3522834,-105534.94019460678,optimal
17,0.0,5,9574.914286133226,9574.914286133226,193903137.011922,194020070.45544052,-116933.4435185194,optimal
17,0.0,6,9574.914286133224,9574.914286133226,192553587.72918874,192669225.06534222,-115637.33615347743,optimal
17,0.0,7,9574.914286133224,9574.914286133228,192104157.55657205,192213963.66600886,-109806.10943681002,optimal
17,0.0,8,9574.914286133226,9574.914286133226,191516765.54862508,191615399.82652664,-98634.27790156007,optimal
17,0.0,9,9574.914286133224,9574.91428613323,191275607.37885615,191366251.64728975,-90644.26843360066,optimal
17,0.0,10,9574.914286133228,9574.914286133226,191671380.7346996,191759282.8854308,-87902.15073120594,optimal
17,0.0,11,9574.914286133224,9574.914286133226,191970597.18427083,192049271.31252268,-78674.1282518506,optimal
17,0.0,12,9574.914286133226,9574.914286133228,191933313.7214524,192004084.20971334,-70770.48826095462,optimal
17,0.0,13,9574.914286133228,9574.914286133226,191307124.44689628,191370387.57953602,-63263.13263973594,optimal
17,0.0,14,9574.914286133224,9574.914286133226,191074507.7445459,191125810.54394138,-51302.79939547181,optimal
17,0.0,15,9574.914286133228,9574.914286133226,190483331.61386713,190484660.90217057,-1329.2883034348488,optimal
17,0.02,1,10078.857143298128,10078.857143298128,50672399.67034014,50741108.77087054,-68709.10053039342,optimal
17,0.02,2,10078.85714329813,10078.85714329813,52384943.77794944,52456993.97103115,-72050.19308171421,optimal
17,0.02,3,10078.85714329813,10078.857143298132,54493376.998144984,54567952.83906762,-74575.84092263877,optimal
17,0.02,4,10078.857143298128,10078.85714329813,56412828.90654159,56493931.9913197,-81103.0847781077,optimal
17,0.02,5,10078.857143298128,10078.857143298132,57085817.403488755,57174261.07962764,-88443.67613888532,optimal
17,0.02,6,10078.857143298128,10078.857143298126,56539502.67324214,56622749.21491832,-83246.54167618603,optimal
17,0.02,7,10078.85714329813,10078.857143298128,56603329.81695086,56680676.04329695,-77346.22634609044,optimal
17,0.02,8,10078.85714329813,10078.857143298128,56546432.5241026,56613738.96827247,-67306.44416987151,optimal
17,0.02,9,10078.857143298126,10078.857143298128,55815809.85624647,55870540.39716623,-54730.54091975838,optimal
17,0.02,10,10078.85714329813,10078.857143298128,55247441.77085635,55291675.215786666,-44233.44493031502,optimal
17,0.02,11,10078.85714329813,10078.857143298128,54960171.67378075,54992005.04589652,-31833.372115775943,optimal
17,0.02,12,10078.85714329813,10078.85714329813,54035450.57712508,54053193.25958731,-17742.682462230325,optimal
17,0.02,13,10078.857143298128,10078.857143298132,53171355.282563634,53184727.95311643,-13372.670552797616,optimal
17,0.02,14,10078.857143298128,9939.041931697999,52176719.043725215,52156145.43621168,20573.607513532043,suboptimal
17,0.02,15,10078.857143298132,9865.937602521,51180377.710042395,51121265.817665346,59111.89237704873,suboptimal
17,0.04,1,9923.797802632007,9923.797802632007,22587218.830092162,22644849.98461131,-57631.15451914817,optimal
17,0.04,2,9923.797802632003,9923.797802632003,23458312.972944282,23519636.616743706,-61323.64379942417,optimal
17,0.04,3,9923.797802632007,9923.797802632005,24788692.105060127,24855576.966927625,-66884.8618674986,optimal
17,0.04,4,9923.797802632003,9923.797802632003,25974417.846904922,26047923.81303962,-73505.9661346972,optimal
17,0.04,5,9923.797802632003,9923.797802632003,26773962.422887266,26854522.198203493,-80559.77531622723,optimal
17,0.04,6,9923.797802632003,9923.797802632005,26749364.825751368,26828785.048762213,-79420.22301084548,optimal
17,0.04,7,9923.797802632003,9923.797802632005,26889698.468467593,26967315.811116975,-77617.34264938161,optimal
17,0.04,8,9923.797802632005,9923.797805505443,27245482.26414325,27320457.584226146,-74975.32008289546,optimal
17,0.04,9,9923.797802632003,9923.797799511667,27243264.64442232,27313919.287349936,-70654.64292761683,optimal
17,0.04,10,9923.797802632003,9923.797802632005,26446753.95997261,26512417.78642704,-65663.82645443082,optimal
17,0.04,11,9923.797802632003,9923.797802632005,26128283.917818874,26184885.088438474,-56601.17061959952,optimal
17,0.04,12,9923.797802632005,9923.797802632005,25804199.737845626,25846347.496836245,-42147.75899061933,optimal
17,0.04,13,9923.797802632003,9923.797802632005,25151079.3639543,25180772.63110927,-29693.267154973,optimal
17,0.04,14,9923.797802632005,9923.797802632005,24409207.918542627,24423763.44687629,-14555.52833366394,optimal
17,0.04,15,9923.797802632005,9578.850112315,23517512.329915907,23410842.909754544,106669.42016136274,suboptimal
17,0.06,1,9923.797802632005,9923.797802632005,13281965.451675953,13331023.631355321,-49058.17967936769,optimal
17,0.06,2,9923.797802632005,9923.797802632005,13790751.628781462,13841995.105780842,-51243.476999379694,optimal
17,0.06,3,9923.797802632005,9923.797802632007,14735004.168489719,14790595.681187363,-55591.51269764453,optimal
17,0.06,4,9923.797802632005,9923.797802632005,15635790.138364585,15697152.554294268,-61362.41592968255,optimal
17,0.06,5,9923.797802632003,9923.797802632005,16292740.268681204,16360404.064815363,-67663.79613415897,optimal
17,0.06,6,9923.797802632003,9923.797802632003,16260782.273594482,16328231.637114178,-67449.36351969652,optimal
17,0.06,7,9923.797802632005,9923.797802632005,16381025.205890473,16448035.387100358,-67010.18120988458,optimal
17,0.06,8,9923.797802632003,9923.797802632005,16743617.518303469,16809714.12409275,-66096.60578928143,optimal
17,0.06,9,9923.797802632003,9923.797803763333,16873293.113776825,16937342.862760924,-64049.748984098434,optimal
17,0.06,10,9923.797802632005,9923.797806004999,16317391.820335835,16378411.743820708,-61019.92348487303,optimal
17,0.06,11,9923.797802632005,9923.797802632005,16139504.612022892,16196478.067859994,-56973.45583710261,optimal
17,0.06,12,9923.797802632005,9923.797802632005,15802089.982588204,15847948.17028976,-45858.18770155683,optimal
17,0.06,13,9923.797802632003,9923.797802632003,15477987.982479213,15512021.887665166,-34033.90518595278,optimal
17,0.06,14,9923.797802632003,9923.797802632003,14864330.4717455,14881620.725132978,-17290.25338747725,optimal
17,0.06,15,9923.797802632007,9898.324413259501,13970160.236965353,13970160.236965353,0.0,optimal
18,0.0,1,9757.093233449732,9757.093233449732,185099924.25874475,185179477.9686895,-79553.70994475484,optimal
18,0.0,2,9757.093233449734,9757.093233449732,189811669.30106047,189899173.36079547,-87504.05973500013,optimal
18,0.0,3,9757.093233449734,9757.093233449732,193407387.0324835,193504105.5297026,-96718.4972191155,optimal
18,0.0,4,9757.09323344973,9757.093233449732,195698922.7047985,195805298.64974582,-106375.94494733214,optimal
18,0.0,5,9757.093233449732,9757.093233449732,196318325.4179162,196430576.30777544,-112250.88985922933,optimal
18,0.0,6,9757.093233449732,9757.09323344973,194927889.55560473,195031952.07799718,-104062.52239245176,optimal
18,0.0,7,9757.093233449732,9757.093233449732,194518356.33449113,194609857.2350309,-91500.90053975582,optimal
18,0.0,8,9757.093233449732,9757.09323344973,194327675.57269356,194406378.46141553,-78702.8887219727,optimal
18,0.0,9,9757.093233449732,9757.09323344973,194339564.28972745,194407612.71013102,-68048.42040356994,optimal
18,0.0,10,9757.093233449732,9757.09323344973,194464899.4771012,194509937.37750095,-45037.90039974451,optimal
18,0.0,11,9757.093233449732,9757.093233449734,194142542.26205727,194144618.95592105,-2076.6938637793064,optimal
18,0.0,12,9757.09323344973,9757.093233449734,193480523.2907544,193480861.75176626,-338.46101185679436,optimal
18,0.0,13,9757.093233449732,9348.71814454,192500050.13122424,192495111.56144106,4938.569783180952,suboptimal
18,0.0,14,9757.09323344973,9757.093233449732,192213385.09687912,192220715.31804997,-7330.221170842648,optimal
18,0.0,15,9757.093233449734,9757.093233449732,191153964.62128368,191154904.40246734,-939.7811836600304,optimal
18,0.02,1,10092.260558262891,10092.260558262891,50487958.851691484,50556379.9885881,-68421.13689661771,optimal
18,0.02,2,10092.260558262891,10092.260558262891,52245061.83544167,52316993.57524743,-71931.739805758,optimal
18,0.02,3,10092.26055826289,10092.260558262891,54495163.47761067,54569220.03109755,-74056.55348688364,optimal
18,0.02,4,10092.260558262891,10092.26055826289,56404097.24644967,56484297.70473698,-80200.45828730613,optimal
18,0.02,5,10092.260558262891,10092.260558262893,57416324.60282416,57503705.15077182,-87380.54794766009,optimal
18,0.02,6,10092.260558262893,10092.260558262891,56847586.009271696,56927970.751786485,-80384.7425147891,optimal
18,0.02,7,10092.260558262891,10092.26055826289,56476480.04262104,56554441.669864304,-77961.62724326551,optimal
18,0.02,8,10092.260558262891,10092.26055826289,56578796.9915843,56651931.612922244,-73134.62133794278,optimal
18,0.02,9,10092.260558262891,10092.260558262891,55529683.702856936,55595061.35050739,-65377.64765045792,optimal
18,0.02,10,10092.260558262891,10092.260558262891,55446490.48584941,55502401.00024219,-55910.51439277828,optimal
18,0.02,11,10092.26055826289,10092.260558262893,55048857.72899803,55092113.679820746,-43255.95082271844,optimal
18,0.02,12,10092.260558262891,10092.26055826289,54458822.148759514,54494624.94770421,-35802.798944696784,optimal
18,0.02,13,10092.26055826289,10092.260558262891,53628539.550391234,53652558.22486223,-24018.674470998347,optimal
18,0.02,14,10092.260558262893,10092.260558262888,52457235.09404137,52466266.53788785,-9031.443846479058,optimal
18,0.02,15,10092.26055826289,9748.481400698998,51225885.68835968,51097859.41294493,128026.27541474998,suboptimal
18,0.04,1,9906.056488922246,9906.056488922246,22428706.74150635,22486679.835193377,-57973.09368702769,optimal
18,0.04,2,9906.056488922246,9906.056488922248,23247361.56669305,23308849.726432946,-61488.159739896655,optimal
18,0.04,3,9906.056488922246,9906.056488922248,24552015.54556504,24619016.3029691,-67000.7574040629,optimal
18,0.04,4,9906.056488922251,9906.056488922248,25658845.187912703,25731630.151092216,-72784.96317951381,optimal
18,0.04,5,9906.056488922248,9906.056488922248,26629099.865366917,26708751.023012828,-79651.15764591098,optimal
18,0.04,6,9906.056488922248,9906.056488922246,26855184.466759946,26933381.66687621,-78197.20011626557,optimal
