landbase,discount_rate,flow_policy,flow_denominator,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status,announced_revenue,realized_revenue
13,0.04,-10%,revenue,7,8493.178415455694,9048.911707329502,25831549.506009623,25759247.87912058,72301.62688904256,suboptimal,10924603.595816191,11605319.699759012
13,0.04,-10%,revenue,8,7643.860573910124,10385.728977389497,26663111.40461139,25660174.612114917,1002936.7924964726,suboptimal,9986562.115397304,13288958.367496464
13,0.04,-10%,revenue,9,12208.998507166607,10930.73309519132,26201738.545652345,25863933.339203637,337805.20644870773,suboptimal,15787629.8164181,14163437.504897036
13,0.04,-10%,revenue,10,10988.098656449947,9524.360464740312,24653453.137070287,24212119.16845983,441333.9686104581,suboptimal,14874984.77282181,12747093.755858444
13,0.04,-10%,revenue,11,9889.288790804954,8327.98711164097,23797789.45874317,23176618.14521177,621171.3135313988,suboptimal,13073047.247744925,11472384.382643446
13,0.04,-10%,revenue,12,8900.35991172446,7779.1719763975,23788255.97063533,23340156.041592304,448099.9290430248,suboptimal,6662768.264147001,10325145.94718037
13,0.04,-10%,revenue,13,9325.907629578105,9853.463380011743,24917601.210686196,24805925.605371818,111675.6053143777,suboptimal,12140999.444888443,12863506.568671629
13,0.04,-10%,revenue,14,8393.316866620295,8925.860585029375,24037861.583409674,23937026.53603682,100835.04737285525,suboptimal,10916450.345974982,11577155.91008339
13,0.04,-10%,revenue,15,7553.985179958263,8105.2633318686585,24038816.535207983,23946678.571796987,92137.9634109959,suboptimal,9807503.258557431,10419440.317161368
13,0.04,-20%,volume,1,18692.197589183168,18692.197589183168,28497824.221305773,28497824.221305773,0.0,optimal,16672455.312715251,16672455.312715251
13,0.04,-20%,volume,2,14953.758071346534,14695.97960790742,25562503.46068101,25557619.29068315,4884.169997859746,suboptimal,14317519.084679523,14119431.247922337
13,0.04,-20%,volume,3,11963.006457077223,11754.644651744544,23776117.293002386,23751811.748988893,24305.544013492763,suboptimal,12991703.522599507,12737671.561756939
13,0.04,-20%,volume,4,9570.40516566178,9403.715722666022,22487864.73404006,22456377.40095379,31487.33308627084,suboptimal,11497734.084471501,11272228.012086837
13,0.04,-20%,volume,5,7656.324132529424,7522.9725799125,22044499.08577809,22019845.700362753,24653.38541533798,suboptimal,8038335.683484041,9756244.92040133
13,0.04,-20%,volume,6,6431.4908012265005,6431.4908012265005,22906340.734921608,22906340.734921608,0.0,optimal,8566320.35652211,8566320.35652211
13,0.04,-20%,volume,7,7165.854585118079,7165.854583329499,25362945.266259354,25362945.266259354,0.0,optimal,9298768.470100796,9298768.46790997
13,0.04,-20%,volume,8,10245.1250073282,10194.537279597,28278180.41784945,28278180.41784945,0.0,optimal,13469033.855967253,13407069.094395395
13,0.04,-20%,volume,9,13430.03933909954,13386.03741016785,28476961.83925066,28476961.839250658,3.725290298461914e-09,optimal,17669467.101111926,17583963.93763084
13,0.04,-20%,volume,10,10744.031471279632,10512.597204376236,24646731.53955681,24617925.703010272,28805.836546536535,suboptimal,14094858.17504394,13855782.242586695
13,0.04,-20%,volume,11,8595.225177023704,8410.077761949351,22682534.200744662,22638952.841963474,43581.35878118873,suboptimal,11471910.276400672,11245123.742486997
13,0.04,-20%,volume,12,6876.180141618963,6728.062209887499,22369549.526776243,22335098.823431935,34450.70334430784,suboptimal,8675288.636086535,8858392.510493116
13,0.04,-20%,volume,13,8217.83451129508,8752.753455116499,24280926.8031923,24190962.973606393,89963.82958590612,suboptimal,10775310.728284504,11475452.977571074
13,0.04,-20%,volume,14,8919.848884645704,8869.261156914501,24485429.174242012,24485429.174242012,0.0,optimal,11561397.893930763,11499433.132358909
13,0.04,-20%,volume,15,8262.75894689222,7773.1217831819995,24776445.514182277,24599995.54747155,176449.96671072766,suboptimal,10971868.648338966,10372113.500860563
13,0.04,-20%,revenue,1,18692.197589183168,21646.77133174412,29248207.456534084,28829268.43237006,418939.02416402474,suboptimal,16672455.312715251,18376730.26867213
13,0.04,-20%,revenue,2,14953.758071346534,14807.508281203152,24942999.983402215,24942999.983402215,0.0,optimal,14317519.084679523,14699492.246703781
13,0.04,-20%,revenue,3,11963.006457077223,10355.049743296922,22273449.591681328,21869213.27444354,404236.31723778695,suboptimal,12991703.522599507,11757600.629568923
13,0.04,-20%,revenue,4,9570.40516566178,7610.637032884999,21242003.797110565,20509407.513541486,732596.2835690789,suboptimal,11497734.084471501,9406080.505339727
13,0.04,-20%,revenue,5,7656.324132529424,6677.6303582075,22078389.25391892,21686749.298106603,391639.9558123164,suboptimal,8038335.683484041,8667259.193599213
13,0.04,-20%,revenue,6,6431.4908012265005,6431.4908012265005,24043816.762256946,24043816.762256946,0.0,optimal,8566320.35652211,8566320.35652211
13,0.04,-20%,revenue,7,7165.854585118079,10204.9119647595,27042097.181404095,26502959.757197544,539137.4242065512,suboptimal,9298768.470100796,13021301.075899664
13,0.04,-20%,revenue,8,10245.1250073282,10024.1564745095,27040424.223173168,26988972.574348878,51451.64882428944,suboptimal,13469033.855967253,12893809.252366085
13,0.04,-20%,revenue,9,13430.03933909954,12420.130377661233,27158271.19257278,26837360.721323498,320910.47124928236,suboptimal,17669467.101111926,16196953.743074762
13,0.04,-20%,revenue,10,10744.031471279632,9505.915408207464,24034091.344670504,23605837.82985674,428253.5148137659,suboptimal,14094858.17504394,12957562.99268293
13,0.04,-20%,revenue,11,8595.225177023704,7614.839334559999,22676987.91142637,22288689.412347026,388298.49907934293,suboptimal,11471910.276400672,10366050.393940397
13,0.04,-20%,revenue,12,6876.180141618963,6889.924923472501,23236958.17005146,23236958.17005146,0.0,optimal,8675288.636086535,9165616.546714522
13,0.04,-20%,revenue,13,8217.83451129508,10612.038013572053,25257809.471466497,24827380.849314503,430428.6221519932,suboptimal,10775310.728284504,13579665.951481532
13,0.04,-20%,revenue,14,8919.848884645704,8321.639597729501,23825420.80368604,23604445.0588547,220975.74483134225,suboptimal,11561397.893930763,10863732.7604196
13,0.04,-20%,revenue,15,8262.75894689222,8100.4933037595,24436161.67075807,24401588.57664688,34573.094111189246,suboptimal,10971868.648338966,10561767.081604987
13,0.04,+/-10%,volume,1,15948.09025276179,15948.09025276179,27203354.3779274,27203354.3779274,0.0,optimal,13781107.849748638,13781107.849748638
13,0.04,+/-10%,volume,2,14353.281227485611,13747.010767431362,26573090.01231968,26531697.91116161,41392.10115807131,suboptimal,14025467.099157568,13430935.193837844
13,0.04,+/-10%,volume,3,12917.953104737051,12209.694366343114,25943204.96494601,25777129.85046167,166075.11448433995,suboptimal,14213106.236032961,13569718.95769651
13,0.04,+/-10%,volume,4,11626.157794263343,10385.8094097227,24995127.895642657,24631349.150242828,363778.745399829,suboptimal,14088990.71686778,12607561.128117504
13,0.04,+/-10%,volume,5,10463.542014837014,9347.228469534084,24434605.937953252,24018758.85281097,415847.0851422809,suboptimal,8903687.234604107,12021185.139440186
13,0.04,+/-10%,volume,6,9417.187813353312,8412.5056200665,24179406.800249096,23770133.05345956,409273.74678953737,suboptimal,6647666.029423559,11228234.779336087
13,0.04,+/-10%,volume,7,8475.469032017983,8342.992582209501,24580248.469479226,24559531.12668043,20717.34279879555,suboptimal,10655510.020230973,10740641.402494922
13,0.04,+/-10%,volume,8,9311.373231582696,9177.291843337,25676215.103425846,25658429.90453139,17785.19889445603,suboptimal,12193237.195457593,12029001.290967695
13,0.04,+/-10%,volume,9,10242.51055474097,10095.021018128999,25998954.317022532,25979390.59409631,19563.722926221788,suboptimal,13198507.876424164,13017848.368595757
13,0.04,+/-10%,volume,10,10290.274729224871,10158.537290902637,25494640.480217658,25491288.254460968,3352.225756689906,suboptimal,13953315.402408563,13761718.17665956
13,0.04,+/-10%,volume,11,9261.247256302382,9142.683564244488,24008742.575142242,24000103.144461274,8639.430680967867,suboptimal,12357189.60082216,12234880.635135517
13,0.04,+/-10%,volume,12,8335.122530672144,8228.415205568503,23339231.105661165,23331977.02268084,7254.082980323583,suboptimal,10956347.995137224,10753463.460395899
13,0.04,+/-10%,volume,13,9168.634783739359,9145.3624078115,23849922.61206112,23849922.61206112,0.0,optimal,11948356.390313873,11806691.880787488
13,0.04,+/-10%,volume,14,8924.284425219306,8565.1520755245,23539243.15533211,23414645.758564804,124597.39676730707,suboptimal,11566830.97476701,11320776.913465261
13,0.04,+/-10%,volume,15,8031.855982697372,7669.514226998675,23560075.252980225,23546233.337199256,13841.915780968964,suboptimal,10556989.466871118,10113158.097633636
13,0.04,+/-10%,revenue,1,15948.09025276179,18586.00839729495,28225286.55587233,27747732.579806175,477553.9760661535,suboptimal,13781107.849748638,15872000.703325734
13,0.04,+/-10%,revenue,2,14353.281227485611,14451.566201532714,25945279.85307287,25945279.85307287,0.0,optimal,14025467.099157568,14204804.23231842
13,0.04,+/-10%,revenue,3,12917.953104737051,11484.585712673801,24232148.775044724,23983281.60617535,248867.16886937618,suboptimal,14213106.236032961,12783812.898590926
13,0.04,+/-10%,revenue,4,11626.157794263343,9407.365442127426,23122840.842995573,22477640.311609898,645200.5313856751,suboptimal,14088990.71686778,11505431.60528766
13,0.04,+/-10%,revenue,5,10463.542014837014,7832.835433052098,22765177.47070516,21682408.01166928,1082769.4590358809,suboptimal,8903687.234604107,10354888.444724424
13,0.04,+/-10%,revenue,6,9417.187813353312,7366.238308204,23382775.93625847,21304642.30470283,2078133.6315556392,suboptimal,6647666.029423559,9803990.98214367
13,0.04,+/-10%,revenue,7,8475.469032017983,8378.70878838481,24830102.492181372,24829269.013687085,833.4784942865372,suboptimal,10655510.020230973,10784390.080270369
13,0.04,+/-10%,revenue,8,9311.373231582696,9221.444018509499,26003885.351429235,26003885.351429235,0.0,optimal,12193237.195457593,11862829.084480632
13,0.04,+/-10%,revenue,9,10242.51055474097,11601.208238312713,27228135.709853105,26765056.100314327,463079.60953877866,suboptimal,13198507.876424164,15003210.908173995
13,0.04,+/-10%,revenue,10,10290.274729224871,10148.973610960995,25329729.349288907,25324557.296696898,5172.052592009306,suboptimal,13953315.402408563,13502889.817661082
13,0.04,+/-10%,revenue,11,9261.247256302382,8857.708889148302,24024786.665863313,23922791.220128365,101995.44573494792,suboptimal,12357189.60082216,12152600.833534846
13,0.04,+/-10%,revenue,12,8335.122530672144,8275.2075959425,23448991.19870586,23448991.19870586,0.0,optimal,10956347.995137224,10937340.747940892
13,0.04,+/-10%,revenue,13,9168.634783739359,9250.257456586933,23820323.788865954,23820323.788865954,0.0,optimal,11948356.390313873,12100533.331184246
13,0.04,+/-10%,revenue,14,8924.284425219306,8066.002117512393,23192667.81300614,23035217.22363683,157450.58936931193,suboptimal,11566830.97476701,10593319.051051077
13,0.04,+/-10%,revenue,15,8031.855982697372,7785.870241110242,23769293.40658953,23696055.087294072,73238.3192954585,suboptimal,10556989.466871118,9991015.046200901
13,0.04,+/-20%,volume,1,18706.059094590175,18706.059094590175,28461097.15652779,28461097.15652779,0.0,optimal,16534676.851534087,16534676.851534087
13,0.04,+/-20%,volume,2,14964.84727567214,14708.468465997908,25649072.950099304,25641969.068937406,7103.881161898375,suboptimal,14521608.56558408,14265502.43248494
13,0.04,+/-20%,volume,3,11971.87782053771,11766.774756384671,23737912.245079767,23713000.583186373,24911.661893393844,suboptimal,12937965.616287153,12760738.470152196
13,0.04,+/-20%,volume,4,9577.502256430169,9412.30908557936,22425164.03159423,22394003.06912452,31160.9624697119,suboptimal,11567451.318194756,11342168.968471633
13,0.04,+/-20%,volume,5,7662.001805144137,7529.8472706225,21888215.839124613,21864106.760913726,24109.078210886568,suboptimal,8034687.124676561,9766555.167385403
13,0.04,+/-20%,volume,6,6431.4908012265005,6431.4908012265005,22664026.125000697,22664026.125000697,0.0,optimal,8566320.35652211,8566320.35652211
13,0.04,+/-20%,volume,7,7717.788961471801,7717.7889661975005,25003086.918863032,25003086.918863032,0.0,optimal,9974831.293396488,9974831.2851637
13,0.04,+/-20%,volume,8,9261.34675376616,9261.346759437,27067844.630506787,27067844.630506787,0.0,optimal,12159221.266109042,12159221.27384913
13,0.04,+/-20%,volume,9,11113.616104519393,13479.891239714012,28707972.95981511,27973499.56916507,734473.3906500414,suboptimal,14486500.085794125,17724720.257273637
13,0.04,+/-20%,volume,10,12108.198949765938,10697.648937152504,24814243.533172343,23945705.57858136,868537.9545909837,suboptimal,16258373.231607392,14112720.40851421
13,0.04,+/-20%,volume,11,9686.55915981275,8425.985603134846,22658709.463931605,22077512.14400391,581197.3199276961,suboptimal,12779509.726681855,11264609.21120423
13,0.04,+/-20%,volume,12,7749.247327850198,7008.6126610275005,22325860.365717687,22113699.113902193,212161.25181549415,suboptimal,10202956.119036492,9249247.62444234
13,0.04,+/-20%,volume,13,8769.768887648801,9082.0070032565,23939162.285172448,23904421.22756387,34741.057608578354,suboptimal,11451373.551580198,11880340.347826995
13,0.04,+/-20%,volume,14,8317.3267787722,8317.3267815545,23579031.745741345,23579031.745741345,0.0,optimal,10823370.30687239,10823370.31028042
13,0.04,+/-20%,volume,15,7542.336949091716,7145.632505549158,24107222.77912522,24055328.80740289,51893.9717223309,suboptimal,9984640.375440609,9494740.000238426
13,0.04,+/-20%,revenue,1,18706.059094590175,21476.17568107445,29204521.360607352,28791663.431578893,412857.9290284589,suboptimal,16534676.851534087,18397577.295328174
13,0.04,+/-20%,revenue,2,14964.84727567214,14933.888281985513,24858453.944608167,24858453.944608167,0.0,optimal,14521608.56558408,14718061.839250509
13,0.04,+/-20%,revenue,3,11971.87782053771,10554.200027934761,22115640.46629024,21744733.967280865,370906.49900937453,suboptimal,12937965.616287153,11774449.470733099
13,0.04,+/-20%,revenue,4,9577.502256430169,7543.754780124998,21005164.12911437,20243521.09782081,761643.0312935598,suboptimal,11567451.318194756,9419559.574115666
13,0.04,+/-20%,revenue,5,7662.001805144137,6082.832431755896,21710519.428141028,21056667.902956504,653851.5251845233,suboptimal,8034687.124676561,7909054.122439058
13,0.04,+/-20%,revenue,6,6431.4908012265005,7157.4513932065,24261928.855479438,23303039.374197792,958889.4812816456,suboptimal,8566320.35652211,9490864.944700882
13,0.04,+/-20%,revenue,7,7717.788961471801,8872.340335149529,26439027.862444326,25307777.704784997,1131250.1576593295,suboptimal,9974831.293396488,11389037.936014177
13,0.04,+/-20%,revenue,8,9261.34675376616,10655.259496399496,27780210.751971774,26946941.59310838,833269.1588633955,suboptimal,12159221.266109042,13666845.52089515
13,0.04,+/-20%,revenue,9,11113.616104519393,12595.866735992196,27487962.74135092,27076306.427323148,411656.31402777135,suboptimal,14486500.085794125,16422245.425279452
13,0.04,+/-20%,revenue,10,12108.198949765938,9799.552055242068,24293523.256412927,23548793.037501797,744730.21891113,suboptimal,16258373.231607392,13137796.341830282
13,0.04,+/-20%,revenue,11,9686.55915981275,7614.717189229999,22863202.181903485,22005810.0047131,857392.1771903858,suboptimal,12779509.726681855,10510237.076077066
13,0.04,+/-20%,revenue,12,7749.247327850198,7584.566553467501,23382012.63504277,23335893.04851566,46119.58652711287,suboptimal,10202956.119036492,10086502.051796453
13,0.04,+/-20%,revenue,13,8769.768887648801,9816.4810712715,24653000.2972802,24448888.99072063,204111.30655957013,suboptimal,11451373.551580198,12703849.472940616
13,0.04,+/-20%,revenue,14,8317.3267787722,8875.7373228295,23808603.306208722,23734551.760572515,74051.54563620687,suboptimal,10823370.30687239,11537004.578141049
13,0.04,+/-20%,revenue,15,7542.336949091716,7218.078977906571,23735955.244523488,23689224.914769195,46730.329754292965,suboptimal,9984640.375440609,9318128.194394471
13,0.06,NHF,volume,1,34112.14688135751,34112.14688135751,21857725.967998542,21857725.967998542,0.0,optimal,30119259.58497316,30119259.58497316
13,0.06,NHF,volume,2,7307.5602061234995,7307.5602061234995,9025796.992201272,9025796.992201272,0.0,optimal,7101127.190453274,7101127.190453274
13,0.06,NHF,volume,3,4878.9232268595,4878.9232268595,9066070.148209253,9066070.148209253,0.0,optimal,5277275.976451474,5277275.976451474
13,0.06,NHF,volume,4,5118.396711385,5118.396711385,10959967.082263352,10959967.082263352,0.0,optimal,6150473.226849416,6150473.226849416
13,0.06,NHF,volume,5,6677.6303582075,6677.6303582075,13479615.028734578,13479615.028734578,0.0,optimal,8667259.193599213,8667259.193599213
13,0.06,NHF,volume,6,6431.4908012265005,6431.4908012265005,15473869.906913284,15473869.906913284,0.0,optimal,8566320.35652211,8566320.35652211
13,0.06,NHF,volume,7,12084.658930214498,12084.6589302145,19146235.97331847,19146235.97331847,0.0,optimal,15323797.704108551,15323797.704108551
13,0.06,NHF,volume,8,12500.201045615499,12500.201045615499,18966788.544226203,18966788.544226203,0.0,optimal,16637321.55159216,16637321.551592164
13,0.06,NHF,volume,9,15118.6790759985,15118.679075998502,17330620.005887177,17330620.005887177,0.0,optimal,20340905.777913034,20340905.777913034
13,0.06,NHF,volume,10,5227.3556090545,5227.3556090545,10696868.935987616,10696868.935987616,0.0,optimal,6907645.175422592,6907645.175422592
13,0.06,NHF,volume,11,6337.694008264999,6337.694008264999,12253386.082740666,12253386.082740666,0.0,optimal,8348288.014496284,8348288.014496284
13,0.06,NHF,volume,12,5347.515521282501,5347.515521282501,13597101.164481217,13597101.164481217,0.0,optimal,6989716.776413901,6989716.776413901
13,0.06,NHF,volume,13,13136.638856391499,13136.638856391502,17361882.10318591,17361882.10318591,0.0,optimal,16800339.962292258,16800339.96229226
13,0.06,NHF,volume,14,6556.7523341795,6556.7523341795,14293014.136867685,14293014.136867685,0.0,optimal,8666847.755229801,8666847.755229801
13,0.06,NHF,volume,15,11655.8336725305,11655.8336725305,16932599.758880816,16932599.758880816,0.0,optimal,15534087.648913499,15534087.648913499
13,0.06,NHF,revenue,1,34112.14688135751,34112.14688135751,21857725.967998542,21857725.967998542,0.0,optimal,30119259.58497316,30119259.58497316
13,0.06,NHF,revenue,2,7307.5602061234995,7307.5602061234995,9025796.992201272,9025796.992201272,0.0,optimal,7101127.190453274,7101127.190453274
13,0.06,NHF,revenue,3,4878.9232268595,4878.9232268595,9066070.148209253,9066070.148209253,0.0,optimal,5277275.976451474,5277275.976451474
13,0.06,NHF,revenue,4,5118.396711385,5118.396711385,10959967.082263352,10959967.082263352,0.0,optimal,6150473.226849416,6150473.226849416
13,0.06,NHF,revenue,5,6677.6303582075,6677.6303582075,13479615.028734578,13479615.028734578,0.0,optimal,8667259.193599213,8667259.193599213
13,0.06,NHF,revenue,6,6431.4908012265005,6431.4908012265005,15473869.906913284,15473869.906913284,0.0,optimal,8566320.35652211,8566320.35652211
13,0.06,NHF,revenue,7,12084.658930214498,12084.6589302145,19146235.97331847,19146235.97331847,0.0,optimal,15323797.704108551,15323797.704108551
13,0.06,NHF,revenue,8,12500.201045615499,12500.201045615499,18966788.544226203,18966788.544226203,0.0,optimal,16637321.55159216,16637321.551592164
13,0.06,NHF,revenue,9,15118.6790759985,15118.679075998502,17330620.005887177,17330620.005887177,0.0,optimal,20340905.777913034,20340905.777913034
13,0.06,NHF,revenue,10,5227.3556090545,5227.3556090545,10696868.935987616,10696868.935987616,0.0,optimal,6907645.175422592,6907645.175422592
13,0.06,NHF,revenue,11,6337.694008264999,6337.694008264999,12253386.082740666,12253386.082740666,0.0,optimal,8348288.014496284,8348288.014496284
13,0.06,NHF,revenue,12,5347.515521282501,5347.515521282501,13597101.164481217,13597101.164481217,0.0,optimal,6989716.776413901,6989716.776413901
13,0.06,NHF,revenue,13,13136.638856391499,13136.638856391502,17361882.10318591,17361882.10318591,0.0,optimal,16800339.962292258,16800339.96229226
13,0.06,NHF,revenue,14,6556.7523341795,6556.7523341795,14293014.136867685,14293014.136867685,0.0,optimal,8666847.755229801,8666847.755229801
13,0.06,NHF,revenue,15,11655.8336725305,11655.8336725305,16932599.758880816,16932599.758880816,0.0,optimal,15534087.648913499,15534087.648913499
13,0.06,NDY,volume,1,11075.55100099788,11075.55100099788,14174706.227541042,14174706.227541042,0.0,optimal,10753884.1621073,10753884.1621073
13,0.06,NDY,volume,2,11075.55100099788,10865.503000807737,14492214.458701389,14428444.424759647,63770.03394174203,suboptimal,10518181.101433396,10515960.261461034
13,0.06,NDY,volume,3,11075.551000997879,10657.345177561048,15349171.906430367,12920409.627575848,2428762.278854519,suboptimal,11452049.603515968,11341391.224676836
13,0.06,NDY,volume,4,11075.551000997879,10547.908546839897,16115869.233628875,,,infeasible,12843734.037401699,12203977.271331938
13,0.06,NDY,volume,5,11075.551000997884,10508.835408256045,16643664.319420535,,,infeasible,14349023.25536371,13462308.180494796
13,0.06,NDY,volume,6,11075.55100099788,10186.22817103902,16388380.912331462,,,infeasible,14606384.423030045,13165487.314991232
13,0.06,NDY,volume,7,11075.55100099788,9904.266320425477,16185148.656875595,,,infeasible,13171027.273782501,12653041.094590306
13,0.06,NDY,volume,8,11075.551000997879,9862.697097471984,16341922.953263855,,,infeasible,9336520.986521875,13406650.584120687
13,0.06,NDY,volume,9,11075.55100099788,9857.979023156275,15855479.737840733,,,infeasible,7716788.487467604,13297283.138712738
13,0.06,NDY,volume,10,11075.55100099788,9755.310922619059,15099009.048973894,,,infeasible,9203305.523743162,12660316.638622947
13,0.06,NDY,volume,11,11075.551000997879,8813.850382307815,14638558.243305523,,,infeasible,12310232.230583645,11629385.445225455
13,0.06,NDY,volume,12,11075.551000997877,8813.850383824498,14587277.013528569,,,infeasible,13574811.72594416,11291098.659114875
13,0.06,NDY,volume,13,11075.551000997877,8985.17148919547,14834592.065957796,,,infeasible,14547081.121448798,11808824.794272177
13,0.06,NDY,volume,14,11075.551000997879,8910.905162906267,14788739.163167108,,,infeasible,14515961.516255252,11550442.755006678
13,0.06,NDY,volume,15,11075.551000997877,8868.453521072151,14949643.399231156,,,infeasible,14878970.036924561,12119833.752929285
13,0.06,NDY,revenue,1,11075.55100099788,15024.780456581138,15977580.229892908,14962392.818928389,1015187.4109645188,suboptimal,10753884.1621073,12637854.578931917
13,0.06,NDY,revenue,2,11075.55100099788,13179.289598654328,15853302.834342582,15589561.843109751,263740.99123283103,suboptimal,10518181.101433396,12539554.358885143
13,0.06,NDY,revenue,3,11075.551000997879,11400.183012088739,15838015.250524344,15835292.923236895,2722.32728744857,suboptimal,11452049.603515968,12527462.273702143
13,0.06,NDY,revenue,4,11075.551000997879,10153.139310688535,15805853.471010555,15757007.531386843,48845.93962371163,suboptimal,12843734.037401699,12502023.134192487
13,0.06,NDY,revenue,5,11075.551000997884,9151.131239795737,15783117.20919554,15669480.368015528,113636.84118001163,suboptimal,14349023.25536371,12484039.33649895
13,0.06,NDY,revenue,6,11075.55100099788,9089.886063877966,15746705.03325771,15633461.875241758,113243.15801595151,suboptimal,14606384.423030045,12455238.242855005
13,0.06,NDY,revenue,7,11075.55100099788,9337.367431394856,15658155.300275551,15556775.535081202,101379.76519434899,suboptimal,13171027.273782501,12385197.684001291
13,0.06,NDY,revenue,8,11075.551000997879,9774.456998006905,15656176.688462095,15580364.469626522,75812.21883557364,suboptimal,9336520.986521875,12383632.653001174
13,0.06,NDY,revenue,9,11075.55100099788,9611.041878348524,15587368.372216174,15508280.073155886,79088.29906028882,suboptimal,7716788.487467604,12329207.04649349
13,0.06,NDY,revenue,10,11075.55100099788,9307.382609506121,15497908.326963797,15399103.187194616,98805.13976918161,suboptimal,9203305.523743162,12258446.454072308
13,0.06,NDY,revenue,11,11075.551000997879,9213.450670481949,15498012.42224994,15385230.364206012,112782.05804392695,suboptimal,12310232.230583645,12258446.453426924
13,0.06,NDY,revenue,12,11075.551000997877,9158.912548201051,15497166.309227798,15362866.941158906,134299.3680688925,suboptimal,13574811.72594416,12257859.537148241
13,0.06,NDY,revenue,13,11075.551000997877,9182.095222243972,15490315.540903714,15356465.23518568,133850.30571803264,suboptimal,14547081.121448798,12252440.75579412
13,0.06,NDY,revenue,14,11075.551000997879,9253.31073687612,15464096.8480326,15345351.190730141,118745.65730245784,suboptimal,14515961.516255252,12231702.444799136
13,0.06,NDY,revenue,15,11075.551000997877,9444.934498810793,15442873.16083936,15336463.451341428,106409.70949793234,suboptimal,14878970.036924561,12214915.054686388
13,0.06,-10%,volume,1,15884.25273620896,15884.25273620896,17139526.500246294,17139526.500246294,0.0,optimal,14319577.283107862,14319577.283107862
13,0.06,-10%,volume,2,14295.827462588066,14265.820872458416,16379802.36548265,16379802.36548265,0.0,optimal,13892317.532082926,14007530.466101294
13,0.06,-10%,volume,3,12866.244716329256,12691.239726072561,15334170.447543336,15334017.03937211,153.40817122533917,suboptimal,13739616.675862845,13599248.408405453
13,0.06,-10%,volume,4,11579.62024469633,10364.464636472549,14215410.141394772,13849470.217578586,365939.92381618544,suboptimal,13601956.702684717,12065651.76178976
13,0.06,-10%,volume,5,10421.658220226698,8387.927138920037,13584052.744324654,12770937.072908137,813115.6714165173,suboptimal,8774321.485194582,10814453.109270195
13,0.06,-10%,volume,6,9379.49239820403,7549.1344279515,13513713.994123777,12685124.123434741,828589.8706890363,suboptimal,6671889.676730769,9935318.806507941
13,0.06,-10%,volume,7,8441.543158383623,7330.796827129501,14266170.639890328,13898291.641901564,367878.9979887642,suboptimal,8787023.254411805,9500805.745893702
13,0.06,-10%,volume,8,7597.388842545262,7581.442111825,16049488.996121477,16049488.996121477,0.0,optimal,10225829.4758906,10206296.371494565
13,0.06,-10%,volume,9,13036.834204765182,13220.29609256746,18537403.89258241,18532201.256055467,5202.636526942253,suboptimal,17239281.858309615,17593119.44887934
13,0.06,-10%,volume,10,11733.150784288662,11050.955792537254,15849883.379631441,15687371.979073616,162511.40055782534,suboptimal,15255818.981515244,14468259.259584315
13,0.06,-10%,volume,11,10559.835705859798,8793.522779705063,14123883.366622498,13645611.787748732,478271.5788737666,suboptimal,13520818.40987316,11630078.848933537
13,0.06,-10%,volume,12,9503.852135273819,7914.170503203499,13665689.137227822,13129361.896413902,536327.2408139203,suboptimal,4667559.994906552,10217308.830076275
13,0.06,-10%,volume,13,9133.273313293435,8942.979987873017,14257701.262313556,14228322.047820896,29379.214492660016,suboptimal,12033339.958231077,11707393.30674506
13,0.06,-10%,volume,14,8219.945981964092,7944.2819958097425,13846763.651026636,13777811.27171274,68952.37931389548,suboptimal,10704088.850153193,10366428.829786897
13,0.06,-10%,volume,15,7397.951383767682,7149.853798504999,14432162.829676315,14369749.447913866,62413.3817624487,suboptimal,9446148.848027753,9608674.346781664
13,0.06,-10%,revenue,1,15884.25273620896,18643.622870699208,17983354.816949613,17487550.111030478,495804.70591913536,suboptimal,14319577.283107862,15868478.145925066
13,0.06,-10%,revenue,2,14295.827462588066,14463.876893452409,16338426.61233256,16337712.52886813,714.0834644306451,suboptimal,13892317.532082926,14277513.33872946
13,0.06,-10%,revenue,3,12866.244716329256,11658.739851486393,14985326.412686177,14836997.188815769,148329.2238704078,suboptimal,13739616.675862845,12849332.40903525
13,0.06,-10%,revenue,4,11579.62024469633,9299.87513963851,13988692.736105496,13551077.77351503,437614.9625904653,suboptimal,13601956.702684717,11564082.65009167
13,0.06,-10%,revenue,5,10421.658220226698,7868.094078697189,13489583.576402297,12870370.849075878,619212.7273264192,suboptimal,8774321.485194582,10407674.380903594
13,0.06,-10%,revenue,6,9379.49239820403,7074.798387528999,13751770.383495562,12958426.876686918,793343.5068086442,suboptimal,6671889.676730769,9366906.945940081
13,0.06,-10%,revenue,7,8441.543158383623,9048.295669764502,15261515.463201629,15147548.323735353,113967.13946627639,suboptimal,8787023.254411805,11604565.117125109
13,0.06,-10%,revenue,8,7597.388842545262,8417.1578222445,15728151.646666778,15443197.030147623,284954.616519155,suboptimal,10225829.4758906,10877661.245911006
13,0.06,-10%,revenue,9,13036.834204765182,11686.724068538006,17290211.514892925,17087338.288546994,202873.22634593025,suboptimal,17239281.858309615,15091201.606888385
13,0.06,-10%,revenue,10,11733.150784288662,10242.701715722596,15874531.183127405,15577399.051935257,297132.13119214773,suboptimal,15255818.981515244,13582081.446292272
